,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
388,Prince George's,1692,Prince George's Precinct 08-001,980,639,19,85,148,54,1692,1,0.5791962174940898,0.3776595744680851,0.011229314420803783,0.031914893617021274,1459,0.050236406619385346,0.08747044917257683,0.8622931442080378
389,Prince George's,2531,Prince George's Precinct 11-002,511,1777,95,304,633,148,2531,1,0.20189648360331885,0.7020940339786645,0.0375345713156855,0.05847491110233109,1594,0.1201106282101936,0.2500987751876729,0.6297905966021335
390,Prince George's,3507,Prince George's Precinct 15-001,574,2678,90,370,839,165,3507,1,0.16367265469061876,0.763615625891075,0.02566295979469632,0.04704875962360992,2298,0.10550327915597377,0.2392358140861135,0.6552609067579127
391,Prince George's,3267,Prince George's Precinct 15-004,469,2577,60,328,708,161,3267,1,0.1435567799204163,0.7887970615243343,0.018365472910927456,0.04928068564432201,2231,0.10039791857973676,0.21671258034894397,0.6828895010713193
392,Prince George's,2065,Prince George's Precinct 04-001,1341,584,66,214,196,74,2065,1,0.6493946731234866,0.2828087167070218,0.031961259079903145,0.03583535108958838,1655,0.1036319612590799,0.09491525423728814,0.801452784503632
394,Prince George's,1133,Prince George's Precinct 03-001,419,631,33,104,197,50,1133,1,0.3698146513680494,0.5569285083848191,0.02912621359223301,0.0441306266548985,832,0.09179170344218888,0.17387466902030008,0.7343336275375111
400,Prince George's,1983,Prince George's Precinct 12-002,167,1491,201,109,332,124,1983,1,0.08421583459404942,0.7518910741301059,0.10136157337367625,0.06253151790216843,1542,0.054967221381744834,0.16742309631870902,0.7776096822995462
401,Prince George's,4528,Prince George's Precinct 12-009,53,4012,371,120,415,92,4528,1,0.011704946996466431,0.8860424028268551,0.08193462897526502,0.020318021201413426,3993,0.026501766784452298,0.09165194346289753,0.8818462897526502
402,Prince George's,4488,Prince George's Precinct 12-004,126,3691,498,198,605,173,4488,1,0.02807486631016043,0.8224153297682709,0.11096256684491979,0.03854723707664884,3685,0.04411764705882353,0.13480392156862744,0.821078431372549
403,Prince George's,4072,Prince George's Precinct 12-006,80,3758,150,167,507,84,4072,1,0.019646365422396856,0.9228880157170923,0.03683693516699411,0.0206286836935167,3398,0.04101178781925344,0.12450884086444008,0.8344793713163065
404,Prince George's,3288,Prince George's Precinct 12-012,212,2713,147,172,517,216,3288,1,0.06447688564476886,0.8251216545012166,0.04470802919708029,0.06569343065693431,2599,0.052311435523114354,0.15723844282238442,0.7904501216545012
405,Prince George's,2724,Prince George's Precinct 12-016,113,2335,185,122,351,91,2724,1,0.041483113069016156,0.8571953010279001,0.06791483113069016,0.03340675477239354,2251,0.044787077826725405,0.1288546255506608,0.8263582966226138
406,Prince George's,3144,Prince George's Precinct 12-003,178,2672,156,132,472,138,3144,1,0.056615776081424936,0.8498727735368957,0.04961832061068702,0.04389312977099236,2540,0.04198473282442748,0.15012722646310434,0.8078880407124682
407,Prince George's,1980,Prince George's Precinct 12-007,69,1759,91,136,464,61,1980,1,0.03484848484848485,0.8883838383838384,0.04595959595959596,0.03080808080808081,1380,0.06868686868686869,0.23434343434343435,0.696969696969697
408,Prince George's,1110,Prince George's Precinct 12-017,127,920,20,51,113,43,1110,1,0.11441441441441441,0.8288288288288288,0.018018018018018018,0.03873873873873874,946,0.04594594594594595,0.1018018018018018,0.8522522522522522
409,Prince George's,3753,Prince George's Precinct 12-013,94,3516,77,219,678,66,3753,1,0.025046629363176125,0.9368505195843325,0.02051691979749534,0.017585931254996003,2856,0.058353317346123104,0.1806554756195044,0.7609912070343725
410,Prince George's,2131,Prince George's Precinct 06-008,57,1967,67,135,407,40,2131,1,0.02674800563115908,0.9230408259033318,0.03144063819802909,0.018770530267480056,1589,0.06335053965274519,0.19099014547160958,0.7456593148756452
411,Prince George's,4750,Prince George's Precinct 06-017,139,4336,177,230,679,98,4750,1,0.02926315789473684,0.9128421052631579,0.037263157894736845,0.02063157894736842,3841,0.04842105263157895,0.14294736842105263,0.8086315789473684
412,Prince George's,2691,Prince George's Precinct 06-009,88,2440,88,127,433,75,2691,1,0.032701597918989224,0.9067261241174285,0.032701597918989224,0.027870680044593088,2131,0.04719435154217763,0.16090672612411744,0.791898922333705
413,Prince George's,2205,Prince George's Precinct 06-012,55,2031,62,101,352,57,2205,1,0.024943310657596373,0.9210884353741496,0.028117913832199547,0.02585034013605442,1752,0.04580498866213152,0.15963718820861678,0.7945578231292517
452,Prince George's,2194,Prince George's Precinct 12-008,175,1753,177,144,406,89,2194,1,0.07976298997265269,0.7989972652689152,0.08067456700091158,0.04056517775752051,1644,0.06563354603463993,0.18505013673655424,0.7493163172288059
453,Prince George's,2657,Prince George's Precinct 12-015,108,2244,184,185,577,121,2657,1,0.04064734663153933,0.8445615355664283,0.06925103500188182,0.045540082800150546,1895,0.06962739932254422,0.2171622130222055,0.7132103876552502
470,Prince George's,3323,Prince George's Precinct 09-007,221,2830,139,395,761,133,3323,1,0.06650616912428528,0.8516400842612097,0.041829671983147756,0.04002407463135721,2167,0.11886849232621126,0.22900993078543486,0.6521215768883539
471,Prince George's,2034,Prince George's Precinct 09-004,273,1568,114,236,454,79,2034,1,0.13421828908554573,0.7708947885939036,0.05604719764011799,0.03883972468043265,1344,0.1160275319567355,0.2232055063913471,0.6607669616519174
472,Prince George's,3032,Prince George's Precinct 09-005,266,2338,248,225,610,180,3032,1,0.08773087071240106,0.771108179419525,0.08179419525065963,0.059366754617414245,2197,0.07420844327176782,0.2011873350923483,0.7246042216358839
473,Prince George's,3691,Prince George's Precinct 09-001,425,2903,169,335,851,194,3691,1,0.11514494716878895,0.7865077214846925,0.04578704958005961,0.05256028176645895,2505,0.0907613112977513,0.23056082362503386,0.6786778650772148
474,Prince George's,2377,Prince George's Precinct 09-010,356,1758,129,227,486,134,2377,1,0.14976861590239798,0.7395877156079091,0.05427008834665545,0.05637358014303744,1664,0.09549852755574254,0.20445940260832982,0.7000420698359276
475,Prince George's,3501,Prince George's Precinct 09-002,398,2796,163,129,316,144,3501,1,0.11368180519851472,0.7986289631533847,0.04655812624964296,0.04113110539845758,3056,0.03684661525278492,0.09025992573550415,0.8728934590117109
476,Prince George's,4703,Prince George's Precinct 09-008,452,3857,186,543,1086,208,4703,1,0.09610886668084201,0.8201148203274505,0.03954922389963853,0.04422708909206889,3074,0.11545821815862216,0.23091643631724432,0.6536253455241335
477,Prince George's,2747,Prince George's Precinct 09-006,357,2124,147,344,815,119,2747,1,0.12995995631598106,0.7732071350564252,0.05351292318893338,0.043319985438660356,1588,0.12522752093192574,0.2966872952311613,0.578085183836913
478,Prince George's,2862,Prince George's Precinct 11-004,854,1799,71,474,853,138,2862,1,0.2983927323549965,0.6285814116002795,0.02480782669461915,0.04821802935010482,1535,0.16561844863731656,0.29804332634521313,0.5363382250174703
479,Prince George's,2840,Prince George's Precinct 11-001,589,2020,123,224,576,108,2840,1,0.2073943661971831,0.7112676056338029,0.043309859154929575,0.038028169014084505,2040,0.07887323943661972,0.2028169014084507,0.7183098591549296
480,Prince George's,4018,Prince George's Precinct 09-011,519,3105,204,275,713,190,4018,1,0.12916874066699852,0.7727725236436038,0.0507715281234445,0.04728720756595321,3030,0.06844201095072175,0.17745146839223494,0.7541065206570433
481,Prince George's,1565,Prince George's Precinct 09-009,577,815,107,134,250,66,1565,1,0.36869009584664536,0.5207667731629393,0.068370607028754,0.042172523961661344,1181,0.08562300319488818,0.1597444089456869,0.7546325878594249
482,Prince George's,3439,Prince George's Precinct 11-003,484,2717,73,284,766,165,3439,1,0.14073858679848794,0.7900552486187845,0.021227100901424833,0.047979063681302704,2389,0.08258214597266647,0.2227391683628962,0.6946786856644374
483,Prince George's,2108,Prince George's Precinct 15-003,209,1767,51,257,573,81,2108,1,0.099146110056926,0.8382352941176471,0.024193548387096774,0.03842504743833017,1278,0.12191650853889943,0.2718216318785579,0.6062618595825426
484,Prince George's,662,Prince George's Precinct 01-007,394,180,60,374,163,28,662,1,0.595166163141994,0.2719033232628399,0.09063444108761329,0.04229607250755287,125,0.5649546827794562,0.24622356495468278,0.18882175226586104
485,Prince George's,2108,Prince George's Precinct 06-014,231,1714,85,32,115,78,2108,1,0.10958254269449716,0.8130929791271347,0.04032258064516129,0.03700189753320683,1961,0.015180265654648957,0.05455407969639469,0.9302656546489564
486,Prince George's,1176,Prince George's Precinct 06-002,134,919,75,115,309,48,1176,1,0.11394557823129252,0.7814625850340136,0.06377551020408163,0.04081632653061224,752,0.0977891156462585,0.2627551020408163,0.6394557823129252
487,Prince George's,2560,Prince George's Precinct 06-013,365,1929,147,244,548,119,2560,1,0.142578125,0.753515625,0.057421875,0.046484375,1768,0.0953125,0.2140625,0.690625
488,Prince George's,3164,Prince George's Precinct 06-024,123,2840,109,58,190,92,3164,1,0.0388748419721871,0.8975979772439949,0.034450063211125155,0.029077117572692796,2916,0.018331226295828066,0.06005056890012642,0.9216182048040455
489,Prince George's,3700,Prince George's Precinct 06-015,61,3457,107,180,561,75,3700,1,0.016486486486486488,0.9343243243243243,0.02891891891891892,0.02027027027027027,2959,0.04864864864864865,0.15162162162162163,0.7997297297297298
490,Prince George's,576,Prince George's Precinct 06-021,41,457,52,38,111,26,576,1,0.07118055555555555,0.7934027777777778,0.09027777777777778,0.04513888888888889,427,0.06597222222222222,0.19270833333333334,0.7413194444444444
491,Prince George's,4119,Prince George's Precinct 06-004,104,3634,289,154,535,92,4119,1,0.02524884680747754,0.8822529740228211,0.07016266084000972,0.022335518329691672,3430,0.03738771546491867,0.12988589463462005,0.8327263899004613
492,Prince George's,4084,Prince George's Precinct 06-022,93,3813,102,194,646,76,4084,1,0.02277179236043095,0.933643486777669,0.02497551420176298,0.01860920666013712,3244,0.047502448579823706,0.15817825661116552,0.7943192948090108
493,Prince George's,3744,Prince George's Precinct 06-006,97,3372,186,176,477,89,3744,1,0.02590811965811966,0.9006410256410257,0.049679487179487176,0.02377136752136752,3091,0.04700854700854701,0.12740384615384615,0.8255876068376068
494,Prince George's,2295,Prince George's Precinct 06-018,268,1636,263,154,384,128,2295,1,0.11677559912854031,0.7128540305010893,0.11459694989106754,0.05577342047930283,1757,0.06710239651416122,0.16732026143790849,0.7655773420479303
495,Prince George's,4108,Prince George's Precinct 06-007,492,3129,264,239,671,223,4108,1,0.11976630963972736,0.7616845180136319,0.06426484907497566,0.05428432327166505,3198,0.058179162609542354,0.1633398247322298,0.7784810126582279
496,Prince George's,1925,Prince George's Precinct 09-003,1159,387,238,16,35,141,1925,1,0.6020779220779221,0.20103896103896104,0.12363636363636364,0.07324675324675324,1874,0.008311688311688312,0.01818181818181818,0.9735064935064935
497,Prince George's,3624,Prince George's Precinct 06-016,134,3200,157,163,499,133,3624,1,0.0369757174392936,0.8830022075055187,0.043322295805739514,0.036699779249448124,2962,0.04497792494481236,0.13769315673289184,0.8173289183222958
498,Prince George's,1985,Prince George's Precinct 06-005,102,1774,60,121,411,49,1985,1,0.05138539042821159,0.8937027707808565,0.030226700251889168,0.02468513853904282,1453,0.06095717884130982,0.2070528967254408,0.7319899244332494
499,Prince George's,3207,Prince George's Precinct 06-010,129,2843,141,198,600,94,3207,1,0.040224508886810104,0.8864982850015591,0.04396632366697849,0.029310882444652322,2409,0.0617399438727783,0.18709073900841908,0.7511693171188026
500,Prince George's,2204,Prince George's Precinct 06-011,132,1916,89,188,543,67,2204,1,0.05989110707803993,0.8693284936479129,0.04038112522686026,0.030399274047186932,1473,0.0852994555353902,0.24637023593466426,0.6683303085299456
501,Prince George's,3824,Prince George's Precinct 06-001,272,3214,248,199,645,90,3824,1,0.07112970711297072,0.8404811715481172,0.06485355648535565,0.023535564853556484,2980,0.052039748953974896,0.16867154811715482,0.7792887029288703
502,Prince George's,4367,Prince George's Precinct 06-003,124,3870,251,243,707,122,4367,1,0.028394779024501948,0.8861918937485688,0.0574765285092741,0.027936798717655142,3417,0.05564460728188688,0.16189603847034578,0.7824593542477674
503,Prince George's,2231,Prince George's Precinct 18-011,68,2008,94,100,347,61,2231,1,0.03047960555804572,0.9000448229493501,0.0421335723890632,0.02734199910354101,1784,0.04482294935006723,0.1555356342447333,0.7996414164051995
504,Prince George's,2252,Prince George's Precinct 18-004,81,2005,125,99,275,41,2252,1,0.03596802841918295,0.8903197158081705,0.05550621669626998,0.018206039076376555,1878,0.04396092362344583,0.12211367673179396,0.8339253996447602
505,Prince George's,3235,Prince George's Precinct 18-001,86,2932,151,200,602,66,3235,1,0.026584234930448224,0.9063369397217929,0.04667697063369397,0.020401854714064915,2433,0.061823802163833076,0.18608964451313756,0.7520865533230293
506,Prince George's,1927,Prince George's Precinct 02-007,906,749,187,336,404,85,1927,1,0.4701608718214842,0.3886870783601453,0.09704203425012974,0.04411001556824079,1187,0.1743642968344577,0.20965230928905035,0.6159833938764919
507,Prince George's,1859,Prince George's Precinct 18-005,22,1622,171,82,245,44,1859,1,0.011834319526627219,0.8725121032813341,0.09198493813878429,0.023668639053254437,1532,0.04410973641742873,0.13179128563743947,0.8240989779451318
508,Prince George's,2460,Prince George's Precinct 18-003,23,2209,148,87,271,80,2460,1,0.00934959349593496,0.8979674796747967,0.06016260162601626,0.032520325203252036,2102,0.03536585365853658,0.11016260162601627,0.8544715447154472
509,Prince George's,158,Prince George's Precinct 18-012,5,136,17,10,32,0,158,1,0.03164556962025317,0.8607594936708861,0.10759493670886076,0.0,116,0.06329113924050633,0.20253164556962025,0.7341772151898734
510,Prince George's,3010,Prince George's Precinct 02-003,624,1960,300,315,519,126,3010,1,0.20730897009966778,0.6511627906976745,0.09966777408637874,0.04186046511627907,2176,0.10465116279069768,0.17242524916943522,0.7229235880398671
511,Prince George's,1792,Prince George's Precinct 18-009,52,1585,118,156,487,37,1792,1,0.029017857142857144,0.8844866071428571,0.06584821428571429,0.020647321428571428,1149,0.08705357142857142,0.27176339285714285,0.6411830357142857
512,Prince George's,2682,Prince George's Precinct 06-019,56,2506,62,147,454,58,2682,1,0.020879940343027592,0.9343773303504848,0.023117076808351976,0.02162565249813572,2081,0.05480984340044743,0.16927665920954513,0.7759134973900075
513,Prince George's,2589,Prince George's Precinct 18-007,40,2362,125,171,548,62,2589,1,0.01544998068752414,0.9123213595983005,0.04828118964851294,0.02394747006566242,1870,0.0660486674391657,0.21166473541908074,0.7222865971417536
514,Prince George's,1021,Prince George's Precinct 18-010,7,948,50,88,258,16,1021,1,0.0068560235063663075,0.9285014691478942,0.04897159647404505,0.015670910871694418,675,0.08619000979431929,0.25269343780607245,0.6611165523996082
515,Prince George's,3626,Prince George's Precinct 18-006,28,3477,57,243,725,64,3626,1,0.007722007722007722,0.9589078874793161,0.015719801434087147,0.01765030336458908,2658,0.06701599558742416,0.19994484280198566,0.7330391616105901
516,Prince George's,2067,Prince George's Precinct 18-002,31,1869,132,87,278,35,2067,1,0.014997581035316884,0.9042089985486212,0.06386066763425254,0.016932752781809387,1702,0.0420899854862119,0.13449443638122882,0.8234155781325593
517,Prince George's,1716,Prince George's Precinct 18-008,12,1617,35,130,314,52,1716,1,0.006993006993006993,0.9423076923076923,0.020396270396270396,0.030303030303030304,1272,0.07575757575757576,0.18298368298368298,0.7412587412587412
518,Prince George's,2019,Prince George's Precinct 13-017,34,1629,316,118,421,40,2019,1,0.016840019811788013,0.8068350668647846,0.1565131253095592,0.01981178801386825,1480,0.05844477464091134,0.20851906884596336,0.7330361565131253
519,Prince George's,3377,Prince George's Precinct 13-002,56,2916,308,121,431,97,3377,1,0.01658276576843352,0.8634883032277169,0.09120521172638436,0.028723719277465205,2825,0.035830618892508145,0.1276280722534794,0.8365413088540125
520,Prince George's,3376,Prince George's Precinct 13-016,73,3043,169,232,623,91,3376,1,0.021623222748815167,0.9013625592417062,0.05005924170616114,0.026954976303317536,2521,0.06872037914691943,0.18453791469194314,0.7467417061611374
521,Prince George's,1837,Prince George's Precinct 06-023,120,1621,50,136,365,46,1837,1,0.065323897659227,0.8824169842133914,0.027218290691344585,0.025040827436037017,1336,0.07403375068045727,0.19869352204681545,0.7272727272727273
522,Prince George's,2581,Prince George's Precinct 15-006,524,1870,91,290,600,96,2581,1,0.2030220844633863,0.7245253777605579,0.035257652072839984,0.03719488570321581,1691,0.11235955056179775,0.2324680356450988,0.6551724137931034
523,Prince George's,1908,Prince George's Precinct 15-002,268,1516,72,233,574,52,1908,1,0.14046121593291405,0.7945492662473794,0.03773584905660377,0.027253668763102725,1101,0.12211740041928722,0.3008385744234801,0.5770440251572327
524,Prince George's,3547,Prince George's Precinct 06-020,113,3241,99,220,723,94,3547,1,0.0318579080913448,0.913729912602199,0.02791091062870031,0.02650126867775585,2604,0.06202424584155625,0.20383422610656893,0.7341415280518748
525,Prince George's,3847,Prince George's Precinct 13-009,155,3384,106,284,685,202,3847,1,0.04029113595009098,0.8796464777748896,0.027553938133610605,0.05250844814140889,2878,0.07382375877306993,0.178060826618144,0.7481154146087861
526,Prince George's,3713,Prince George's Precinct 13-007,71,3395,104,302,906,143,3713,1,0.019122003770535956,0.9143549690277404,0.02800969566388365,0.03851333153784002,2505,0.08133584702396983,0.2440075410719095,0.6746566119041206
527,Prince George's,2328,Prince George's Precinct 13-001,22,2173,103,36,149,30,2328,1,0.009450171821305841,0.9334192439862543,0.044243986254295535,0.01288659793814433,2143,0.015463917525773196,0.06400343642611683,0.9205326460481099
528,Prince George's,3108,Prince George's Precinct 13-008,39,2720,280,83,253,69,3108,1,0.012548262548262547,0.8751608751608752,0.09009009009009009,0.0222007722007722,2772,0.026705276705276705,0.0814028314028314,0.8918918918918919
529,Prince George's,2837,Prince George's Precinct 13-014,46,2580,84,336,828,127,2837,1,0.016214310891787098,0.9094113500176243,0.02960874162848079,0.04476559746210786,1673,0.11843496651392316,0.29185759605216777,0.5897074374339091
530,Prince George's,2601,Prince George's Precinct 13-006,72,2386,49,256,690,94,2601,1,0.02768166089965398,0.9173394848135332,0.018838908112264515,0.03613994617454825,1655,0.09842368319876971,0.26528258362168394,0.6362937331795463
