,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
508,Prince George's,2460,Prince George's Precinct 18-003,23,2209,148,58,87,68,80,2460,1,0.00934959349593496,0.8979674796747967,0.06016260162601626,0.032520325203252036,2247,0.023577235772357725,0.03536585365853658,0.027642276422764227,0.9134146341463415
509,Prince George's,158,Prince George's Precinct 18-012,5,136,17,11,11,9,0,158,1,0.03164556962025317,0.8607594936708861,0.10759493670886076,0.0,127,0.06962025316455696,0.06962025316455696,0.056962025316455694,0.8037974683544303
510,Prince George's,3010,Prince George's Precinct 02-003,624,1960,300,182,155,148,126,3010,1,0.20730897009966778,0.6511627906976745,0.09966777408637874,0.04186046511627907,2525,0.06046511627906977,0.05149501661129568,0.04916943521594684,0.8388704318936877
511,Prince George's,1792,Prince George's Precinct 18-009,52,1585,118,89,172,78,37,1792,1,0.029017857142857144,0.8844866071428571,0.06584821428571429,0.020647321428571428,1453,0.04966517857142857,0.09598214285714286,0.04352678571428571,0.8108258928571429
512,Prince George's,2682,Prince George's Precinct 06-019,56,2506,62,94,174,67,58,2682,1,0.020879940343027592,0.9343773303504848,0.023117076808351976,0.02162565249813572,2347,0.035048471290082026,0.06487695749440715,0.024981357196122298,0.8750932140193886
513,Prince George's,2589,Prince George's Precinct 18-007,40,2362,125,99,223,69,62,2589,1,0.01544998068752414,0.9123213595983005,0.04828118964851294,0.02394747006566242,2198,0.038238702201622246,0.08613364233294708,0.026651216685979143,0.8489764387794515
514,Prince George's,1021,Prince George's Precinct 18-010,7,948,50,44,130,40,16,1021,1,0.0068560235063663075,0.9285014691478942,0.04897159647404505,0.015670910871694418,807,0.043095004897159644,0.12732615083251714,0.039177277179236046,0.7904015670910872
515,Prince George's,3626,Prince George's Precinct 18-006,28,3477,57,87,385,75,64,3626,1,0.007722007722007722,0.9589078874793161,0.015719801434087147,0.01765030336458908,3079,0.02399338113623828,0.10617760617760617,0.020683949255377827,0.8491450634307777
516,Prince George's,2067,Prince George's Precinct 18-002,31,1869,132,55,112,44,35,2067,1,0.014997581035316884,0.9042089985486212,0.06386066763425254,0.016932752781809387,1856,0.026608611514271893,0.05418480890179003,0.021286889211417512,0.8979196903725205
517,Prince George's,1716,Prince George's Precinct 18-008,12,1617,35,55,163,46,52,1716,1,0.006993006993006993,0.9423076923076923,0.020396270396270396,0.030303030303030304,1452,0.03205128205128205,0.09498834498834499,0.026806526806526808,0.8461538461538461
518,Prince George's,2019,Prince George's Precinct 13-017,34,1629,316,68,107,122,40,2019,1,0.016840019811788013,0.8068350668647846,0.1565131253095592,0.01981178801386825,1722,0.033680039623576026,0.05299653293709757,0.06042595344229817,0.8528974739970282
519,Prince George's,3377,Prince George's Precinct 13-002,56,2916,308,81,108,119,97,3377,1,0.01658276576843352,0.8634883032277169,0.09120521172638436,0.028723719277465205,3069,0.023985786200769913,0.03198104826769322,0.035238377257921234,0.9087947882736156
520,Prince George's,3376,Prince George's Precinct 13-016,73,3043,169,150,248,83,91,3376,1,0.021623222748815167,0.9013625592417062,0.05005924170616114,0.026954976303317536,2895,0.04443127962085308,0.07345971563981042,0.02458530805687204,0.8575236966824644
521,Prince George's,1837,Prince George's Precinct 06-023,120,1621,50,52,191,48,46,1837,1,0.065323897659227,0.8824169842133914,0.027218290691344585,0.025040827436037017,1546,0.028307022318998367,0.10397387044093631,0.0261295590636908,0.8415895481763745
522,Prince George's,2581,Prince George's Precinct 15-006,524,1870,91,155,215,129,96,2581,1,0.2030220844633863,0.7245253777605579,0.035257652072839984,0.03719488570321581,2082,0.060054242541650524,0.0833010461061604,0.049980627663696243,0.8066640836884929
523,Prince George's,1908,Prince George's Precinct 15-002,268,1516,72,90,252,61,52,1908,1,0.14046121593291405,0.7945492662473794,0.03773584905660377,0.027253668763102725,1505,0.04716981132075472,0.1320754716981132,0.0319706498951782,0.7887840670859538
524,Prince George's,3547,Prince George's Precinct 06-020,113,3241,99,91,415,88,94,3547,1,0.0318579080913448,0.913729912602199,0.02791091062870031,0.02650126867775585,2953,0.025655483507189172,0.1170002819283902,0.0248096983366225,0.8325345362277982
525,Prince George's,3847,Prince George's Precinct 13-009,155,3384,106,100,376,76,202,3847,1,0.04029113595009098,0.8796464777748896,0.027553938133610605,0.05250844814140889,3295,0.02599428125812321,0.09773849753054328,0.019755653756173643,0.8565115674551599
526,Prince George's,3713,Prince George's Precinct 13-007,71,3395,104,139,308,105,143,3713,1,0.019122003770535956,0.9143549690277404,0.02800969566388365,0.03851333153784002,3161,0.03743603555076758,0.0829517910045785,0.028279019660651765,0.8513331537840022
527,Prince George's,2328,Prince George's Precinct 13-001,22,2173,103,37,41,16,30,2328,1,0.009450171821305841,0.9334192439862543,0.044243986254295535,0.01288659793814433,2234,0.015893470790378006,0.01761168384879725,0.006872852233676976,0.9596219931271478
528,Prince George's,3108,Prince George's Precinct 13-008,39,2720,280,67,59,44,69,3108,1,0.012548262548262547,0.8751608751608752,0.09009009009009009,0.0222007722007722,2938,0.021557271557271558,0.018983268983268985,0.014157014157014158,0.9453024453024453
529,Prince George's,2837,Prince George's Precinct 13-014,46,2580,84,176,383,123,127,2837,1,0.016214310891787098,0.9094113500176243,0.02960874162848079,0.04476559746210786,2155,0.062037363412054986,0.13500176242509693,0.04335565738456116,0.759605216778287
530,Prince George's,2601,Prince George's Precinct 13-006,72,2386,49,99,380,87,94,2601,1,0.02768166089965398,0.9173394848135332,0.018838908112264515,0.03613994617454825,2035,0.03806228373702422,0.14609765474817377,0.03344867358708189,0.7823913879277201
531,Prince George's,2331,Prince George's Precinct 13-004,111,2116,33,54,191,38,71,2331,1,0.047619047619047616,0.9077649077649078,0.014157014157014158,0.030459030459030458,2048,0.023166023166023165,0.08193908193908193,0.016302016302016303,0.8785928785928786
532,Prince George's,3707,Prince George's Precinct 13-010,139,3384,72,176,319,108,112,3707,1,0.03749662800107904,0.9128675478823847,0.01942271378473159,0.030213110331804693,3104,0.04747774480712166,0.08605341246290801,0.029134070677097383,0.837334772052873
533,Prince George's,2929,Prince George's Precinct 13-012,55,2666,74,161,480,129,134,2929,1,0.018777739842949812,0.9102082622055309,0.02526459542505975,0.045749402526459544,2159,0.054967565722089454,0.16387845681119836,0.04404233526800956,0.7371116421987026
534,Prince George's,3609,Prince George's Precinct 13-011,78,3309,62,84,383,78,160,3609,1,0.021612635078969242,0.9168744804655029,0.017179274037129398,0.04433361041839845,3064,0.023275145469659187,0.10612357993904128,0.021612635078969242,0.8489886395123303
535,Prince George's,2772,Prince George's Precinct 02-001,146,1986,550,50,69,58,90,2772,1,0.05266955266955267,0.7164502164502164,0.1984126984126984,0.032467532467532464,2595,0.018037518037518036,0.024891774891774892,0.020923520923520924,0.9361471861471862
538,Prince George's,5983,Prince George's Precinct 02-008,376,3771,1599,122,154,163,237,5983,1,0.06284472672572289,0.6302858097944175,0.26725722881497577,0.03961223466488384,5544,0.020391108139729233,0.02573959552064182,0.027243857596523483,0.9266254387431054
539,Prince George's,1018,Prince George's Precinct 16-001,194,348,436,31,30,26,40,1018,1,0.1905697445972495,0.3418467583497053,0.42829076620825146,0.03929273084479371,931,0.030451866404715127,0.029469548133595286,0.025540275049115914,0.9145383104125737
540,Prince George's,21,Prince George's Precinct 02-098,3,2,15,0,0,0,1,21,1,0.14285714285714285,0.09523809523809523,0.7142857142857143,0.047619047619047616,21,0.0,0.0,0.0,1.0
541,Prince George's,2869,Prince George's Precinct 02-005,244,733,1809,48,60,76,83,2869,1,0.08504705472289996,0.2554897176716626,0.6305332868595329,0.028929940745904496,2685,0.01673056814220983,0.020913210177762286,0.026490066225165563,0.9358661554548623
542,Prince George's,28,Prince George's Precinct 19-005,8,3,16,0,0,0,1,28,1,0.2857142857142857,0.10714285714285714,0.5714285714285714,0.03571428571428571,28,0.0,0.0,0.0,1.0
543,Prince George's,3247,Prince George's Precinct 19-004,243,994,1910,80,52,43,100,3247,1,0.0748383122882661,0.30612873421619957,0.5882352941176471,0.030797659377887282,3072,0.024638127502309825,0.016014782876501387,0.01324299353249153,0.9461040960886973
544,Prince George's,4769,Prince George's Precinct 19-001,1023,1233,2258,153,90,74,255,4769,1,0.21451037953449362,0.2585447682952401,0.4734745229607884,0.053470329209477876,4452,0.03208219752568673,0.018871880897462782,0.015516879849024954,0.9335290417278256
545,Prince George's,5173,Prince George's Precinct 21-002,4074,274,290,129,35,32,535,5173,1,0.7875507442489851,0.052967330369224824,0.056060313164508026,0.10342161221728204,4977,0.02493717378697081,0.006765899864682003,0.006185965590566402,0.9621109607577808
546,Prince George's,3965,Prince George's Precinct 21-001,2283,723,362,106,83,56,597,3965,1,0.5757881462799496,0.1823455233291299,0.09129886506935687,0.15056746532156368,3720,0.02673392181588903,0.020933165195460277,0.01412358133669609,0.9382093316519546
547,Prince George's,4029,Prince George's Precinct 19-002,566,1716,1433,129,78,54,314,4029,1,0.14048150905931994,0.42591213700670144,0.35567138247704144,0.0779349714569372,3768,0.03201787043931496,0.0193596425912137,0.01340282948622487,0.9352196574832464
642,Prince George's,2195,Prince George's Precinct 14-003,1525,403,142,83,86,71,125,2195,1,0.6947608200455581,0.18359908883826878,0.06469248291571754,0.05694760820045558,1955,0.03781321184510251,0.03917995444191344,0.03234624145785877,0.8906605922551253
643,Prince George's,3107,Prince George's Precinct 14-009,934,1710,188,126,203,129,275,3107,1,0.30061152236884453,0.5503701319600901,0.06050852912777599,0.08850981654328935,2649,0.04055358867074348,0.0653363373028645,0.041519150305761185,0.8525909237206308
644,Prince George's,3658,Prince George's Precinct 14-011,1034,1998,198,43,43,32,428,3658,1,0.2826681246582832,0.5462001093493712,0.0541279387643521,0.11700382722799343,3540,0.011755057408419901,0.011755057408419901,0.008747949699289229,0.967741935483871
645,Prince George's,2812,Prince George's Precinct 14-005,1565,910,136,74,47,58,201,2812,1,0.5565433854907539,0.3236130867709815,0.04836415362731152,0.07147937411095306,2633,0.02631578947368421,0.016714082503556188,0.020625889046941678,0.936344238975818
646,Prince George's,1482,Prince George's Precinct 07-017,301,1029,76,65,121,62,76,1482,1,0.20310391363022942,0.694331983805668,0.05128205128205128,0.05128205128205128,1234,0.043859649122807015,0.0816464237516869,0.04183535762483131,0.8326585695006747
647,Prince George's,2094,Prince George's Precinct 07-003,1459,392,128,91,70,69,115,2094,1,0.6967526265520535,0.1872015281757402,0.061127029608404965,0.054918815663801336,1864,0.04345749761222541,0.033428844317096466,0.0329512893982808,0.8901623686723973
648,Prince George's,3594,Prince George's Precinct 07-010,650,2575,101,153,283,152,268,3594,1,0.1808569838619922,0.7164718976071229,0.02810239287701725,0.07456872565386756,3006,0.04257095158597663,0.07874234835837507,0.042292710072342796,0.8363939899833055
649,Prince George's,1540,Prince George's Precinct 07-002,1095,257,106,60,49,41,82,1540,1,0.711038961038961,0.16688311688311688,0.06883116883116883,0.053246753246753244,1390,0.03896103896103896,0.031818181818181815,0.026623376623376622,0.9025974025974026
650,Prince George's,2018,Prince George's Precinct 14-004,1357,448,113,78,70,63,100,2018,1,0.6724479682854311,0.222001982160555,0.05599603567888999,0.049554013875123884,1807,0.03865213082259663,0.03468780971258672,0.031219028741328047,0.8954410307234886
651,Prince George's,2095,Prince George's Precinct 07-004,1404,409,144,107,58,41,138,2095,1,0.6701670644391408,0.19522673031026253,0.06873508353221958,0.06587112171837708,1889,0.051073985680190934,0.02768496420047733,0.019570405727923627,0.9016706443914081
652,Prince George's,1545,Prince George's Precinct 14-006,1146,242,77,68,45,55,80,1545,1,0.7417475728155339,0.15663430420711974,0.04983818770226537,0.05177993527508091,1377,0.04401294498381877,0.02912621359223301,0.03559870550161812,0.8912621359223301
653,Prince George's,2933,Prince George's Precinct 07-007,962,1598,134,145,180,89,239,2933,1,0.32799181725196047,0.5448346403000341,0.045687009887487216,0.08148653256051824,2519,0.04943743607228094,0.06137061029662462,0.03034435731333106,0.8588475963177634
719,Prince George's,2532,Prince George's Precinct 05-012,333,1947,92,147,310,114,160,2532,1,0.13151658767772512,0.768957345971564,0.036334913112164295,0.0631911532385466,1961,0.058056872037914695,0.12243285939968404,0.045023696682464455,0.7744865718799369
729,Prince George's,2131,Prince George's Precinct 05-008,1047,852,86,116,149,80,146,2131,1,0.4913186297512905,0.3998122946973252,0.04035664007508212,0.0685124354763022,1786,0.05443453777569216,0.06992022524636321,0.03754106053496011,0.8381041764429845
