,COUNTY,VAP,NAME,WVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
388,Prince George's,1692,Prince George's Precinct 08-001,980,561,355,712,1692,1.0,0.5791962174940898,0.42080378250591016,776,0.33156028368794327,0.20981087470449172,0.458628841607565
389,Prince George's,2531,Prince George's Precinct 11-002,511,1917,203,2020,2531,1.0,0.20189648360331885,0.7981035163966812,411,0.7574081390754642,0.08020545239035955,0.1623864085341762
390,Prince George's,3507,Prince George's Precinct 15-001,574,2656,187,2933,3507,1.0,0.16367265469061876,0.8363273453093812,664,0.7573424579412603,0.05332192757342458,0.18933561448531508
391,Prince George's,3267,Prince George's Precinct 15-004,469,2122,183,2798,3267,1.0,0.1435567799204163,0.8564432200795837,962,0.6495255586164677,0.05601469237832874,0.29445974900520355
392,Prince George's,2065,Prince George's Precinct 04-001,1341,797,576,724,2065,1.0,0.6493946731234866,0.3506053268765133,692,0.38595641646489104,0.27893462469733654,0.3351089588377724
394,Prince George's,1133,Prince George's Precinct 03-001,419,664,162,714,1133,1.0,0.3698146513680494,0.6301853486319505,307,0.5860547219770521,0.14298323036187113,0.2709620476610768
400,Prince George's,1983,Prince George's Precinct 12-002,167,1085,61,1816,1983,1.0,0.08421583459404942,0.9157841654059505,837,0.5471507816439738,0.030761472516389308,0.42208774583963693
401,Prince George's,4528,Prince George's Precinct 12-009,53,1769,32,4475,4528,1.0,0.011704946996466431,0.9882950530035336,2727,0.3906802120141343,0.007067137809187279,0.6022526501766784
402,Prince George's,4488,Prince George's Precinct 12-004,126,2210,65,4362,4488,1.0,0.02807486631016043,0.9719251336898396,2213,0.49242424242424243,0.014483065953654188,0.4930926916221034
403,Prince George's,4072,Prince George's Precinct 12-006,80,1959,46,3992,4072,1.0,0.019646365422396856,0.9803536345776032,2067,0.481090373280943,0.011296660117878193,0.5076129666011788
404,Prince George's,3288,Prince George's Precinct 12-012,212,1742,51,3076,3288,1.0,0.06447688564476886,0.9355231143552312,1495,0.5298053527980535,0.01551094890510949,0.45468369829683697
405,Prince George's,2724,Prince George's Precinct 12-016,113,1268,37,2611,2724,1.0,0.041483113069016156,0.9585168869309838,1419,0.4654919236417034,0.013582966226138032,0.5209251101321586
406,Prince George's,3144,Prince George's Precinct 12-003,178,1540,44,2966,3144,1.0,0.056615776081424936,0.943384223918575,1560,0.48982188295165396,0.013994910941475827,0.4961832061068702
407,Prince George's,1980,Prince George's Precinct 12-007,69,1495,64,1911,1980,1.0,0.03484848484848485,0.9651515151515152,421,0.7550505050505051,0.03232323232323232,0.21262626262626264
408,Prince George's,1110,Prince George's Precinct 12-017,127,325,8,983,1110,1.0,0.11441441441441441,0.8855855855855855,777,0.2927927927927928,0.007207207207207207,0.7
409,Prince George's,3753,Prince George's Precinct 12-013,94,2074,52,3659,3753,1.0,0.025046629363176125,0.9749533706368239,1627,0.5526245670130562,0.013855582200905941,0.43351985078603783
410,Prince George's,2131,Prince George's Precinct 06-008,57,1289,33,2074,2131,1.0,0.02674800563115908,0.9732519943688409,809,0.6048803378695448,0.015485687470671047,0.37963397465978416
411,Prince George's,4750,Prince George's Precinct 06-017,139,2227,45,4611,4750,1.0,0.02926315789473684,0.9707368421052631,2478,0.4688421052631579,0.009473684210526316,0.5216842105263158
412,Prince George's,2691,Prince George's Precinct 06-009,88,1399,37,2603,2691,1.0,0.032701597918989224,0.9672984020810108,1255,0.5198810850984764,0.013749535488665924,0.46636937941285767
413,Prince George's,2205,Prince George's Precinct 06-012,55,1315,38,2150,2205,1.0,0.024943310657596373,0.9750566893424036,852,0.5963718820861678,0.017233560090702947,0.38639455782312926
452,Prince George's,2194,Prince George's Precinct 12-008,175,1253,50,2019,2194,1.0,0.07976298997265269,0.9202370100273473,891,0.5711030082041932,0.022789425706472195,0.40610756608933457
453,Prince George's,2657,Prince George's Precinct 12-015,108,1668,70,2549,2657,1.0,0.04064734663153933,0.9593526533684607,919,0.6277756868648852,0.026345502446368085,0.3458788106887467
470,Prince George's,3323,Prince George's Precinct 09-007,221,2470,118,3102,3323,1.0,0.06650616912428528,0.9334938308757147,735,0.7433042431537767,0.03551008125188083,0.22118567559434246
471,Prince George's,2034,Prince George's Precinct 09-004,273,1516,106,1761,2034,1.0,0.13421828908554573,0.8657817109144543,412,0.7453294001966568,0.05211406096361849,0.2025565388397247
472,Prince George's,3032,Prince George's Precinct 09-005,266,1836,87,2766,3032,1.0,0.08773087071240106,0.912269129287599,1109,0.6055408970976254,0.028693931398416885,0.36576517150395776
473,Prince George's,3691,Prince George's Precinct 09-001,425,2510,145,3266,3691,1.0,0.11514494716878895,0.884855052831211,1036,0.6800325115144947,0.03928474668111623,0.28068274180438907
474,Prince George's,2377,Prince George's Precinct 09-010,356,1593,119,2021,2377,1.0,0.14976861590239798,0.850231384097602,665,0.6701724863273033,0.05006310475389146,0.2797644089188052
475,Prince George's,3501,Prince George's Precinct 09-002,398,1490,77,3103,3501,1.0,0.11368180519851472,0.8863181948014853,1934,0.4255926878034847,0.02199371608111968,0.5524135961153956
476,Prince George's,4703,Prince George's Precinct 09-008,452,3450,171,4251,4703,1.0,0.09610886668084201,0.9038911333191579,1082,0.7335743142674889,0.0363597703593451,0.23006591537316606
477,Prince George's,2747,Prince George's Precinct 09-006,357,2362,123,2390,2747,1.0,0.12995995631598106,0.8700400436840189,262,0.8598471059337459,0.04477611940298507,0.09537677466326902
