,COUNTY,VAP,NAME,WVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
492,Prince George's,4084,Prince George's Precinct 06-022,93,1527,250,3991,4084,1.0,0.02277179236043095,0.9772282076395691,2307,0.373898139079334,0.06121449559255632,0.5648873653281097
493,Prince George's,3744,Prince George's Precinct 06-006,97,1129,202,3647,3744,1.0,0.02590811965811966,0.9740918803418803,2413,0.3015491452991453,0.053952991452991456,0.6444978632478633
494,Prince George's,2295,Prince George's Precinct 06-018,268,879,260,2027,2295,1.0,0.11677559912854031,0.8832244008714597,1156,0.38300653594771245,0.11328976034858387,0.5037037037037037
495,Prince George's,4108,Prince George's Precinct 06-007,492,1714,446,3616,4108,1.0,0.11976630963972736,0.8802336903602727,1948,0.4172346640701071,0.1085686465433301,0.4741966893865628
496,Prince George's,1925,Prince George's Precinct 09-003,1159,126,177,766,1925,1.0,0.6020779220779221,0.3979220779220779,1622,0.06545454545454546,0.09194805194805195,0.8425974025974026
497,Prince George's,3624,Prince George's Precinct 06-016,134,1156,198,3490,3624,1.0,0.0369757174392936,0.9630242825607064,2270,0.3189845474613687,0.054635761589403975,0.6263796909492274
498,Prince George's,1985,Prince George's Precinct 06-005,102,821,178,1883,1985,1.0,0.05138539042821159,0.9486146095717884,986,0.41360201511335015,0.08967254408060453,0.49672544080604536
499,Prince George's,3207,Prince George's Precinct 06-010,129,1099,219,3078,3207,1.0,0.040224508886810104,0.9597754911131899,1889,0.3426878702837543,0.06828811973807297,0.5890240099781727
500,Prince George's,2204,Prince George's Precinct 06-011,132,1110,253,2072,2204,1.0,0.05989110707803993,0.9401088929219601,841,0.5036297640653358,0.1147912885662432,0.3815789473684211
501,Prince George's,3824,Prince George's Precinct 06-001,272,1436,304,3552,3824,1.0,0.07112970711297072,0.9288702928870293,2084,0.37552301255230125,0.0794979079497908,0.5449790794979079
502,Prince George's,4367,Prince George's Precinct 06-003,124,1588,290,4243,4367,1.0,0.028394779024501948,0.9716052209754981,2489,0.36363636363636365,0.06640714449278681,0.5699564918708495
503,Prince George's,2231,Prince George's Precinct 18-011,68,755,147,2163,2231,1.0,0.03047960555804572,0.9695203944419543,1329,0.3384132675930076,0.06588973554459883,0.5956969968623935
504,Prince George's,2252,Prince George's Precinct 18-004,81,728,120,2171,2252,1.0,0.03596802841918295,0.9640319715808171,1404,0.32326820603907636,0.05328596802841918,0.6234458259325044
505,Prince George's,3235,Prince George's Precinct 18-001,86,1330,214,3149,3235,1.0,0.026584234930448224,0.9734157650695517,1691,0.41112828438948995,0.06615146831530139,0.5227202472952086
506,Prince George's,1927,Prince George's Precinct 02-007,906,843,576,1021,1927,1.0,0.4701608718214842,0.5298391281785159,508,0.43746756616502336,0.29891022314478466,0.263622210690192
507,Prince George's,1859,Prince George's Precinct 18-005,22,591,111,1837,1859,1.0,0.011834319526627219,0.9881656804733728,1157,0.3179128563743948,0.05970952124798279,0.6223776223776224
508,Prince George's,2460,Prince George's Precinct 18-003,23,825,136,2437,2460,1.0,0.00934959349593496,0.990650406504065,1499,0.3353658536585366,0.055284552845528454,0.609349593495935
509,Prince George's,158,Prince George's Precinct 18-012,5,42,9,153,158,1.0,0.03164556962025317,0.9683544303797469,107,0.26582278481012656,0.056962025316455694,0.6772151898734177
510,Prince George's,3010,Prince George's Precinct 02-003,624,1057,499,2386,3010,1.0,0.20730897009966778,0.7926910299003322,1454,0.3511627906976744,0.16578073089700995,0.4830564784053156
