,COUNTY,VAP,NAME,WVAP,SEN18D,SEN18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN18None,SEN18D_pct,SEN18R_pct,SEN18None_pct
388,Prince George's,1692,Prince George's Precinct 08-001,980,476,241,712,1692,1.0,0.5791962174940898,0.42080378250591016,975,0.28132387706855794,0.14243498817966904,0.5762411347517731
389,Prince George's,2531,Prince George's Precinct 11-002,511,1658,150,2020,2531,1.0,0.20189648360331885,0.7981035163966812,723,0.6550770446463848,0.05926511260371395,0.28565784274990125
390,Prince George's,3507,Prince George's Precinct 15-001,574,2269,159,2933,3507,1.0,0.16367265469061876,0.8363273453093812,1079,0.6469917308240661,0.045337895637296836,0.307670373538637
391,Prince George's,3267,Prince George's Precinct 15-004,469,1956,143,2798,3267,1.0,0.1435567799204163,0.8564432200795837,1168,0.5987144168962351,0.04377104377104377,0.35751453933272115
392,Prince George's,2065,Prince George's Precinct 04-001,1341,705,396,724,2065,1.0,0.6493946731234866,0.3506053268765133,964,0.3414043583535109,0.19176755447941887,0.4668280871670702
394,Prince George's,1133,Prince George's Precinct 03-001,419,567,123,714,1133,1.0,0.3698146513680494,0.6301853486319505,443,0.500441306266549,0.10856134157105031,0.3909973521624007
400,Prince George's,1983,Prince George's Precinct 12-002,167,876,48,1816,1983,1.0,0.08421583459404942,0.9157841654059505,1059,0.44175491679273826,0.024205748865355523,0.5340393343419062
401,Prince George's,4528,Prince George's Precinct 12-009,53,1274,27,4475,4528,1.0,0.011704946996466431,0.9882950530035336,3227,0.28136042402826855,0.005962897526501767,0.7126766784452296
402,Prince George's,4488,Prince George's Precinct 12-004,126,1704,47,4362,4488,1.0,0.02807486631016043,0.9719251336898396,2737,0.37967914438502676,0.010472370766488414,0.6098484848484849
403,Prince George's,4072,Prince George's Precinct 12-006,80,1507,39,3992,4072,1.0,0.019646365422396856,0.9803536345776032,2526,0.3700884086444008,0.009577603143418467,0.6203339882121808
404,Prince George's,3288,Prince George's Precinct 12-012,212,1367,46,3076,3288,1.0,0.06447688564476886,0.9355231143552312,1875,0.41575425790754256,0.013990267639902677,0.5702554744525548
405,Prince George's,2724,Prince George's Precinct 12-016,113,1057,30,2611,2724,1.0,0.041483113069016156,0.9585168869309838,1637,0.3880323054331865,0.011013215859030838,0.6009544787077826
