,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
407,Prince George's,1980,Prince George's Precinct 12-007,69,78,91,1911,1980,1,0.03484848484848485,0.9651515151515152,1811,0.03939393939393939,0.04595959595959596,0.9146464646464646
408,Prince George's,1110,Prince George's Precinct 12-017,127,78,64,983,1110,1,0.11441441441441441,0.8855855855855855,968,0.07027027027027027,0.05765765765765766,0.872072072072072
409,Prince George's,3753,Prince George's Precinct 12-013,94,217,282,3659,3753,1,0.025046629363176125,0.9749533706368239,3254,0.05782041033839595,0.07513988808952837,0.8670397015720757
410,Prince George's,2131,Prince George's Precinct 06-008,57,150,139,2074,2131,1,0.02674800563115908,0.9732519943688409,1842,0.07038948850305021,0.0652275926794932,0.8643829188174565
411,Prince George's,4750,Prince George's Precinct 06-017,139,176,237,4611,4750,1,0.02926315789473684,0.9707368421052631,4337,0.03705263157894737,0.04989473684210526,0.9130526315789473
412,Prince George's,2691,Prince George's Precinct 06-009,88,133,117,2603,2691,1,0.032701597918989224,0.9672984020810108,2441,0.04942400594574508,0.043478260869565216,0.9070977331846897
413,Prince George's,2205,Prince George's Precinct 06-012,55,98,90,2150,2205,1,0.024943310657596373,0.9750566893424036,2017,0.044444444444444446,0.04081632653061224,0.9147392290249433
452,Prince George's,2194,Prince George's Precinct 12-008,175,185,166,2019,2194,1,0.07976298997265269,0.9202370100273473,1843,0.08432087511394713,0.07566089334548769,0.8400182315405652
453,Prince George's,2657,Prince George's Precinct 12-015,108,181,186,2549,2657,1,0.04064734663153933,0.9593526533684607,2290,0.06812194203989462,0.07000376364320662,0.8618742943168988
470,Prince George's,3323,Prince George's Precinct 09-007,221,269,244,3102,3323,1,0.06650616912428528,0.9334938308757147,2810,0.08095094793860969,0.0734276256394824,0.845621426421908
471,Prince George's,2034,Prince George's Precinct 09-004,273,163,161,1761,2034,1,0.13421828908554573,0.8657817109144543,1710,0.08013765978367748,0.0791543756145526,0.8407079646017699
472,Prince George's,3032,Prince George's Precinct 09-005,266,206,243,2766,3032,1,0.08773087071240106,0.912269129287599,2583,0.0679419525065963,0.08014511873350924,0.8519129287598944
473,Prince George's,3691,Prince George's Precinct 09-001,425,308,202,3266,3691,1,0.11514494716878895,0.884855052831211,3181,0.08344622053643999,0.05472771606610675,0.8618260633974533
474,Prince George's,2377,Prince George's Precinct 09-010,356,191,100,2021,2377,1,0.14976861590239798,0.850231384097602,2086,0.08035338662179217,0.04206983592763988,0.877576777450568
475,Prince George's,3501,Prince George's Precinct 09-002,398,213,259,3103,3501,1,0.11368180519851472,0.8863181948014853,3029,0.060839760068551844,0.07397886318194802,0.8651813767495001
476,Prince George's,4703,Prince George's Precinct 09-008,452,397,280,4251,4703,1,0.09610886668084201,0.9038911333191579,4026,0.08441420369976611,0.05953646608547736,0.8560493302147565
477,Prince George's,2747,Prince George's Precinct 09-006,357,238,196,2390,2747,1,0.12995995631598106,0.8700400436840189,2313,0.08663997087732071,0.07135056425191118,0.8420094648707681
478,Prince George's,2862,Prince George's Precinct 11-004,854,217,150,2008,2862,1,0.2983927323549965,0.7016072676450035,2495,0.07582110412299091,0.05241090146750524,0.8717679944095038
479,Prince George's,2840,Prince George's Precinct 11-001,589,225,169,2251,2840,1,0.2073943661971831,0.7926056338028169,2446,0.07922535211267606,0.059507042253521124,0.8612676056338028
480,Prince George's,4018,Prince George's Precinct 09-011,519,312,236,3499,4018,1,0.12916874066699852,0.8708312593330015,3470,0.07765057242409158,0.0587356893977103,0.8636137381781981
481,Prince George's,1565,Prince George's Precinct 09-009,577,95,60,988,1565,1,0.36869009584664536,0.6313099041533546,1410,0.06070287539936102,0.038338658146964855,0.9009584664536742
482,Prince George's,3439,Prince George's Precinct 11-003,484,246,191,2955,3439,1,0.14073858679848794,0.8592614132015121,3002,0.0715324222157604,0.0555394009886595,0.8729281767955801
483,Prince George's,2108,Prince George's Precinct 15-003,209,188,144,1899,2108,1,0.099146110056926,0.900853889943074,1776,0.08918406072106262,0.0683111954459203,0.8425047438330171
484,Prince George's,662,Prince George's Precinct 01-007,394,321,28,268,662,1,0.595166163141994,0.40483383685800606,313,0.48489425981873113,0.04229607250755287,0.472809667673716
485,Prince George's,2108,Prince George's Precinct 06-014,231,142,114,1877,2108,1,0.10958254269449716,0.8904174573055028,1852,0.06736242884250475,0.054079696394686905,0.8785578747628083
486,Prince George's,1176,Prince George's Precinct 06-002,134,106,90,1042,1176,1,0.11394557823129252,0.8860544217687075,980,0.09013605442176871,0.07653061224489796,0.8333333333333334
487,Prince George's,2560,Prince George's Precinct 06-013,365,213,197,2195,2560,1,0.142578125,0.857421875,2150,0.083203125,0.076953125,0.83984375
488,Prince George's,3164,Prince George's Precinct 06-024,123,114,116,3041,3164,1,0.0388748419721871,0.9611251580278128,2934,0.03603034134007586,0.03666245259165613,0.927307206068268
489,Prince George's,3700,Prince George's Precinct 06-015,61,196,139,3639,3700,1,0.016486486486486488,0.9835135135135135,3365,0.05297297297297297,0.037567567567567565,0.9094594594594595
490,Prince George's,576,Prince George's Precinct 06-021,41,37,37,535,576,1,0.07118055555555555,0.9288194444444444,502,0.0642361111111111,0.0642361111111111,0.8715277777777778
491,Prince George's,4119,Prince George's Precinct 06-004,104,161,149,4015,4119,1,0.02524884680747754,0.9747511531925225,3809,0.03908715707696043,0.036173828599174555,0.924739014323865
492,Prince George's,4084,Prince George's Precinct 06-022,93,185,200,3991,4084,1,0.02277179236043095,0.9772282076395691,3699,0.045298726738491675,0.04897159647404505,0.9057296767874633
493,Prince George's,3744,Prince George's Precinct 06-006,97,151,126,3647,3744,1,0.02590811965811966,0.9740918803418803,3467,0.040331196581196584,0.03365384615384615,0.9260149572649573
494,Prince George's,2295,Prince George's Precinct 06-018,268,122,89,2027,2295,1,0.11677559912854031,0.8832244008714597,2084,0.05315904139433551,0.038779956427015254,0.9080610021786493
495,Prince George's,4108,Prince George's Precinct 06-007,492,223,180,3616,4108,1,0.11976630963972736,0.8802336903602727,3705,0.05428432327166505,0.043816942551119765,0.9018987341772152
496,Prince George's,1925,Prince George's Precinct 09-003,1159,5,2,766,1925,1,0.6020779220779221,0.3979220779220779,1918,0.0025974025974025974,0.001038961038961039,0.9963636363636363
497,Prince George's,3624,Prince George's Precinct 06-016,134,122,114,3490,3624,1,0.0369757174392936,0.9630242825607064,3388,0.0336644591611479,0.03145695364238411,0.934878587196468
498,Prince George's,1985,Prince George's Precinct 06-005,102,114,101,1883,1985,1,0.05138539042821159,0.9486146095717884,1770,0.05743073047858942,0.0508816120906801,0.8916876574307305
499,Prince George's,3207,Prince George's Precinct 06-010,129,146,182,3078,3207,1,0.040224508886810104,0.9597754911131899,2879,0.04552541315871531,0.05675085749922046,0.8977237293420642
500,Prince George's,2204,Prince George's Precinct 06-011,132,185,165,2072,2204,1,0.05989110707803993,0.9401088929219601,1854,0.08393829401088929,0.07486388384754991,0.8411978221415608
501,Prince George's,3824,Prince George's Precinct 06-001,272,176,202,3552,3824,1,0.07112970711297072,0.9288702928870293,3446,0.04602510460251046,0.05282426778242678,0.9011506276150628
502,Prince George's,4367,Prince George's Precinct 06-003,124,213,163,4243,4367,1,0.028394779024501948,0.9716052209754981,3991,0.048774902679184794,0.037325395008014656,0.9138997023128006
503,Prince George's,2231,Prince George's Precinct 18-011,68,99,87,2163,2231,1,0.03047960555804572,0.9695203944419543,2045,0.04437471985656656,0.038995965934558494,0.916629314208875
504,Prince George's,2252,Prince George's Precinct 18-004,81,92,81,2171,2252,1,0.03596802841918295,0.9640319715808171,2079,0.04085257548845471,0.03596802841918295,0.9231793960923623
505,Prince George's,3235,Prince George's Precinct 18-001,86,162,164,3149,3235,1,0.026584234930448224,0.9734157650695517,2909,0.05007727975270479,0.05069551777434312,0.8992272024729521
506,Prince George's,1927,Prince George's Precinct 02-007,906,287,51,1021,1927,1,0.4701608718214842,0.5298391281785159,1589,0.14893617021276595,0.026466009340944473,0.8245978204462896
507,Prince George's,1859,Prince George's Precinct 18-005,22,113,68,1837,1859,1,0.011834319526627219,0.9881656804733728,1678,0.06078536847767617,0.03657880580957504,0.9026358257127488
508,Prince George's,2460,Prince George's Precinct 18-003,23,169,126,2437,2460,1,0.00934959349593496,0.990650406504065,2165,0.06869918699186991,0.05121951219512195,0.8800813008130082
509,Prince George's,158,Prince George's Precinct 18-012,5,23,8,153,158,1,0.03164556962025317,0.9683544303797469,127,0.14556962025316456,0.05063291139240506,0.8037974683544303
510,Prince George's,3010,Prince George's Precinct 02-003,624,260,96,2386,3010,1,0.20730897009966778,0.7926910299003322,2654,0.08637873754152824,0.03189368770764119,0.8817275747508305
511,Prince George's,1792,Prince George's Precinct 18-009,52,164,113,1740,1792,1,0.029017857142857144,0.9709821428571429,1515,0.09151785714285714,0.06305803571428571,0.8454241071428571
512,Prince George's,2682,Prince George's Precinct 06-019,56,149,98,2626,2682,1,0.020879940343027592,0.9791200596569725,2435,0.05555555555555555,0.036539895600298286,0.9079045488441462
513,Prince George's,2589,Prince George's Precinct 18-007,40,147,153,2549,2589,1,0.01544998068752414,0.9845500193124759,2289,0.056778679026651215,0.05909617612977984,0.884125144843569
514,Prince George's,1021,Prince George's Precinct 18-010,7,70,87,1014,1021,1,0.0068560235063663075,0.9931439764936337,864,0.06856023506366307,0.08521057786483839,0.8462291870714985
515,Prince George's,3626,Prince George's Precinct 18-006,28,265,233,3598,3626,1,0.007722007722007722,0.9922779922779923,3128,0.07308328736900166,0.06425813568670712,0.8626585769442913
516,Prince George's,2067,Prince George's Precinct 18-002,31,75,120,2036,2067,1,0.014997581035316884,0.9850024189646831,1872,0.036284470246734396,0.05805515239477504,0.9056603773584906
517,Prince George's,1716,Prince George's Precinct 18-008,12,96,123,1704,1716,1,0.006993006993006993,0.993006993006993,1497,0.055944055944055944,0.07167832167832168,0.8723776223776224
518,Prince George's,2019,Prince George's Precinct 13-017,34,125,83,1985,2019,1,0.016840019811788013,0.9831599801882119,1811,0.06191183754333829,0.04110946012877662,0.8969787023278851
519,Prince George's,3377,Prince George's Precinct 13-002,56,132,106,3321,3377,1,0.01658276576843352,0.9834172342315665,3139,0.03908794788273615,0.03138880663310631,0.9295232454841575
520,Prince George's,3376,Prince George's Precinct 13-016,73,213,165,3303,3376,1,0.021623222748815167,0.9783767772511849,2998,0.06309241706161138,0.04887440758293839,0.8880331753554502
521,Prince George's,1837,Prince George's Precinct 06-023,120,126,110,1717,1837,1,0.065323897659227,0.934676102340773,1601,0.06859009254218836,0.059880239520958084,0.8715296679368536
522,Prince George's,2581,Prince George's Precinct 15-006,524,217,143,2057,2581,1,0.2030220844633863,0.7969779155366137,2221,0.08407593955831073,0.055404881828748545,0.8605191786129407
523,Prince George's,1908,Prince George's Precinct 15-002,268,128,132,1640,1908,1,0.14046121593291405,0.859538784067086,1648,0.06708595387840671,0.06918238993710692,0.8637316561844863
524,Prince George's,3547,Prince George's Precinct 06-020,113,241,220,3434,3547,1,0.0318579080913448,0.9681420919086552,3086,0.06794474203552298,0.06202424584155625,0.8700310121229208
525,Prince George's,3847,Prince George's Precinct 13-009,155,260,204,3692,3847,1,0.04029113595009098,0.9597088640499091,3383,0.06758513127112036,0.05302833376657135,0.8793865349623083
526,Prince George's,3713,Prince George's Precinct 13-007,71,215,157,3642,3713,1,0.019122003770535956,0.980877996229464,3341,0.05790465930514409,0.04228386749259359,0.8998114732022623
527,Prince George's,2328,Prince George's Precinct 13-001,22,105,93,2306,2328,1,0.009450171821305841,0.9905498281786942,2130,0.045103092783505154,0.03994845360824742,0.9149484536082474
528,Prince George's,3108,Prince George's Precinct 13-008,39,113,78,3069,3108,1,0.012548262548262547,0.9874517374517374,2917,0.03635778635778636,0.025096525096525095,0.9385456885456885
529,Prince George's,2837,Prince George's Precinct 13-014,46,294,197,2791,2837,1,0.016214310891787098,0.9837856891082128,2346,0.10363059569968276,0.06943954881917519,0.8269298554811421
530,Prince George's,2601,Prince George's Precinct 13-006,72,221,193,2529,2601,1,0.02768166089965398,0.972318339100346,2187,0.08496732026143791,0.07420222991157248,0.8408304498269896
531,Prince George's,2331,Prince George's Precinct 13-004,111,172,143,2220,2331,1,0.047619047619047616,0.9523809523809523,2016,0.07378807378807378,0.061347061347061346,0.8648648648648649
532,Prince George's,3707,Prince George's Precinct 13-010,139,201,201,3568,3707,1,0.03749662800107904,0.962503371998921,3305,0.05422174264904235,0.05422174264904235,0.8915565147019153
533,Prince George's,2929,Prince George's Precinct 13-012,55,294,274,2874,2929,1,0.018777739842949812,0.9812222601570502,2361,0.100375554796859,0.09354728576305907,0.806077159440082
534,Prince George's,3609,Prince George's Precinct 13-011,78,282,225,3531,3609,1,0.021612635078969242,0.9783873649210307,3102,0.07813798836242726,0.06234413965087282,0.8595178719866999
535,Prince George's,2772,Prince George's Precinct 02-001,146,81,54,2626,2772,1,0.05266955266955267,0.9473304473304474,2637,0.02922077922077922,0.01948051948051948,0.9512987012987013
538,Prince George's,5983,Prince George's Precinct 02-008,376,171,81,5607,5983,1,0.06284472672572289,0.9371552732742772,5731,0.02858097944175163,0.013538358682934983,0.9578806618753134
539,Prince George's,1018,Prince George's Precinct 16-001,194,40,13,824,1018,1,0.1905697445972495,0.8094302554027505,965,0.03929273084479371,0.012770137524557957,0.9479371316306483
540,Prince George's,21,Prince George's Precinct 02-098,3,0,0,18,21,1,0.14285714285714285,0.8571428571428571,21,0.0,0.0,1.0
541,Prince George's,2869,Prince George's Precinct 02-005,244,78,47,2625,2869,1,0.08504705472289996,0.9149529452771,2744,0.02718717323109097,0.016382014639247124,0.9564308121296619
542,Prince George's,28,Prince George's Precinct 19-005,8,0,0,20,28,1,0.2857142857142857,0.7142857142857143,28,0.0,0.0,1.0
543,Prince George's,3247,Prince George's Precinct 19-004,243,82,39,3004,3247,1,0.0748383122882661,0.9251616877117339,3126,0.02525408068986757,0.01201108715737604,0.9627348321527563
544,Prince George's,4769,Prince George's Precinct 19-001,1023,125,63,3746,4769,1,0.21451037953449362,0.7854896204655064,4581,0.02621094569092053,0.013210316628223947,0.9605787376808556
545,Prince George's,5173,Prince George's Precinct 21-002,4074,82,10,1099,5173,1,0.7875507442489851,0.2124492557510149,5081,0.015851536825826407,0.0019331142470520007,0.9822153489271216
546,Prince George's,3965,Prince George's Precinct 21-001,2283,138,45,1682,3965,1,0.5757881462799496,0.42421185372005044,3782,0.03480453972257251,0.011349306431273645,0.9538461538461539
547,Prince George's,4029,Prince George's Precinct 19-002,566,102,50,3463,4029,1,0.14048150905931994,0.8595184909406801,3877,0.02531645569620253,0.012410027302060065,0.9622735170017374
642,Prince George's,2195,Prince George's Precinct 14-003,1525,123,40,670,2195,1,0.6947608200455581,0.3052391799544419,2032,0.05603644646924829,0.018223234624145785,0.9257403189066059
643,Prince George's,3107,Prince George's Precinct 14-009,934,237,113,2173,3107,1,0.30061152236884453,0.6993884776311554,2757,0.07627936916639845,0.03636948825233344,0.8873511425812681
644,Prince George's,3658,Prince George's Precinct 14-011,1034,101,59,2624,3658,1,0.2826681246582832,0.7173318753417168,3498,0.02761071623838163,0.016129032258064516,0.9562602515035539
645,Prince George's,2812,Prince George's Precinct 14-005,1565,150,53,1247,2812,1,0.5565433854907539,0.44345661450924606,2609,0.05334281650071124,0.018847795163584636,0.9278093883357041
646,Prince George's,1482,Prince George's Precinct 07-017,301,90,47,1181,1482,1,0.20310391363022942,0.7968960863697706,1345,0.06072874493927125,0.03171390013495277,0.9075573549257759
647,Prince George's,2094,Prince George's Precinct 07-003,1459,127,29,635,2094,1,0.6967526265520535,0.3032473734479465,1938,0.060649474689589304,0.013849092645654251,0.9255014326647565
648,Prince George's,3594,Prince George's Precinct 07-010,650,249,156,2944,3594,1,0.1808569838619922,0.8191430161380078,3189,0.06928213689482471,0.04340567612687813,0.8873121869782972
649,Prince George's,1540,Prince George's Precinct 07-002,1095,99,27,445,1540,1,0.711038961038961,0.288961038961039,1414,0.06428571428571428,0.01753246753246753,0.9181818181818182
650,Prince George's,2018,Prince George's Precinct 14-004,1357,110,37,661,2018,1,0.6724479682854311,0.32755203171456887,1871,0.05450941526263627,0.018334985133795837,0.9271555996035679
651,Prince George's,2095,Prince George's Precinct 07-004,1404,132,31,691,2095,1,0.6701670644391408,0.3298329355608592,1932,0.06300715990453461,0.014797136038186158,0.9221957040572792
652,Prince George's,1545,Prince George's Precinct 14-006,1146,91,24,399,1545,1,0.7417475728155339,0.258252427184466,1430,0.05889967637540453,0.015533980582524271,0.9255663430420712
653,Prince George's,2933,Prince George's Precinct 07-007,962,194,92,1971,2933,1,0.32799181725196047,0.6720081827480395,2647,0.06614387998636209,0.03136720081827481,0.9024889191953631
719,Prince George's,2532,Prince George's Precinct 05-012,333,218,174,2199,2532,1,0.13151658767772512,0.8684834123222749,2140,0.08609794628751975,0.06872037914691943,0.8451816745655608
729,Prince George's,2131,Prince George's Precinct 05-008,1047,163,82,1084,2131,1,0.4913186297512905,0.5086813702487095,1886,0.07648991083998123,0.03847958704833412,0.8850305021116847
730,Prince George's,3225,Prince George's Precinct 05-007,467,309,365,2758,3225,1,0.1448062015503876,0.8551937984496124,2551,0.09581395348837209,0.11317829457364341,0.7910077519379844
731,Prince George's,1984,Prince George's Precinct 05-002,266,279,222,1718,1984,1,0.13407258064516128,0.8659274193548387,1483,0.140625,0.11189516129032258,0.7474798387096774
732,Prince George's,2501,Prince George's Precinct 12-014,295,213,184,2206,2501,1,0.11795281887245102,0.882047181127549,2104,0.08516593362654938,0.07357057177129149,0.8412634946021591
733,Prince George's,3254,Prince George's Precinct 12-010,477,231,206,2777,3254,1,0.14658881376767055,0.8534111862323295,2817,0.07098955132145052,0.06330669944683466,0.8657037492317148
734,Prince George's,3255,Prince George's Precinct 05-005,506,264,303,2749,3255,1,0.1554531490015361,0.8445468509984639,2688,0.08110599078341015,0.09308755760368663,0.8258064516129032
735,Prince George's,1334,Prince George's Precinct 05-010,244,83,78,1090,1334,1,0.18290854572713644,0.8170914542728636,1173,0.06221889055472264,0.05847076461769116,0.8793103448275862
736,Prince George's,522,Prince George's Precinct 05-009,88,50,27,434,522,1,0.1685823754789272,0.8314176245210728,445,0.09578544061302682,0.05172413793103448,0.8524904214559387
737,Prince George's,3343,Prince George's Precinct 05-001,752,246,231,2591,3343,1,0.2249476518097517,0.7750523481902483,2866,0.07358659886329644,0.06909961112772958,0.857313790008974
738,Prince George's,2929,Prince George's Precinct 05-004,274,280,158,2655,2929,1,0.09354728576305907,0.906452714236941,2491,0.09559576647319905,0.053943325367019464,0.8504609081597815
739,Prince George's,2112,Prince George's Precinct 05-011,181,145,189,1931,2112,1,0.08570075757575757,0.9142992424242424,1778,0.06865530303030302,0.08948863636363637,0.8418560606060606
740,Prince George's,2992,Prince George's Precinct 05-006,233,288,272,2759,2992,1,0.07787433155080214,0.9221256684491979,2432,0.0962566844919786,0.09090909090909091,0.8128342245989305
741,Prince George's,3474,Prince George's Precinct 12-005,353,141,172,3121,3474,1,0.10161197466896948,0.8983880253310305,3161,0.04058721934369603,0.04951065054691998,0.909902130109384
742,Prince George's,2412,Prince George's Precinct 12-001,299,86,92,2113,2412,1,0.12396351575456054,0.8760364842454395,2234,0.03565505804311774,0.03814262023217247,0.9262023217247097
743,Prince George's,4027,Prince George's Precinct 12-011,258,237,284,3769,4027,1,0.06406754407747703,0.9359324559225229,3506,0.058852743978147506,0.07052396324807549,0.870623292773777
744,Prince George's,2706,Prince George's Precinct 05-003,217,244,250,2489,2706,1,0.08019216555801921,0.9198078344419808,2212,0.090169992609017,0.09238728750923873,0.8174427198817442
1420,Prince George's,6329,Prince George's Precinct 15-005,503,355,339,5826,6329,1,0.07947543055775004,0.9205245694422499,5635,0.05609100963817349,0.0535629641333544,0.8903460262284721
1421,Prince George's,2130,Prince George's Precinct 03-004,136,171,138,1994,2130,1,0.06384976525821597,0.936150234741784,1821,0.08028169014084507,0.0647887323943662,0.8549295774647887
1422,Prince George's,2572,Prince George's Precinct 03-005,235,137,144,2337,2572,1,0.09136858475894245,0.9086314152410575,2291,0.053265940902021774,0.05598755832037325,0.890746500777605
1423,Prince George's,3005,Prince George's Precinct 03-003,330,271,204,2675,3005,1,0.10981697171381032,0.8901830282861897,2530,0.09018302828618968,0.06788685524126456,0.8419301164725458
1424,Prince George's,2643,Prince George's Precinct 07-012,84,215,207,2559,2643,1,0.03178206583427923,0.9682179341657208,2221,0.08134695421869088,0.07832009080590238,0.8403329549754067
1425,Prince George's,1936,Prince George's Precinct 13-013,57,220,152,1879,1936,1,0.029442148760330578,0.9705578512396694,1564,0.11363636363636363,0.07851239669421488,0.8078512396694215
1426,Prince George's,2052,Prince George's Precinct 07-013,142,213,204,1910,2052,1,0.06920077972709551,0.9307992202729045,1635,0.10380116959064327,0.09941520467836257,0.7967836257309941
1427,Prince George's,2806,Prince George's Precinct 03-006,90,251,174,2716,2806,1,0.03207412687099073,0.9679258731290092,2381,0.08945117605131861,0.06200997861724875,0.8485388453314326
1428,Prince George's,2583,Prince George's Precinct 07-015,80,290,215,2503,2583,1,0.03097173828881146,0.9690282617111885,2078,0.11227255129694154,0.0832365466511808,0.8044909020518777
1429,Prince George's,3410,Prince George's Precinct 07-011,119,477,278,3291,3410,1,0.034897360703812316,0.9651026392961877,2655,0.13988269794721409,0.08152492668621701,0.7785923753665689
1430,Prince George's,3276,Prince George's Precinct 07-009,309,382,180,2967,3276,1,0.09432234432234432,0.9056776556776557,2714,0.11660561660561661,0.054945054945054944,0.8284493284493285
1431,Prince George's,3105,Prince George's Precinct 03-002,469,241,185,2636,3105,1,0.15104669887278582,0.8489533011272141,2679,0.07761674718196457,0.05958132045088567,0.8628019323671497
1432,Prince George's,2246,Prince George's Precinct 07-006,744,191,82,1502,2246,1,0.3312555654496883,0.6687444345503116,1973,0.085040071237756,0.0365093499554764,0.8784505788067676
1433,Prince George's,2272,Prince George's Precinct 07-008,707,151,77,1565,2272,1,0.31117957746478875,0.6888204225352113,2044,0.0664612676056338,0.03389084507042254,0.8996478873239436
1434,Prince George's,1809,Prince George's Precinct 07-014,794,157,47,1015,1809,1,0.4389165284687673,0.5610834715312327,1605,0.08678828081813156,0.025981205085682697,0.8872305140961857
1435,Prince George's,5609,Prince George's Precinct 07-001,1105,357,220,4504,5609,1,0.19700481369228026,0.8029951863077197,5032,0.06364770903904439,0.03922267783918702,0.8971296131217685
1436,Prince George's,2447,Prince George's Precinct 14-007,635,170,92,1812,2447,1,0.2595014303228443,0.7404985696771557,2185,0.06947282386595832,0.03759705762157744,0.8929301185124643
1437,Prince George's,2578,Prince George's Precinct 14-001,1082,180,109,1496,2578,1,0.4197051978277735,0.5802948021722265,2289,0.06982156710628394,0.04228083785880528,0.8878975950349108
1438,Prince George's,1468,Prince George's Precinct 07-016,687,77,28,781,1468,1,0.46798365122615804,0.532016348773842,1363,0.052452316076294275,0.01907356948228883,0.9284741144414169
1439,Prince George's,1951,Prince George's Precinct 14-010,641,140,62,1310,1951,1,0.3285494618144541,0.6714505381855459,1749,0.0717580727831881,0.03177857508969759,0.8964633521271143
1440,Prince George's,2627,Prince George's Precinct 07-005,1543,168,52,1084,2627,1,0.5873620098972212,0.41263799010277885,2407,0.06395127521888085,0.0197944423296536,0.9162542824514656
1461,Prince George's,5205,Prince George's Precinct 17-007,218,260,163,4987,5205,1,0.04188280499519693,0.9581171950048031,4782,0.049951969260326606,0.03131604226705091,0.9187319884726225
1462,Prince George's,3271,Prince George's Precinct 17-006,182,78,30,3089,3271,1,0.05564047691837359,0.9443595230816264,3163,0.023845918679302965,0.009171507184347295,0.9669825741363497
1464,Prince George's,6128,Prince George's Precinct 17-011,159,180,156,5969,6128,1,0.025946475195822456,0.9740535248041775,5792,0.0293733681462141,0.025456919060052218,0.9451697127937336
1465,Prince George's,1828,Prince George's Precinct 17-005,235,85,31,1593,1828,1,0.12855579868708972,0.8714442013129103,1712,0.04649890590809628,0.016958424507658644,0.936542669584245
1466,Prince George's,11788,Prince George's Precinct 17-003,289,83,41,11499,11788,1,0.024516457414319646,0.9754835425856804,11664,0.007041058703766543,0.0034781133355955207,0.989480827960638
1467,Prince George's,2108,Prince George's Precinct 20-004,210,155,61,1898,2108,1,0.09962049335863378,0.9003795066413662,1892,0.07352941176470588,0.028937381404174574,0.8975332068311196
1468,Prince George's,4017,Prince George's Precinct 13-015,398,337,257,3619,4017,1,0.0990789146128952,0.9009210853871048,3423,0.08389345282549165,0.0639780931043067,0.8521284540702017
1469,Prince George's,2880,Prince George's Precinct 20-008,292,209,112,2588,2880,1,0.10138888888888889,0.8986111111111111,2559,0.07256944444444445,0.03888888888888889,0.8885416666666667
1470,Prince George's,4069,Prince George's Precinct 14-002,436,220,134,3633,4069,1,0.10715163430818384,0.8928483656918161,3715,0.05406733841238633,0.03293192430572622,0.9130007372818875
1471,Prince George's,1627,Prince George's Precinct 20-009,352,186,72,1275,1627,1,0.21634910878918254,0.7836508912108174,1369,0.11432083589428396,0.044253226797787336,0.8414259373079287
1472,Prince George's,3117,Prince George's Precinct 21-013,555,172,94,2562,3117,1,0.17805582290664101,0.821944177093359,2851,0.05518126403593199,0.0301572024382419,0.9146615335258261
