,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
388,Prince George's,1692,Prince George's Precinct 08-001,980,639,19,338,692,54,1692,1.0,0.5791962174940898,0.3776595744680851,0.011229314420803783,0.031914893617021274,662,0.19976359338061467,0.408983451536643,0.3912529550827423
389,Prince George's,2531,Prince George's Precinct 11-002,511,1777,95,1276,541,148,2531,1.0,0.20189648360331885,0.7020940339786645,0.0375345713156855,0.05847491110233109,714,0.50414855788226,0.21374950612406163,0.2821019359936784
390,Prince George's,3507,Prince George's Precinct 15-001,574,2678,90,1760,662,165,3507,1.0,0.16367265469061876,0.763615625891075,0.02566295979469632,0.04704875962360992,1085,0.5018534359851725,0.1887653264898774,0.3093812375249501
391,Prince George's,3267,Prince George's Precinct 15-004,469,2577,60,1518,582,161,3267,1.0,0.1435567799204163,0.7887970615243343,0.018365472910927456,0.04928068564432201,1167,0.46464646464646464,0.1781450872359963,0.35720844811753905
392,Prince George's,2065,Prince George's Precinct 04-001,1341,584,66,462,1074,74,2065,1.0,0.6493946731234866,0.2828087167070218,0.031961259079903145,0.03583535108958838,529,0.22372881355932203,0.5200968523002422,0.25617433414043583
394,Prince George's,1133,Prince George's Precinct 03-001,419,631,33,405,381,50,1133,1.0,0.3698146513680494,0.5569285083848191,0.02912621359223301,0.0441306266548985,347,0.3574580759046778,0.33627537511032657,0.3062665489849956
400,Prince George's,1983,Prince George's Precinct 12-002,167,1491,201,690,216,124,1983,1.0,0.08421583459404942,0.7518910741301059,0.10136157337367625,0.06253151790216843,1077,0.34795763993948564,0.10892586989409984,0.5431164901664145
401,Prince George's,4528,Prince George's Precinct 12-009,53,4012,371,1065,149,92,4528,1.0,0.011704946996466431,0.8860424028268551,0.08193462897526502,0.020318021201413426,3314,0.23520318021201414,0.032906360424028266,0.7318904593639576
402,Prince George's,4488,Prince George's Precinct 12-004,126,3691,498,1371,284,173,4488,1.0,0.02807486631016043,0.8224153297682709,0.11096256684491979,0.03854723707664884,2833,0.3054812834224599,0.06327985739750445,0.6312388591800356
403,Prince George's,4072,Prince George's Precinct 12-006,80,3758,150,1214,236,84,4072,1.0,0.019646365422396856,0.9228880157170923,0.03683693516699411,0.0206286836935167,2622,0.2981335952848723,0.05795677799607073,0.6439096267190569
