,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
505,Prince George's,3235,Prince George's Precinct 18-001,86,2932,151,2044,35,66,3235,1.0,0.026584234930448224,0.9063369397217929,0.04667697063369397,0.020401854714064915,1156,0.631839258114374,0.010819165378670788,0.3573415765069552
506,Prince George's,1927,Prince George's Precinct 02-007,906,749,187,1311,226,85,1927,1.0,0.4701608718214842,0.3886870783601453,0.09704203425012974,0.04411001556824079,390,0.6803321224701608,0.11728074727555786,0.20238713025428126
507,Prince George's,1859,Prince George's Precinct 18-005,22,1622,171,944,23,44,1859,1.0,0.011834319526627219,0.8725121032813341,0.09198493813878429,0.023668639053254437,892,0.507799892415277,0.01237224314147391,0.47982786444324904
508,Prince George's,2460,Prince George's Precinct 18-003,23,2209,148,1318,18,80,2460,1.0,0.00934959349593496,0.8979674796747967,0.06016260162601626,0.032520325203252036,1124,0.5357723577235772,0.007317073170731708,0.45691056910569106
509,Prince George's,158,Prince George's Precinct 18-012,5,136,17,77,5,0,158,1.0,0.03164556962025317,0.8607594936708861,0.10759493670886076,0.0,76,0.4873417721518987,0.03164556962025317,0.4810126582278481
510,Prince George's,3010,Prince George's Precinct 02-003,624,1960,300,1685,151,126,3010,1.0,0.20730897009966778,0.6511627906976745,0.09966777408637874,0.04186046511627907,1174,0.5598006644518272,0.05016611295681063,0.39003322259136214
511,Prince George's,1792,Prince George's Precinct 18-009,52,1585,118,1537,40,37,1792,1.0,0.029017857142857144,0.8844866071428571,0.06584821428571429,0.020647321428571428,215,0.8577008928571429,0.022321428571428572,0.11997767857142858
512,Prince George's,2682,Prince George's Precinct 06-019,56,2506,62,1531,28,58,2682,1.0,0.020879940343027592,0.9343773303504848,0.023117076808351976,0.02162565249813572,1123,0.5708426547352722,0.010439970171513796,0.418717375093214
513,Prince George's,2589,Prince George's Precinct 18-007,40,2362,125,1825,34,62,2589,1.0,0.01544998068752414,0.9123213595983005,0.04828118964851294,0.02394747006566242,730,0.7049053688682889,0.01313248358439552,0.2819621475473156
514,Prince George's,1021,Prince George's Precinct 18-010,7,948,50,773,14,16,1021,1.0,0.0068560235063663075,0.9285014691478942,0.04897159647404505,0.015670910871694418,234,0.7571008814887366,0.013712047012732615,0.22918707149853085
515,Prince George's,3626,Prince George's Precinct 18-006,28,3477,57,2312,45,64,3626,1.0,0.007722007722007722,0.9589078874793161,0.015719801434087147,0.01765030336458908,1269,0.6376172090457805,0.012410369553226696,0.34997242140099283
516,Prince George's,2067,Prince George's Precinct 18-002,31,1869,132,1124,23,35,2067,1.0,0.014997581035316884,0.9042089985486212,0.06386066763425254,0.016932752781809387,920,0.5437832607643929,0.011127237542331882,0.44508950169327527
517,Prince George's,1716,Prince George's Precinct 18-008,12,1617,35,1104,22,52,1716,1.0,0.006993006993006993,0.9423076923076923,0.020396270396270396,0.030303030303030304,590,0.6433566433566433,0.01282051282051282,0.34382284382284384
518,Prince George's,2019,Prince George's Precinct 13-017,34,1629,316,1380,33,40,2019,1.0,0.016840019811788013,0.8068350668647846,0.1565131253095592,0.01981178801386825,606,0.6835066864784547,0.01634472511144131,0.300148588410104
519,Prince George's,3377,Prince George's Precinct 13-002,56,2916,308,1541,34,97,3377,1.0,0.01658276576843352,0.8634883032277169,0.09120521172638436,0.028723719277465205,1802,0.45632217944921527,0.010068107787977496,0.5336097127628072
520,Prince George's,3376,Prince George's Precinct 13-016,73,3043,169,2137,40,91,3376,1.0,0.021623222748815167,0.9013625592417062,0.05005924170616114,0.026954976303317536,1199,0.6329976303317536,0.011848341232227487,0.35515402843601895
521,Prince George's,1837,Prince George's Precinct 06-023,120,1621,50,1132,37,46,1837,1.0,0.065323897659227,0.8824169842133914,0.027218290691344585,0.025040827436037017,668,0.6162221012520414,0.020141535111594992,0.36363636363636365
522,Prince George's,2581,Prince George's Precinct 15-006,524,1870,91,1858,146,96,2581,1.0,0.2030220844633863,0.7245253777605579,0.035257652072839984,0.03719488570321581,577,0.7198760170476559,0.05656722200697404,0.22355676094537
523,Prince George's,2246,Prince George's Precinct 15-002,316,1783,85,2161,83,62,2246,1.1761006289308176,0.14069456812110417,0.7938557435440784,0.03784505788067676,0.027604630454140695,2,0.9621549421193233,0.03695458593054319,0.0008904719501335708
524,Prince George's,3547,Prince George's Precinct 06-020,113,3241,99,2149,48,94,3547,1.0,0.0318579080913448,0.913729912602199,0.02791091062870031,0.02650126867775585,1350,0.6058641105159289,0.013532562729066817,0.38060332675500425
525,Prince George's,3847,Prince George's Precinct 13-009,155,3384,106,2040,60,202,3847,1.0,0.04029113595009098,0.8796464777748896,0.027553938133610605,0.05250844814140889,1747,0.5302833376657136,0.015596568754873927,0.4541200935794125
526,Prince George's,3713,Prince George's Precinct 13-007,71,3395,104,3297,53,143,3713,1.0,0.019122003770535956,0.9143549690277404,0.02800969566388365,0.03851333153784002,363,0.8879612173444654,0.014274171828709938,0.09776461082682467
527,Prince George's,2328,Prince George's Precinct 13-001,22,2173,103,850,20,30,2328,1.0,0.009450171821305841,0.9334192439862543,0.044243986254295535,0.01288659793814433,1458,0.3651202749140893,0.00859106529209622,0.6262886597938144
528,Prince George's,3108,Prince George's Precinct 13-008,39,2720,280,1162,31,69,3108,1.0,0.012548262548262547,0.8751608751608752,0.09009009009009009,0.0222007722007722,1915,0.3738738738738739,0.009974259974259974,0.6161518661518661
529,Prince George's,2837,Prince George's Precinct 13-014,46,2580,84,2653,89,127,2837,1.0,0.016214310891787098,0.9094113500176243,0.02960874162848079,0.04476559746210786,95,0.9351427564328516,0.03137116672541417,0.03348607684173423
530,Prince George's,2601,Prince George's Precinct 13-006,72,2386,49,1911,65,94,2601,1.0,0.02768166089965398,0.9173394848135332,0.018838908112264515,0.03613994617454825,625,0.734717416378316,0.024990388312187622,0.24029219530949636
531,Prince George's,2331,Prince George's Precinct 13-004,111,2116,33,1226,52,71,2331,1.0,0.047619047619047616,0.9077649077649078,0.014157014157014158,0.030459030459030458,1053,0.525954525954526,0.02230802230802231,0.4517374517374517
532,Prince George's,3707,Prince George's Precinct 13-010,139,3384,72,3064,86,112,3707,1.0,0.03749662800107904,0.9128675478823847,0.01942271378473159,0.030213110331804693,557,0.8265443755057998,0.023199352576207175,0.15025627191799298
533,Prince George's,2929,Prince George's Precinct 13-012,55,2666,74,2221,65,134,2929,1.0,0.018777739842949812,0.9102082622055309,0.02526459542505975,0.045749402526459544,643,0.7582792762034825,0.02219187435984978,0.2195288494366678
534,Prince George's,3609,Prince George's Precinct 13-011,78,3309,62,2368,67,160,3609,1.0,0.021612635078969242,0.9168744804655029,0.017179274037129398,0.04433361041839845,1174,0.6561374341922971,0.01856469936270435,0.32529786644499864
