,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV14D,GOV14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV14None,GOV14D_pct,GOV14R_pct,GOV14None_pct
388,Prince George's,1692,Prince George's Precinct 08-001,980,639,19,266,309,54,1692,1.0,0.5791962174940898,0.3776595744680851,0.011229314420803783,0.031914893617021274,1117,0.15721040189125296,0.18262411347517732,0.6601654846335697
389,Prince George's,2531,Prince George's Precinct 11-002,511,1777,95,1143,248,148,2531,1.0,0.20189648360331885,0.7020940339786645,0.0375345713156855,0.05847491110233109,1140,0.4516001580403003,0.09798498617147372,0.450414855788226
390,Prince George's,3507,Prince George's Precinct 15-001,574,2678,90,1493,242,165,3507,1.0,0.16367265469061876,0.763615625891075,0.02566295979469632,0.04704875962360992,1772,0.4257199885942401,0.06900484744796122,0.5052751639577987
391,Prince George's,3267,Prince George's Precinct 15-004,469,2577,60,1300,213,161,3267,1.0,0.1435567799204163,0.7887970615243343,0.018365472910927456,0.04928068564432201,1754,0.39791857973676154,0.06519742883379247,0.536883991429446
392,Prince George's,2065,Prince George's Precinct 04-001,1341,584,66,477,543,74,2065,1.0,0.6493946731234866,0.2828087167070218,0.031961259079903145,0.03583535108958838,1045,0.23099273607748183,0.262953995157385,0.5060532687651331
394,Prince George's,1133,Prince George's Precinct 03-001,419,631,33,354,169,50,1133,1.0,0.3698146513680494,0.5569285083848191,0.02912621359223301,0.0441306266548985,610,0.3124448367166814,0.14916151809355693,0.5383936451897617
400,Prince George's,1983,Prince George's Precinct 12-002,167,1491,201,599,66,124,1983,1.0,0.08421583459404942,0.7518910741301059,0.10136157337367625,0.06253151790216843,1318,0.3020675743822491,0.03328290468986384,0.6646495209278871
401,Prince George's,4528,Prince George's Precinct 12-009,53,4012,371,756,19,92,4528,1.0,0.011704946996466431,0.8860424028268551,0.08193462897526502,0.020318021201413426,3753,0.16696113074204946,0.004196113074204947,0.8288427561837456
402,Prince George's,4488,Prince George's Precinct 12-004,126,3691,498,1120,55,173,4488,1.0,0.02807486631016043,0.8224153297682709,0.11096256684491979,0.03854723707664884,3313,0.24955436720142601,0.012254901960784314,0.7381907308377896
403,Prince George's,4072,Prince George's Precinct 12-006,80,3758,150,945,44,84,4072,1.0,0.019646365422396856,0.9228880157170923,0.03683693516699411,0.0206286836935167,3083,0.23207269155206287,0.010805500982318271,0.7571218074656189
404,Prince George's,3288,Prince George's Precinct 12-012,212,2713,147,913,62,216,3288,1.0,0.06447688564476886,0.8251216545012166,0.04470802919708029,0.06569343065693431,2313,0.277676399026764,0.018856447688564478,0.7034671532846716
405,Prince George's,2724,Prince George's Precinct 12-016,113,2335,185,606,38,91,2724,1.0,0.041483113069016156,0.8571953010279001,0.06791483113069016,0.03340675477239354,2080,0.22246696035242292,0.013950073421439061,0.7635829662261381
