,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV14D,GOV14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV14None,GOV14D_pct,GOV14R_pct,GOV14None_pct
341,Calvert,2692,Calvert Precinct 02-003,2313,227,42,228,903,110,2692,1,0.8592124814264487,0.08432392273402675,0.015601783060921248,0.04086181277860327,1561,0.08469539375928678,0.3354383358098068,0.5798662704309064
342,Calvert,2653,Calvert Precinct 02-006,2176,315,54,297,737,108,2653,1,0.8202035431586883,0.11873350923482849,0.020354315868827744,0.04070863173765549,1619,0.11194873727855258,0.2777987184319638,0.6102525442894836
343,Calvert,3474,Calvert Precinct 02-008,2865,436,57,289,859,116,3474,1,0.8246977547495682,0.12550374208405296,0.016407599309153715,0.0333909038572251,2326,0.08318940702360392,0.24726540011514106,0.669545192861255
344,Calvert,3228,Calvert Precinct 03-003,2225,859,68,374,808,76,3228,1,0.6892812887236679,0.2661090458488228,0.021065675340768277,0.023543990086741014,2046,0.11586121437422553,0.2503097893432466,0.6338289962825279
345,Calvert,1651,Calvert Precinct 02-007,1552,39,30,227,929,30,1651,1,0.9400363416111448,0.023622047244094488,0.018170805572380374,0.018170805572380374,495,0.1374924288310115,0.5626892792247123,0.29981829194427617
346,Calvert,2880,Calvert Precinct 03-005,2457,277,50,450,841,96,2880,1,0.853125,0.09618055555555556,0.017361111111111112,0.03333333333333333,1589,0.15625,0.2920138888888889,0.5517361111111111
347,Calvert,2230,Calvert Precinct 03-007,1946,154,27,296,1030,103,2230,1,0.8726457399103139,0.06905829596412556,0.01210762331838565,0.04618834080717489,904,0.13273542600896862,0.4618834080717489,0.4053811659192825
348,Calvert,3074,Calvert Precinct 03-004,2642,258,71,264,830,103,3074,1,0.8594664931685101,0.08392973324658426,0.02309694209499024,0.03350683148991542,1980,0.08588158750813273,0.27000650618087185,0.6441119063109955
349,Calvert,2683,Calvert Precinct 03-008,2217,296,68,447,920,102,2683,1,0.8263138278046962,0.11032426388371226,0.0253447633246366,0.0380171449869549,1316,0.16660454714871412,0.3428997390980246,0.4904957137532613
385,Calvert,3560,Calvert Precinct 02-002,2532,851,66,360,784,111,3560,1,0.7112359550561798,0.23904494382022473,0.01853932584269663,0.031179775280898877,2416,0.10112359550561797,0.2202247191011236,0.6786516853932584
386,Calvert,3011,Calvert Precinct 02-001,2414,454,74,359,843,69,3011,1,0.8017270009963468,0.15078047160411823,0.02457655264031883,0.022915974759216206,1809,0.11922949186316838,0.27997343075390235,0.6007970773829293
393,Calvert,2367,Calvert Precinct 03-006,2018,200,42,250,949,107,2367,1,0.8525559780312632,0.08449514152936206,0.017743979721166033,0.0452049007182087,1168,0.10561892691170258,0.400929446556823,0.49345162653147445
902,Calvert,2365,Calvert Precinct 01-004,1979,302,41,296,777,43,2365,1,0.8367864693446089,0.1276955602536998,0.01733615221987315,0.01818181818181818,1292,0.12515856236786468,0.3285412262156448,0.5463002114164904
903,Calvert,2363,Calvert Precinct 02-004,1630,617,52,355,683,64,2363,1,0.6898011002962336,0.26110876005078293,0.022005924672027083,0.027084214980956412,1325,0.15023275497249258,0.2890393567498942,0.5607278882776132
904,Calvert,2969,Calvert Precinct 01-003,2481,341,81,258,753,66,2969,1,0.8356348939036713,0.11485348602222971,0.027281913102054564,0.02222970697204446,1958,0.0868979454361738,0.2536207477265072,0.659481306837319
905,Calvert,3541,Calvert Precinct 01-006,2855,415,127,331,849,144,3541,1,0.806269415419373,0.11719853148828015,0.035865574696413445,0.040666478395933355,2361,0.09347641909065235,0.23976277887602374,0.6667608020333239
906,Calvert,2965,Calvert Precinct 02-005,2571,223,65,320,990,106,2965,1,0.8671163575042159,0.07521079258010117,0.021922428330522766,0.0357504215851602,1655,0.10792580101180438,0.33389544688026984,0.5581787521079258
907,Calvert,3099,Calvert Precinct 03-002,2465,488,57,364,657,89,3099,1,0.7954178767344304,0.1574701516618264,0.018393030009680542,0.028718941594062602,2078,0.11745724427234591,0.21200387221684414,0.6705388835108099
908,Calvert,2398,Calvert Precinct 03-001,2042,218,62,299,583,76,2398,1,0.8515429524603837,0.09090909090909091,0.02585487906588824,0.0316930775646372,1516,0.12468723936613844,0.24311926605504589,0.6321934945788157
955,Calvert,2874,Calvert Precinct 01-001,2444,317,44,386,758,69,2874,1,0.8503827418232429,0.11029923451635351,0.015309672929714684,0.024008350730688934,1730,0.13430758524704245,0.26374391092553934,0.6019485038274183
956,Calvert,2535,Calvert Precinct 01-007,2065,331,63,352,912,76,2535,1,0.814595660749507,0.13057199211045364,0.02485207100591716,0.029980276134122286,1271,0.1388560157790927,0.35976331360946745,0.5013806706114399
957,Calvert,3483,Calvert Precinct 01-005,2710,501,139,317,858,133,3483,1,0.7780648865920183,0.1438415159345392,0.03990812517944301,0.03818547229399943,2308,0.0910134941142693,0.2463393626184324,0.6626471432672983
958,Calvert,3411,Calvert Precinct 01-002,2504,727,79,367,628,101,3411,1,0.7340955731457051,0.21313397830548225,0.02316036352975667,0.029610085019055994,2416,0.10759308120785693,0.1841102316036353,0.7082966871885078
