,COUNTY,VAP,NAME,WVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
341,Calvert,2692,Calvert Precinct 02-003,2313,480,594,379,2692,1,0.8592124814264487,0.14078751857355126,1618,0.17830609212481427,0.22065378900445765,0.6010401188707281
342,Calvert,2653,Calvert Precinct 02-006,2176,492,527,477,2653,1,0.8202035431586883,0.17979645684131174,1634,0.18545043347154166,0.19864304560874482,0.6159065209197135
343,Calvert,3474,Calvert Precinct 02-008,2865,559,634,609,3474,1,0.8246977547495682,0.17530224525043178,2281,0.16090961427748993,0.1824985607369027,0.6565918249856074
344,Calvert,3228,Calvert Precinct 03-003,2225,597,603,1003,3228,1,0.6892812887236679,0.3107187112763321,2028,0.18494423791821563,0.18680297397769516,0.6282527881040892
345,Calvert,1651,Calvert Precinct 02-007,1552,470,615,99,1651,1,0.9400363416111448,0.05996365838885524,566,0.28467595396729256,0.3725015142337977,0.34282253179890976
346,Calvert,2880,Calvert Precinct 03-005,2457,658,602,423,2880,1,0.853125,0.146875,1620,0.22847222222222222,0.20902777777777778,0.5625
347,Calvert,2230,Calvert Precinct 03-007,1946,602,720,284,2230,1,0.8726457399103139,0.1273542600896861,908,0.2699551569506726,0.32286995515695066,0.40717488789237666
348,Calvert,3074,Calvert Precinct 03-004,2642,582,608,432,3074,1,0.8594664931685101,0.1405335068314899,1884,0.1893298633702017,0.1977878985035784,0.6128822381262199
349,Calvert,2683,Calvert Precinct 03-008,2217,840,682,466,2683,1,0.8263138278046962,0.17368617219530377,1161,0.31308237048080506,0.2541930674617965,0.43272456205739845
385,Calvert,3560,Calvert Precinct 02-002,2532,557,570,1028,3560,1,0.7112359550561798,0.28876404494382024,2433,0.15646067415730336,0.1601123595505618,0.6834269662921348
386,Calvert,3011,Calvert Precinct 02-001,2414,617,631,597,3011,1,0.8017270009963468,0.19827299900365328,1763,0.20491531052806378,0.2095649285951511,0.5855197608767851
393,Calvert,2367,Calvert Precinct 03-006,2018,560,691,349,2367,1,0.8525559780312632,0.1474440219687368,1116,0.23658639628221378,0.29193071398394593,0.4714828897338403
902,Calvert,2365,Calvert Precinct 01-004,1979,503,580,386,2365,1,0.8367864693446089,0.16321353065539113,1282,0.21268498942917546,0.2452431289640592,0.5420718816067653
903,Calvert,2363,Calvert Precinct 02-004,1630,568,525,733,2363,1,0.6898011002962336,0.3101988997037664,1270,0.24037240795598816,0.22217520101565807,0.5374523910283537
904,Calvert,2969,Calvert Precinct 01-003,2481,466,556,488,2969,1,0.8356348939036713,0.16436510609632873,1947,0.15695520377231392,0.18726844055237454,0.6557763556753116
905,Calvert,3541,Calvert Precinct 01-006,2855,623,584,686,3541,1,0.806269415419373,0.19373058458062695,2334,0.1759390002824061,0.1649251623835075,0.6591358373340864
906,Calvert,2965,Calvert Precinct 02-005,2571,582,675,394,2965,1,0.8671163575042159,0.13288364249578416,1708,0.19629005059021923,0.22765598650927488,0.5760539629005059
907,Calvert,3099,Calvert Precinct 03-002,2465,592,500,634,3099,1,0.7954178767344304,0.20458212326556954,2007,0.1910293643110681,0.16134236850596967,0.6476282671829623
908,Calvert,2398,Calvert Precinct 03-001,2042,531,470,356,2398,1,0.8515429524603837,0.14845704753961636,1397,0.22143452877397832,0.19599666388657214,0.5825688073394495
955,Calvert,2874,Calvert Precinct 01-001,2444,712,581,430,2874,1,0.8503827418232429,0.14961725817675714,1581,0.2477383437717467,0.20215727209464163,0.5501043841336117
956,Calvert,2535,Calvert Precinct 01-007,2065,674,620,470,2535,1,0.814595660749507,0.1854043392504931,1241,0.2658777120315582,0.2445759368836292,0.48954635108481265
957,Calvert,3483,Calvert Precinct 01-005,2710,639,656,773,3483,1,0.7780648865920183,0.22193511340798164,2188,0.1834625322997416,0.18834338214183174,0.6281940855584266
958,Calvert,3411,Calvert Precinct 01-002,2504,622,445,907,3411,1,0.7340955731457051,0.26590442685429494,2344,0.1823512166520082,0.13046027557900908,0.6871885077689827
