,COUNTY,VAP,NAME,WVAP,GOV14D,GOV14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV14None,GOV14D_pct,GOV14R_pct,GOV14None_pct
341,Calvert,2692,Calvert Precinct 02-003,2313,228,903,379,2692,1,0.8592124814264487,0.14078751857355126,1561,0.08469539375928678,0.3354383358098068,0.5798662704309064
342,Calvert,2653,Calvert Precinct 02-006,2176,297,737,477,2653,1,0.8202035431586883,0.17979645684131174,1619,0.11194873727855258,0.2777987184319638,0.6102525442894836
343,Calvert,3474,Calvert Precinct 02-008,2865,289,859,609,3474,1,0.8246977547495682,0.17530224525043178,2326,0.08318940702360392,0.24726540011514106,0.669545192861255
344,Calvert,3228,Calvert Precinct 03-003,2225,374,808,1003,3228,1,0.6892812887236679,0.3107187112763321,2046,0.11586121437422553,0.2503097893432466,0.6338289962825279
345,Calvert,1651,Calvert Precinct 02-007,1552,227,929,99,1651,1,0.9400363416111448,0.05996365838885524,495,0.1374924288310115,0.5626892792247123,0.29981829194427617
346,Calvert,2880,Calvert Precinct 03-005,2457,450,841,423,2880,1,0.853125,0.146875,1589,0.15625,0.2920138888888889,0.5517361111111111
347,Calvert,2230,Calvert Precinct 03-007,1946,296,1030,284,2230,1,0.8726457399103139,0.1273542600896861,904,0.13273542600896862,0.4618834080717489,0.4053811659192825
348,Calvert,3074,Calvert Precinct 03-004,2642,264,830,432,3074,1,0.8594664931685101,0.1405335068314899,1980,0.08588158750813273,0.27000650618087185,0.6441119063109955
349,Calvert,2683,Calvert Precinct 03-008,2217,447,920,466,2683,1,0.8263138278046962,0.17368617219530377,1316,0.16660454714871412,0.3428997390980246,0.4904957137532613
385,Calvert,3560,Calvert Precinct 02-002,2532,360,784,1028,3560,1,0.7112359550561798,0.28876404494382024,2416,0.10112359550561797,0.2202247191011236,0.6786516853932584
386,Calvert,3011,Calvert Precinct 02-001,2414,359,843,597,3011,1,0.8017270009963468,0.19827299900365328,1809,0.11922949186316838,0.27997343075390235,0.6007970773829293
393,Calvert,2367,Calvert Precinct 03-006,2018,250,949,349,2367,1,0.8525559780312632,0.1474440219687368,1168,0.10561892691170258,0.400929446556823,0.49345162653147445
902,Calvert,2365,Calvert Precinct 01-004,1979,296,777,386,2365,1,0.8367864693446089,0.16321353065539113,1292,0.12515856236786468,0.3285412262156448,0.5463002114164904
903,Calvert,2363,Calvert Precinct 02-004,1630,355,683,733,2363,1,0.6898011002962336,0.3101988997037664,1325,0.15023275497249258,0.2890393567498942,0.5607278882776132
904,Calvert,2969,Calvert Precinct 01-003,2481,258,753,488,2969,1,0.8356348939036713,0.16436510609632873,1958,0.0868979454361738,0.2536207477265072,0.659481306837319
905,Calvert,3541,Calvert Precinct 01-006,2855,331,849,686,3541,1,0.806269415419373,0.19373058458062695,2361,0.09347641909065235,0.23976277887602374,0.6667608020333239
906,Calvert,2965,Calvert Precinct 02-005,2571,320,990,394,2965,1,0.8671163575042159,0.13288364249578416,1655,0.10792580101180438,0.33389544688026984,0.5581787521079258
907,Calvert,3099,Calvert Precinct 03-002,2465,364,657,634,3099,1,0.7954178767344304,0.20458212326556954,2078,0.11745724427234591,0.21200387221684414,0.6705388835108099
908,Calvert,2398,Calvert Precinct 03-001,2042,299,583,356,2398,1,0.8515429524603837,0.14845704753961636,1516,0.12468723936613844,0.24311926605504589,0.6321934945788157
955,Calvert,2874,Calvert Precinct 01-001,2444,386,758,430,2874,1,0.8503827418232429,0.14961725817675714,1730,0.13430758524704245,0.26374391092553934,0.6019485038274183
956,Calvert,2535,Calvert Precinct 01-007,2065,352,912,470,2535,1,0.814595660749507,0.1854043392504931,1271,0.1388560157790927,0.35976331360946745,0.5013806706114399
957,Calvert,3483,Calvert Precinct 01-005,2710,317,858,773,3483,1,0.7780648865920183,0.22193511340798164,2308,0.0910134941142693,0.2463393626184324,0.6626471432672983
958,Calvert,3411,Calvert Precinct 01-002,2504,367,628,907,3411,1,0.7340955731457051,0.26590442685429494,2416,0.10759308120785693,0.1841102316036353,0.7082966871885078
