,COUNTY,VAP,NAME,WVAP,GOV18PD_BJ,GOV18PD_JS,GOV18PD_KV,GOV18PD_RM,GOV18PD_RB,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV18PDNone,GOV18PD_BJ_pct,GOV18PD_JS_pct,GOV18PD_KV_pct,GOV18PD_RM_pct,GOV18PD_RB_pct,GOV18PDNone_pct
386,Calvert,3011,Calvert Precinct 02-001,2414,62,17,12,2,60,597,3011,1,0.8017270009963468,0.19827299900365328,2858,0.020591165725672534,0.005645964795748921,0.003985386914646297,0.0006642311524410495,0.019926934573231483,0.9491863168382597
393,Calvert,2367,Calvert Precinct 03-006,2018,53,6,30,2,72,349,2367,1,0.8525559780312632,0.1474440219687368,2204,0.022391212505280946,0.0025348542458808617,0.012674271229404309,0.0008449514152936206,0.030418250950570342,0.93113645965357
902,Calvert,2365,Calvert Precinct 01-004,1979,63,5,24,8,54,386,2365,1,0.8367864693446089,0.16321353065539113,2211,0.0266384778012685,0.0021141649048625794,0.01014799154334038,0.0033826638477801266,0.022832980972515855,0.9348837209302325
903,Calvert,2363,Calvert Precinct 02-004,1630,58,13,23,7,64,733,2363,1,0.6898011002962336,0.3101988997037664,2198,0.02454506982649175,0.005501481168006771,0.00973338975878121,0.0029623360135421074,0.027084214980956412,0.9301735082522218
904,Calvert,2969,Calvert Precinct 01-003,2481,59,12,23,7,51,488,2969,1,0.8356348939036713,0.16436510609632873,2817,0.019872010778039743,0.0040417649040080834,0.007746716066015493,0.0023576961940047153,0.017177500842034354,0.9488043112158976
905,Calvert,3541,Calvert Precinct 01-006,2855,59,10,28,6,58,686,3541,1,0.806269415419373,0.19373058458062695,3380,0.016661959898333804,0.002824060999717594,0.007907370799209263,0.0016944365998305564,0.016379553798362045,0.9545326179045467
906,Calvert,2965,Calvert Precinct 02-005,2571,45,9,23,11,51,394,2965,1,0.8671163575042159,0.13288364249578416,2826,0.01517706576728499,0.0030354131534569982,0.00775716694772344,0.003709949409780776,0.017200674536256323,0.9531197301854974
907,Calvert,3099,Calvert Precinct 03-002,2465,57,6,29,15,64,634,3099,1,0.7954178767344304,0.20458212326556954,2928,0.018393030009680542,0.001936108422071636,0.00935785737334624,0.00484027105517909,0.020651823168764117,0.9448209099709584
908,Calvert,2398,Calvert Precinct 03-001,2042,61,9,20,7,57,356,2398,1,0.8515429524603837,0.14845704753961636,2244,0.02543786488740617,0.0037531276063386154,0.008340283569641367,0.0029190992493744786,0.0237698081734779,0.9357798165137615
955,Calvert,2874,Calvert Precinct 01-001,2444,87,29,28,17,86,430,2874,1,0.8503827418232429,0.14961725817675714,2627,0.030271398747390398,0.010090466249130133,0.009742519137091163,0.005915100904662491,0.029923451635351428,0.9140570633263744
956,Calvert,2535,Calvert Precinct 01-007,2065,54,13,27,13,50,470,2535,1,0.814595660749507,0.1854043392504931,2378,0.021301775147928994,0.005128205128205128,0.010650887573964497,0.005128205128205128,0.01972386587771203,0.9380670611439842
957,Calvert,3483,Calvert Precinct 01-005,2710,66,14,24,9,34,773,3483,1,0.7780648865920183,0.22193511340798164,3336,0.018949181739879414,0.004019523399368361,0.0068906115417743325,0.002583979328165375,0.009761699684180305,0.9577950043066322
958,Calvert,3411,Calvert Precinct 01-002,2504,51,9,16,11,62,907,3411,1,0.7340955731457051,0.26590442685429494,3262,0.014951627088830254,0.002638522427440633,0.004690706537672237,0.0032248607446496626,0.01817648783347992,0.9563177953679273
