,COUNTY,VAP,NAME,WVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
388,Prince George's,1692,Prince George's Precinct 08-001,980,209,203,712,1692,1.0,0.5791962174940898,0.42080378250591016,1280,0.1235224586288416,0.11997635933806147,0.7565011820330969
389,Prince George's,2531,Prince George's Precinct 11-002,511,811,126,2020,2531,1.0,0.20189648360331885,0.7981035163966812,1594,0.32042670881074675,0.049782694587119716,0.6297905966021335
390,Prince George's,3507,Prince George's Precinct 15-001,574,1187,97,2933,3507,1.0,0.16367265469061876,0.8363273453093812,2223,0.3384659252922726,0.02765896777872826,0.6338751069289992
391,Prince George's,3267,Prince George's Precinct 15-004,469,800,102,2798,3267,1.0,0.1435567799204163,0.8564432200795837,2365,0.24487297214569942,0.031221303948576674,0.7239057239057239
392,Prince George's,2065,Prince George's Precinct 04-001,1341,331,366,724,2065,1.0,0.6493946731234866,0.3506053268765133,1368,0.16029055690072638,0.17723970944309927,0.6624697336561743
394,Prince George's,1133,Prince George's Precinct 03-001,419,285,98,714,1133,1.0,0.3698146513680494,0.6301853486319505,750,0.25154457193292146,0.08649602824360106,0.6619593998234775
400,Prince George's,1983,Prince George's Precinct 12-002,167,551,35,1816,1983,1.0,0.08421583459404942,0.9157841654059505,1397,0.2778618255168936,0.017650025214321734,0.7044881492687847
401,Prince George's,4528,Prince George's Precinct 12-009,53,963,18,4475,4528,1.0,0.011704946996466431,0.9882950530035336,3547,0.2126766784452297,0.003975265017667844,0.7833480565371025
402,Prince George's,4488,Prince George's Precinct 12-004,126,1082,30,4362,4488,1.0,0.02807486631016043,0.9719251336898396,3376,0.2410873440285205,0.0066844919786096255,0.7522281639928698
403,Prince George's,4072,Prince George's Precinct 12-006,80,1026,25,3992,4072,1.0,0.019646365422396856,0.9803536345776032,3021,0.25196463654223966,0.006139489194499017,0.7418958742632613
404,Prince George's,3288,Prince George's Precinct 12-012,212,796,23,3076,3288,1.0,0.06447688564476886,0.9355231143552312,2469,0.24209245742092458,0.006995133819951338,0.7509124087591241
405,Prince George's,2724,Prince George's Precinct 12-016,113,558,19,2611,2724,1.0,0.041483113069016156,0.9585168869309838,2147,0.20484581497797358,0.0069750367107195305,0.7881791483113069
406,Prince George's,3144,Prince George's Precinct 12-003,178,833,30,2966,3144,1.0,0.056615776081424936,0.943384223918575,2281,0.26494910941475824,0.009541984732824428,0.7255089058524173
407,Prince George's,1980,Prince George's Precinct 12-007,69,779,35,1911,1980,1.0,0.03484848484848485,0.9651515151515152,1166,0.3934343434343434,0.017676767676767676,0.5888888888888889
408,Prince George's,1110,Prince George's Precinct 12-017,127,163,5,983,1110,1.0,0.11441441441441441,0.8855855855855855,942,0.14684684684684685,0.0045045045045045045,0.8486486486486486
409,Prince George's,3753,Prince George's Precinct 12-013,94,974,33,3659,3753,1.0,0.025046629363176125,0.9749533706368239,2746,0.25952571276312286,0.008792965627498001,0.7316813216093792
410,Prince George's,2131,Prince George's Precinct 06-008,57,645,19,2074,2131,1.0,0.02674800563115908,0.9732519943688409,1467,0.3026748005631159,0.008916001877053027,0.6884091975598311
411,Prince George's,4750,Prince George's Precinct 06-017,139,1157,32,4611,4750,1.0,0.02926315789473684,0.9707368421052631,3561,0.24357894736842106,0.006736842105263158,0.7496842105263158
412,Prince George's,2691,Prince George's Precinct 06-009,88,754,26,2603,2691,1.0,0.032701597918989224,0.9672984020810108,1911,0.28019323671497587,0.00966183574879227,0.7101449275362319
413,Prince George's,2205,Prince George's Precinct 06-012,55,719,27,2150,2205,1.0,0.024943310657596373,0.9750566893424036,1459,0.32607709750566893,0.012244897959183673,0.6616780045351474
452,Prince George's,2194,Prince George's Precinct 12-008,175,513,25,2019,2194,1.0,0.07976298997265269,0.9202370100273473,1656,0.23381950774840474,0.011394712853236098,0.7547857793983591
453,Prince George's,2657,Prince George's Precinct 12-015,108,735,40,2549,2657,1.0,0.04064734663153933,0.9593526533684607,1882,0.27662777568686486,0.015054572826496047,0.708317651486639
470,Prince George's,3323,Prince George's Precinct 09-007,221,1106,73,3102,3323,1.0,0.06650616912428528,0.9334938308757147,2144,0.3328317785133915,0.0219681011134517,0.6452001203731568
471,Prince George's,2034,Prince George's Precinct 09-004,273,733,61,1761,2034,1.0,0.13421828908554573,0.8657817109144543,1240,0.36037364798426746,0.02999016715830875,0.6096361848574238
472,Prince George's,3032,Prince George's Precinct 09-005,266,839,55,2766,3032,1.0,0.08773087071240106,0.912269129287599,2138,0.2767150395778364,0.018139841688654353,0.7051451187335093
473,Prince George's,3691,Prince George's Precinct 09-001,425,1118,88,3266,3691,1.0,0.11514494716878895,0.884855052831211,2485,0.30289894337577894,0.023841777296125712,0.6732592793280954
474,Prince George's,2377,Prince George's Precinct 09-010,356,765,71,2021,2377,1.0,0.14976861590239798,0.850231384097602,1541,0.32183424484644507,0.029869583508624318,0.6482961716449306
475,Prince George's,3501,Prince George's Precinct 09-002,398,1065,59,3103,3501,1.0,0.11368180519851472,0.8863181948014853,2377,0.3041988003427592,0.016852327906312484,0.6789488717509283
476,Prince George's,4703,Prince George's Precinct 09-008,452,1525,104,4251,4703,1.0,0.09610886668084201,0.9038911333191579,3074,0.32426110992983204,0.022113544546034446,0.6536253455241335
477,Prince George's,2747,Prince George's Precinct 09-006,357,1109,71,2390,2747,1.0,0.12995995631598106,0.8700400436840189,1567,0.40371314160902805,0.02584637786676374,0.5704404805242083
478,Prince George's,2862,Prince George's Precinct 11-004,854,1109,173,2008,2862,1.0,0.2983927323549965,0.7016072676450035,1580,0.38749126484975543,0.06044723969252271,0.5520614954577219
479,Prince George's,2840,Prince George's Precinct 11-001,589,714,107,2251,2840,1.0,0.2073943661971831,0.7926056338028169,2019,0.25140845070422535,0.03767605633802817,0.7109154929577465
480,Prince George's,4018,Prince George's Precinct 09-011,519,924,124,3499,4018,1.0,0.12916874066699852,0.8708312593330015,2970,0.22996515679442509,0.03086112493777999,0.7391737182677949
481,Prince George's,1565,Prince George's Precinct 09-009,577,433,77,988,1565,1.0,0.36869009584664536,0.6313099041533546,1055,0.2766773162939297,0.049201277955271565,0.6741214057507987
482,Prince George's,3439,Prince George's Precinct 11-003,484,998,62,2955,3439,1.0,0.14073858679848794,0.8592614132015121,2379,0.2902006397208491,0.01802849665600465,0.6917708636231462
483,Prince George's,2108,Prince George's Precinct 15-003,209,678,43,1899,2108,1.0,0.099146110056926,0.900853889943074,1387,0.3216318785578748,0.020398481973434534,0.6579696394686907
484,Prince George's,727,Prince George's Precinct 01-007,433,580,146,294,727,1.096676737160121,0.5955983493810179,0.40440165061898214,1,0.797799174690509,0.20082530949105915,0.001375515818431912
485,Prince George's,2108,Prince George's Precinct 06-014,231,566,39,1877,2108,1.0,0.10958254269449716,0.8904174573055028,1503,0.2685009487666034,0.018500948766603416,0.7129981024667932
486,Prince George's,1176,Prince George's Precinct 06-002,134,432,39,1042,1176,1.0,0.11394557823129252,0.8860544217687075,705,0.3673469387755102,0.03316326530612245,0.5994897959183674
487,Prince George's,2560,Prince George's Precinct 06-013,365,778,66,2195,2560,1.0,0.142578125,0.857421875,1716,0.30390625,0.02578125,0.6703125
488,Prince George's,3164,Prince George's Precinct 06-024,123,694,13,3041,3164,1.0,0.0388748419721871,0.9611251580278128,2457,0.2193426042983565,0.0041087231352718075,0.7765486725663717
489,Prince George's,3700,Prince George's Precinct 06-015,61,1047,20,3639,3700,1.0,0.016486486486486488,0.9835135135135135,2633,0.28297297297297297,0.005405405405405406,0.7116216216216216
490,Prince George's,576,Prince George's Precinct 06-021,41,206,7,535,576,1.0,0.07118055555555555,0.9288194444444444,363,0.3576388888888889,0.012152777777777778,0.6302083333333334
491,Prince George's,4119,Prince George's Precinct 06-004,104,968,29,4015,4119,1.0,0.02524884680747754,0.9747511531925225,3122,0.23500849720806022,0.007040543821315854,0.7579509589706239
492,Prince George's,4084,Prince George's Precinct 06-022,93,755,22,3991,4084,1.0,0.02277179236043095,0.9772282076395691,3307,0.1848677766895201,0.0053868756121449556,0.809745347698335
