,COUNTY,VAP,NAME,WVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
517,Prince George's,1716,Prince George's Precinct 18-008,12,486,17,1704,1716,1,0.006993006993006993,0.993006993006993,1213,0.28321678321678323,0.009906759906759906,0.7068764568764568
518,Prince George's,2019,Prince George's Precinct 13-017,34,577,30,1985,2019,1,0.016840019811788013,0.9831599801882119,1412,0.2857850421000495,0.014858841010401188,0.6993561168895492
519,Prince George's,3377,Prince George's Precinct 13-002,56,629,20,3321,3377,1,0.01658276576843352,0.9834172342315665,2728,0.18625999407758365,0.005922416345869114,0.8078175895765473
520,Prince George's,3376,Prince George's Precinct 13-016,73,1013,33,3303,3376,1,0.021623222748815167,0.9783767772511849,2330,0.30005924170616116,0.009774881516587678,0.6901658767772512
521,Prince George's,1837,Prince George's Precinct 06-023,120,553,30,1717,1837,1,0.065323897659227,0.934676102340773,1254,0.3010342950462711,0.01633097441480675,0.6826347305389222
522,Prince George's,2581,Prince George's Precinct 15-006,524,929,89,2057,2581,1,0.2030220844633863,0.7969779155366137,1563,0.35993800852382796,0.034482758620689655,0.6055792328554823
523,Prince George's,1908,Prince George's Precinct 15-002,268,957,58,1640,1908,1,0.14046121593291405,0.859538784067086,893,0.5015723270440252,0.03039832285115304,0.46802935010482183
524,Prince George's,3547,Prince George's Precinct 06-020,113,1101,44,3434,3547,1,0.0318579080913448,0.9681420919086552,2402,0.3104031575979701,0.01240484916831125,0.6771919932337186
525,Prince George's,3847,Prince George's Precinct 13-009,155,933,45,3692,3847,1,0.04029113595009098,0.9597088640499091,2869,0.2425266441382896,0.011697426566155446,0.745775929295555
526,Prince George's,3713,Prince George's Precinct 13-007,71,1469,56,3642,3713,1,0.019122003770535956,0.980877996229464,2188,0.3956369512523566,0.015082143819014274,0.5892809049286292
527,Prince George's,2328,Prince George's Precinct 13-001,22,540,22,2306,2328,1,0.009450171821305841,0.9905498281786942,1766,0.23195876288659795,0.009450171821305841,0.7585910652920962
528,Prince George's,3108,Prince George's Precinct 13-008,39,584,23,3069,3108,1,0.012548262548262547,0.9874517374517374,2501,0.1879021879021879,0.0074002574002574005,0.8046975546975547
529,Prince George's,2837,Prince George's Precinct 13-014,46,1347,72,2791,2837,1,0.016214310891787098,0.9837856891082128,1418,0.47479732111385264,0.02537892139584068,0.49982375749030666
530,Prince George's,2601,Prince George's Precinct 13-006,72,909,47,2529,2601,1,0.02768166089965398,0.972318339100346,1645,0.3494809688581315,0.018069973087274125,0.6324490580545944
531,Prince George's,2331,Prince George's Precinct 13-004,111,769,36,2220,2331,1,0.047619047619047616,0.9523809523809523,1526,0.3299013299013299,0.015444015444015444,0.6546546546546547
532,Prince George's,3707,Prince George's Precinct 13-010,139,1475,62,3568,3707,1,0.03749662800107904,0.962503371998921,2170,0.39789587267332077,0.016725114647963314,0.585379012678716
533,Prince George's,2929,Prince George's Precinct 13-012,55,1091,51,2874,2929,1,0.018777739842949812,0.9812222601570502,1787,0.3724820757937863,0.017412086036189826,0.610105838170024
534,Prince George's,3609,Prince George's Precinct 13-011,78,1337,59,3531,3609,1,0.021612635078969242,0.9783873649210307,2213,0.37046273205874203,0.01634801884178443,0.6131892490994736
535,Prince George's,2772,Prince George's Precinct 02-001,146,447,28,2626,2772,1,0.05266955266955267,0.9473304473304474,2297,0.16125541125541126,0.010101010101010102,0.8286435786435786
538,Prince George's,5983,Prince George's Precinct 02-008,376,1087,70,5607,5983,1,0.06284472672572289,0.9371552732742772,4826,0.1816814307203744,0.011699816145746281,0.8066187531338793
539,Prince George's,1018,Prince George's Precinct 16-001,194,245,30,824,1018,1,0.1905697445972495,0.8094302554027505,743,0.2406679764243615,0.029469548133595286,0.7298624754420432
540,Prince George's,21,Prince George's Precinct 02-098,3,0,0,18,21,1,0.14285714285714285,0.8571428571428571,21,0.0,0.0,1.0
541,Prince George's,2869,Prince George's Precinct 02-005,244,395,55,2625,2869,1,0.08504705472289996,0.9149529452771,2419,0.1376786336702684,0.01917044266294876,0.8431509236667829
542,Prince George's,28,Prince George's Precinct 19-005,8,2,0,20,28,1,0.2857142857142857,0.7142857142857143,26,0.07142857142857142,0.0,0.9285714285714286
543,Prince George's,3247,Prince George's Precinct 19-004,243,431,42,3004,3247,1,0.0748383122882661,0.9251616877117339,2774,0.1327379119186942,0.012935016938712659,0.8543270711425932
544,Prince George's,4769,Prince George's Precinct 19-001,1023,820,147,3746,4769,1,0.21451037953449362,0.7854896204655064,3802,0.17194380373243867,0.030824072132522543,0.7972321241350387
545,Prince George's,5173,Prince George's Precinct 21-002,4074,429,120,1099,5173,1,0.7875507442489851,0.2124492557510149,4624,0.08293060119853084,0.023197370964624008,0.8938720278368452
546,Prince George's,3965,Prince George's Precinct 21-001,2283,620,159,1682,3965,1,0.5757881462799496,0.42421185372005044,3186,0.15636822194199243,0.040100882723833546,0.803530895334174
547,Prince George's,4029,Prince George's Precinct 19-002,566,580,103,3463,4029,1,0.14048150905931994,0.8595184909406801,3346,0.14395631670389675,0.025564656242243734,0.8304790270538596
642,Prince George's,2195,Prince George's Precinct 14-003,1525,536,261,670,2195,1,0.6947608200455581,0.3052391799544419,1398,0.24419134396355352,0.11890660592255126,0.6369020501138952
643,Prince George's,3107,Prince George's Precinct 14-009,934,1000,189,2173,3107,1,0.30061152236884453,0.6993884776311554,1918,0.321853878339234,0.06083038300611522,0.6173157386546508
644,Prince George's,3658,Prince George's Precinct 14-011,1034,971,238,2624,3658,1,0.2826681246582832,0.7173318753417168,2449,0.26544559868780754,0.06506287588846364,0.6694915254237288
645,Prince George's,2812,Prince George's Precinct 14-005,1565,758,249,1247,2812,1,0.5565433854907539,0.44345661450924606,1805,0.26955903271692744,0.08854907539118065,0.6418918918918919
646,Prince George's,1482,Prince George's Precinct 07-017,301,437,48,1181,1482,1,0.20310391363022942,0.7968960863697706,997,0.2948717948717949,0.032388663967611336,0.6727395411605938
647,Prince George's,2094,Prince George's Precinct 07-003,1459,564,259,635,2094,1,0.6967526265520535,0.3032473734479465,1271,0.2693409742120344,0.12368672397325692,0.6069723018147087
648,Prince George's,3594,Prince George's Precinct 07-010,650,1114,136,2944,3594,1,0.1808569838619922,0.8191430161380078,2344,0.3099610461880913,0.037840845854201444,0.6521981079577073
649,Prince George's,1540,Prince George's Precinct 07-002,1095,432,202,445,1540,1,0.711038961038961,0.288961038961039,906,0.2805194805194805,0.13116883116883116,0.5883116883116883
650,Prince George's,2018,Prince George's Precinct 14-004,1357,536,262,661,2018,1,0.6724479682854311,0.32755203171456887,1220,0.26560951437066405,0.12983151635282458,0.6045589692765114
651,Prince George's,2095,Prince George's Precinct 07-004,1404,554,302,691,2095,1,0.6701670644391408,0.3298329355608592,1239,0.26443914081145586,0.1441527446300716,0.5914081145584725
652,Prince George's,1545,Prince George's Precinct 14-006,1146,368,212,399,1545,1,0.7417475728155339,0.258252427184466,965,0.23818770226537217,0.1372168284789644,0.6245954692556634
653,Prince George's,2933,Prince George's Precinct 07-007,962,873,152,1971,2933,1,0.32799181725196047,0.6720081827480395,1908,0.2976474599386294,0.051824070917149676,0.6505284691442209
719,Prince George's,2532,Prince George's Precinct 05-012,333,936,96,2199,2532,1,0.13151658767772512,0.8684834123222749,1500,0.3696682464454976,0.037914691943127965,0.5924170616113744
