,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
388,Prince George's,1692,Prince George's Precinct 08-001,980,639,19,275,139,54,1692,1,0.5791962174940898,0.3776595744680851,0.011229314420803783,0.031914893617021274,1278,0.16252955082742318,0.08215130023640661,0.7553191489361702
389,Prince George's,2531,Prince George's Precinct 11-002,511,1777,95,931,110,148,2531,1,0.20189648360331885,0.7020940339786645,0.0375345713156855,0.05847491110233109,1490,0.3678387988937179,0.043461082576056895,0.5887001185302252
390,Prince George's,3507,Prince George's Precinct 15-001,574,2678,90,1285,128,165,3507,1,0.16367265469061876,0.763615625891075,0.02566295979469632,0.04704875962360992,2094,0.3664100370687197,0.03649843170801255,0.5970915312232677
391,Prince George's,3267,Prince George's Precinct 15-004,469,2577,60,1064,117,161,3267,1,0.1435567799204163,0.7887970615243343,0.018365472910927456,0.04928068564432201,2086,0.32568105295378025,0.03581267217630854,0.6385062748699112
392,Prince George's,2065,Prince George's Precinct 04-001,1341,584,66,434,255,74,2065,1,0.6493946731234866,0.2828087167070218,0.031961259079903145,0.03583535108958838,1376,0.21016949152542372,0.1234866828087167,0.6663438256658596
394,Prince George's,1133,Prince George's Precinct 03-001,419,631,33,330,84,50,1133,1,0.3698146513680494,0.5569285083848191,0.02912621359223301,0.0441306266548985,719,0.2912621359223301,0.07413945278022947,0.6345984112974404
400,Prince George's,1983,Prince George's Precinct 12-002,167,1491,201,528,40,124,1983,1,0.08421583459404942,0.7518910741301059,0.10136157337367625,0.06253151790216843,1415,0.26626323751891073,0.020171457387796268,0.713565305093293
401,Prince George's,4528,Prince George's Precinct 12-009,53,4012,371,749,28,92,4528,1,0.011704946996466431,0.8860424028268551,0.08193462897526502,0.020318021201413426,3751,0.16541519434628976,0.006183745583038869,0.8284010600706714
402,Prince George's,4488,Prince George's Precinct 12-004,126,3691,498,963,37,173,4488,1,0.02807486631016043,0.8224153297682709,0.11096256684491979,0.03854723707664884,3488,0.21457219251336898,0.008244206773618538,0.7771836007130125
403,Prince George's,4072,Prince George's Precinct 12-006,80,3758,150,899,34,84,4072,1,0.019646365422396856,0.9228880157170923,0.03683693516699411,0.0206286836935167,3139,0.22077603143418467,0.008349705304518664,0.7708742632612967
404,Prince George's,3288,Prince George's Precinct 12-012,212,2713,147,740,42,216,3288,1,0.06447688564476886,0.8251216545012166,0.04470802919708029,0.06569343065693431,2506,0.22506082725060828,0.012773722627737226,0.7621654501216545
405,Prince George's,2724,Prince George's Precinct 12-016,113,2335,185,601,30,91,2724,1,0.041483113069016156,0.8571953010279001,0.06791483113069016,0.03340675477239354,2093,0.22063142437591776,0.011013215859030838,0.7683553597650514
406,Prince George's,3144,Prince George's Precinct 12-003,178,2672,156,814,29,138,3144,1,0.056615776081424936,0.8498727735368957,0.04961832061068702,0.04389312977099236,2301,0.2589058524173028,0.009223918575063612,0.7318702290076335
407,Prince George's,1980,Prince George's Precinct 12-007,69,1759,91,708,50,61,1980,1,0.03484848484848485,0.8883838383838384,0.04595959595959596,0.03080808080808081,1222,0.3575757575757576,0.025252525252525252,0.6171717171717171
408,Prince George's,1110,Prince George's Precinct 12-017,127,920,20,180,4,43,1110,1,0.11441441441441441,0.8288288288288288,0.018018018018018018,0.03873873873873874,926,0.16216216216216217,0.0036036036036036037,0.8342342342342343
409,Prince George's,3753,Prince George's Precinct 12-013,94,3516,77,979,44,66,3753,1,0.025046629363176125,0.9368505195843325,0.02051691979749534,0.017585931254996003,2730,0.2608579802824407,0.011723954169997336,0.7274180655475619
410,Prince George's,2131,Prince George's Precinct 06-008,57,1967,67,628,23,40,2131,1,0.02674800563115908,0.9230408259033318,0.03144063819802909,0.018770530267480056,1480,0.29469732519943687,0.010793054903801032,0.6945096198967621
411,Prince George's,4750,Prince George's Precinct 06-017,139,4336,177,1032,39,98,4750,1,0.02926315789473684,0.9128421052631579,0.037263157894736845,0.02063157894736842,3679,0.21726315789473685,0.008210526315789474,0.7745263157894737
