,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
490,Prince George's,576,Prince George's Precinct 06-021,41,457,52,21,75,26,576,1,0.07118055555555555,0.7934027777777778,0.09027777777777778,0.04513888888888889,480,0.036458333333333336,0.13020833333333334,0.8333333333333334
491,Prince George's,4119,Prince George's Precinct 06-004,104,3634,289,80,383,92,4119,1,0.02524884680747754,0.8822529740228211,0.07016266084000972,0.022335518329691672,3656,0.019422189851905802,0.09298373391599903,0.8875940762320952
492,Prince George's,4084,Prince George's Precinct 06-022,93,3813,102,89,430,76,4084,1,0.02277179236043095,0.933643486777669,0.02497551420176298,0.01860920666013712,3565,0.02179236043095005,0.10528893241919686,0.8729187071498531
493,Prince George's,3744,Prince George's Precinct 06-006,97,3372,186,103,327,89,3744,1,0.02590811965811966,0.9006410256410257,0.049679487179487176,0.02377136752136752,3314,0.02751068376068376,0.08733974358974358,0.8851495726495726
494,Prince George's,2295,Prince George's Precinct 06-018,268,1636,263,101,275,128,2295,1,0.11677559912854031,0.7128540305010893,0.11459694989106754,0.05577342047930283,1919,0.04400871459694989,0.11982570806100218,0.8361655773420479
495,Prince George's,4108,Prince George's Precinct 06-007,492,3129,264,142,472,223,4108,1,0.11976630963972736,0.7616845180136319,0.06426484907497566,0.05428432327166505,3494,0.03456669912366115,0.11489776046738072,0.8505355404089582
496,Prince George's,1925,Prince George's Precinct 09-003,1159,387,238,7,17,141,1925,1,0.6020779220779221,0.20103896103896104,0.12363636363636364,0.07324675324675324,1901,0.0036363636363636364,0.008831168831168832,0.9875324675324675
497,Prince George's,3624,Prince George's Precinct 06-016,134,3200,157,87,343,133,3624,1,0.0369757174392936,0.8830022075055187,0.043322295805739514,0.036699779249448124,3194,0.024006622516556293,0.09464679911699779,0.8813465783664459
498,Prince George's,1985,Prince George's Precinct 06-005,102,1774,60,71,307,49,1985,1,0.05138539042821159,0.8937027707808565,0.030226700251889168,0.02468513853904282,1607,0.035768261964735516,0.15465994962216625,0.8095717884130983
499,Prince George's,3207,Prince George's Precinct 06-010,129,2843,141,124,448,94,3207,1,0.040224508886810104,0.8864982850015591,0.04396632366697849,0.029310882444652322,2635,0.03866541939507328,0.13969441845961958,0.8216401621453071
500,Prince George's,2204,Prince George's Precinct 06-011,132,1916,89,124,411,67,2204,1,0.05989110707803993,0.8693284936479129,0.04038112522686026,0.030399274047186932,1669,0.056261343012704176,0.18647912885662432,0.7572595281306715
501,Prince George's,3824,Prince George's Precinct 06-001,272,3214,248,111,465,90,3824,1,0.07112970711297072,0.8404811715481172,0.06485355648535565,0.023535564853556484,3248,0.029027196652719665,0.12160041841004184,0.8493723849372385
502,Prince George's,4367,Prince George's Precinct 06-003,124,3870,251,141,497,122,4367,1,0.028394779024501948,0.8861918937485688,0.0574765285092741,0.027936798717655142,3729,0.032287611632699796,0.11380810625143119,0.853904282115869
503,Prince George's,2231,Prince George's Precinct 18-011,68,2008,94,57,258,61,2231,1,0.03047960555804572,0.9000448229493501,0.0421335723890632,0.02734199910354101,1916,0.025549081129538322,0.11564320932317347,0.8588077095472882
504,Prince George's,2252,Prince George's Precinct 18-004,81,2005,125,55,183,41,2252,1,0.03596802841918295,0.8903197158081705,0.05550621669626998,0.018206039076376555,2014,0.024422735346358793,0.08126110124333925,0.894316163410302
505,Prince George's,3235,Prince George's Precinct 18-001,86,2932,151,125,447,66,3235,1,0.026584234930448224,0.9063369397217929,0.04667697063369397,0.020401854714064915,2663,0.03863987635239567,0.13817619783616691,0.8231839258114374
506,Prince George's,1927,Prince George's Precinct 02-007,906,749,187,287,303,85,1927,1,0.4701608718214842,0.3886870783601453,0.09704203425012974,0.04411001556824079,1337,0.14893617021276595,0.15723923196678774,0.6938245978204463
507,Prince George's,1859,Prince George's Precinct 18-005,22,1622,171,54,186,44,1859,1,0.011834319526627219,0.8725121032813341,0.09198493813878429,0.023668639053254437,1619,0.029047875201721356,0.10005379236148466,0.8708983324367939
508,Prince George's,2460,Prince George's Precinct 18-003,23,2209,148,51,197,80,2460,1,0.00934959349593496,0.8979674796747967,0.06016260162601626,0.032520325203252036,2212,0.020731707317073172,0.08008130081300813,0.8991869918699187
509,Prince George's,158,Prince George's Precinct 18-012,5,136,17,7,25,0,158,1,0.03164556962025317,0.8607594936708861,0.10759493670886076,0.0,126,0.04430379746835443,0.15822784810126583,0.7974683544303798
510,Prince George's,3010,Prince George's Precinct 02-003,624,1960,300,252,390,126,3010,1,0.20730897009966778,0.6511627906976745,0.09966777408637874,0.04186046511627907,2368,0.08372093023255814,0.12956810631229235,0.7867109634551495
511,Prince George's,1792,Prince George's Precinct 18-009,52,1585,118,96,363,37,1792,1,0.029017857142857144,0.8844866071428571,0.06584821428571429,0.020647321428571428,1333,0.05357142857142857,0.20256696428571427,0.7438616071428571
512,Prince George's,2682,Prince George's Precinct 06-019,56,2506,62,87,331,58,2682,1,0.020879940343027592,0.9343773303504848,0.023117076808351976,0.02162565249813572,2264,0.03243847874720358,0.12341536167039523,0.8441461595824012
513,Prince George's,2589,Prince George's Precinct 18-007,40,2362,125,104,411,62,2589,1,0.01544998068752414,0.9123213595983005,0.04828118964851294,0.02394747006566242,2074,0.04016994978756277,0.15874855156431056,0.8010814986481267
514,Prince George's,1021,Prince George's Precinct 18-010,7,948,50,58,196,16,1021,1,0.0068560235063663075,0.9285014691478942,0.04897159647404505,0.015670910871694418,767,0.05680705190989226,0.19196865817825662,0.7512242899118511
515,Prince George's,3626,Prince George's Precinct 18-006,28,3477,57,147,528,64,3626,1,0.007722007722007722,0.9589078874793161,0.015719801434087147,0.01765030336458908,2951,0.04054054054054054,0.1456150027578599,0.8138444567015996
516,Prince George's,2067,Prince George's Precinct 18-002,31,1869,132,50,201,35,2067,1,0.014997581035316884,0.9042089985486212,0.06386066763425254,0.016932752781809387,1816,0.024189646831156264,0.09724238026124818,0.8785679729075956
517,Prince George's,1716,Prince George's Precinct 18-008,12,1617,35,87,226,52,1716,1,0.006993006993006993,0.9423076923076923,0.020396270396270396,0.030303030303030304,1403,0.050699300699300696,0.1317016317016317,0.8175990675990676
518,Prince George's,2019,Prince George's Precinct 13-017,34,1629,316,68,319,40,2019,1,0.016840019811788013,0.8068350668647846,0.1565131253095592,0.01981178801386825,1632,0.033680039623576026,0.1579990094105993,0.8083209509658247
519,Prince George's,3377,Prince George's Precinct 13-002,56,2916,308,65,315,97,3377,1,0.01658276576843352,0.8634883032277169,0.09120521172638436,0.028723719277465205,2997,0.01924785312407462,0.09327805744743856,0.8874740894284868
520,Prince George's,3376,Prince George's Precinct 13-016,73,3043,169,146,447,91,3376,1,0.021623222748815167,0.9013625592417062,0.05005924170616114,0.026954976303317536,2783,0.043246445497630334,0.13240521327014218,0.8243483412322274
521,Prince George's,1837,Prince George's Precinct 06-023,120,1621,50,90,271,46,1837,1,0.065323897659227,0.8824169842133914,0.027218290691344585,0.025040827436037017,1476,0.04899292324442025,0.14752313554708765,0.8034839412084921
522,Prince George's,2581,Prince George's Precinct 15-006,524,1870,91,193,401,96,2581,1,0.2030220844633863,0.7245253777605579,0.035257652072839984,0.03719488570321581,1987,0.07477721813250678,0.15536613715614103,0.7698566447113522
523,Prince George's,1908,Prince George's Precinct 15-002,268,1516,72,115,332,52,1908,1,0.14046121593291405,0.7945492662473794,0.03773584905660377,0.027253668763102725,1461,0.06027253668763103,0.1740041928721174,0.7657232704402516
524,Prince George's,3547,Prince George's Precinct 06-020,113,3241,99,129,536,94,3547,1,0.0318579080913448,0.913729912602199,0.02791091062870031,0.02650126867775585,2882,0.03636876233436707,0.15111361714124613,0.8125176205243868
525,Prince George's,3847,Prince George's Precinct 13-009,155,3384,106,190,492,202,3847,1,0.04029113595009098,0.8796464777748896,0.027553938133610605,0.05250844814140889,3165,0.0493891343904341,0.1278918637899662,0.8227190018195997
526,Prince George's,3713,Prince George's Precinct 13-007,71,3395,104,159,613,143,3713,1,0.019122003770535956,0.9143549690277404,0.02800969566388365,0.03851333153784002,2941,0.042822515486129815,0.16509561001885267,0.7920818744950175
527,Prince George's,2328,Prince George's Precinct 13-001,22,2173,103,16,106,30,2328,1,0.009450171821305841,0.9334192439862543,0.044243986254295535,0.01288659793814433,2206,0.006872852233676976,0.04553264604810996,0.947594501718213
528,Prince George's,3108,Prince George's Precinct 13-008,39,2720,280,50,185,69,3108,1,0.012548262548262547,0.8751608751608752,0.09009009009009009,0.0222007722007722,2873,0.016087516087516088,0.05952380952380952,0.9243886743886743
529,Prince George's,2837,Prince George's Precinct 13-014,46,2580,84,204,556,127,2837,1,0.016214310891787098,0.9094113500176243,0.02960874162848079,0.04476559746210786,2077,0.07190694395488191,0.1959816707789919,0.7321113852661262
530,Prince George's,2601,Prince George's Precinct 13-006,72,2386,49,173,519,94,2601,1,0.02768166089965398,0.9173394848135332,0.018838908112264515,0.03613994617454825,1909,0.06651287966166859,0.19953863898500576,0.7339484813533257
531,Prince George's,2331,Prince George's Precinct 13-004,111,2116,33,85,256,71,2331,1,0.047619047619047616,0.9077649077649078,0.014157014157014158,0.030459030459030458,1990,0.03646503646503647,0.10982410982410983,0.8537108537108538
532,Prince George's,3707,Prince George's Precinct 13-010,139,3384,72,173,613,112,3707,1,0.03749662800107904,0.9128675478823847,0.01942271378473159,0.030213110331804693,2921,0.04666846506609118,0.16536282708389533,0.7879687078500135
533,Prince George's,2929,Prince George's Precinct 13-012,55,2666,74,220,630,134,2929,1,0.018777739842949812,0.9102082622055309,0.02526459542505975,0.045749402526459544,2079,0.07511095937179925,0.21509047456469785,0.7097985660635029
534,Prince George's,3609,Prince George's Precinct 13-011,78,3309,62,173,517,160,3609,1,0.021612635078969242,0.9168744804655029,0.017179274037129398,0.04433361041839845,2919,0.04793571626489332,0.14325297866445,0.8088113050706567
535,Prince George's,2772,Prince George's Precinct 02-001,146,1986,550,58,176,90,2772,1,0.05266955266955267,0.7164502164502164,0.1984126984126984,0.032467532467532464,2538,0.020923520923520924,0.06349206349206349,0.9155844155844156
538,Prince George's,5983,Prince George's Precinct 02-008,376,3771,1599,155,432,237,5983,1,0.06284472672572289,0.6302858097944175,0.26725722881497577,0.03961223466488384,5396,0.025906735751295335,0.07220457964231991,0.9018886846063847
539,Prince George's,1018,Prince George's Precinct 16-001,194,348,436,46,77,40,1018,1,0.1905697445972495,0.3418467583497053,0.42829076620825146,0.03929273084479371,895,0.04518664047151277,0.0756385068762279,0.8791748526522594
540,Prince George's,21,Prince George's Precinct 02-098,3,2,15,0,0,1,21,1,0.14285714285714285,0.09523809523809523,0.7142857142857143,0.047619047619047616,21,0.0,0.0,1.0
541,Prince George's,2869,Prince George's Precinct 02-005,244,733,1809,59,192,83,2869,1,0.08504705472289996,0.2554897176716626,0.6305332868595329,0.028929940745904496,2618,0.02056465667479958,0.06692227256883931,0.9125130707563611
542,Prince George's,28,Prince George's Precinct 19-005,8,3,16,0,0,1,28,1,0.2857142857142857,0.10714285714285714,0.5714285714285714,0.03571428571428571,28,0.0,0.0,1.0
543,Prince George's,3247,Prince George's Precinct 19-004,243,994,1910,64,170,100,3247,1,0.0748383122882661,0.30612873421619957,0.5882352941176471,0.030797659377887282,3013,0.01971050200184786,0.05235602094240838,0.9279334770557438
544,Prince George's,4769,Prince George's Precinct 19-001,1023,1233,2258,229,234,255,4769,1,0.21451037953449362,0.2585447682952401,0.4734745229607884,0.053470329209477876,4306,0.04801845250576641,0.04906689033340323,0.9029146571608304
545,Prince George's,5173,Prince George's Precinct 21-002,4074,274,290,222,103,535,5173,1,0.7875507442489851,0.052967330369224824,0.056060313164508026,0.10342161221728204,4848,0.042915136284554414,0.019911076744635606,0.93717378697081
546,Prince George's,3965,Prince George's Precinct 21-001,2283,723,362,247,167,597,3965,1,0.5757881462799496,0.1823455233291299,0.09129886506935687,0.15056746532156368,3551,0.06229508196721312,0.042118537200504416,0.8955863808322825
547,Prince George's,4029,Prince George's Precinct 19-002,566,1716,1433,124,184,314,4029,1,0.14048150905931994,0.42591213700670144,0.35567138247704144,0.0779349714569372,3721,0.03077686770910896,0.045668900471581036,0.92355423181931
642,Prince George's,2195,Prince George's Precinct 14-003,1525,403,142,188,129,125,2195,1,0.6947608200455581,0.18359908883826878,0.06469248291571754,0.05694760820045558,1878,0.0856492027334852,0.05876993166287016,0.8555808656036447
643,Prince George's,3107,Prince George's Precinct 14-009,934,1710,188,289,391,275,3107,1,0.30061152236884453,0.5503701319600901,0.06050852912777599,0.08850981654328935,2427,0.09301577084003862,0.1258448664306405,0.7811393627293209
644,Prince George's,3658,Prince George's Precinct 14-011,1034,1998,198,95,77,428,3658,1,0.2826681246582832,0.5462001093493712,0.0541279387643521,0.11700382722799343,3486,0.0259704756697649,0.021049753963914706,0.9529797703663204
645,Prince George's,2812,Prince George's Precinct 14-005,1565,910,136,152,97,201,2812,1,0.5565433854907539,0.3236130867709815,0.04836415362731152,0.07147937411095306,2563,0.05405405405405406,0.0344950213371266,0.9114509246088194
646,Prince George's,1482,Prince George's Precinct 07-017,301,1029,76,108,173,76,1482,1,0.20310391363022942,0.694331983805668,0.05128205128205128,0.05128205128205128,1201,0.0728744939271255,0.11673414304993253,0.810391363022942
647,Prince George's,2094,Prince George's Precinct 07-003,1459,392,128,185,116,115,2094,1,0.6967526265520535,0.1872015281757402,0.061127029608404965,0.054918815663801336,1793,0.0883476599808978,0.055396370582617004,0.8562559694364852
648,Prince George's,3594,Prince George's Precinct 07-010,650,2575,101,264,437,268,3594,1,0.1808569838619922,0.7164718976071229,0.02810239287701725,0.07456872565386756,2893,0.07345575959933222,0.12159154145798554,0.8049526989426823
649,Prince George's,1540,Prince George's Precinct 07-002,1095,257,106,131,92,82,1540,1,0.711038961038961,0.16688311688311688,0.06883116883116883,0.053246753246753244,1317,0.08506493506493507,0.05974025974025974,0.8551948051948052
650,Prince George's,2018,Prince George's Precinct 14-004,1357,448,113,175,138,100,2018,1,0.6724479682854311,0.222001982160555,0.05599603567888999,0.049554013875123884,1705,0.0867195242814668,0.06838453914767097,0.8448959365708623
651,Prince George's,2095,Prince George's Precinct 07-004,1404,409,144,182,112,138,2095,1,0.6701670644391408,0.19522673031026253,0.06873508353221958,0.06587112171837708,1801,0.08687350835322195,0.05346062052505966,0.8596658711217183
652,Prince George's,1545,Prince George's Precinct 14-006,1146,242,77,164,63,80,1545,1,0.7417475728155339,0.15663430420711974,0.04983818770226537,0.05177993527508091,1318,0.10614886731391586,0.040776699029126215,0.8530744336569579
653,Prince George's,2933,Prince George's Precinct 07-007,962,1598,134,194,347,239,2933,1,0.32799181725196047,0.5448346403000341,0.045687009887487216,0.08148653256051824,2392,0.06614387998636209,0.11830889873849301,0.8155472212751449
719,Prince George's,2532,Prince George's Precinct 05-012,333,1947,92,233,473,160,2532,1,0.13151658767772512,0.768957345971564,0.036334913112164295,0.0631911532385466,1826,0.09202211690363349,0.1868088467614534,0.7211690363349131
729,Prince George's,2131,Prince George's Precinct 05-008,1047,852,86,220,210,146,2131,1,0.4913186297512905,0.3998122946973252,0.04035664007508212,0.0685124354763022,1701,0.1032379164711403,0.0985452839042703,0.7982167996245894
730,Prince George's,3225,Prince George's Precinct 05-007,467,2271,161,259,569,326,3225,1,0.1448062015503876,0.7041860465116279,0.04992248062015504,0.10108527131782946,2397,0.08031007751937984,0.1764341085271318,0.7432558139534884
731,Prince George's,1984,Prince George's Precinct 05-002,266,1486,70,205,337,162,1984,1,0.13407258064516128,0.748991935483871,0.03528225806451613,0.08165322580645161,1442,0.10332661290322581,0.16985887096774194,0.7268145161290323
732,Prince George's,2501,Prince George's Precinct 12-014,295,1644,161,156,433,401,2501,1,0.11795281887245102,0.6573370651739304,0.06437425029988005,0.1603358656537385,1912,0.062375049980008,0.17313074770091963,0.7644942023190724
733,Prince George's,3254,Prince George's Precinct 12-010,477,2002,216,178,567,559,3254,1,0.14658881376767055,0.6152427781192379,0.06637984019668101,0.17178856791641056,2509,0.054701905347264906,0.17424708051628765,0.7710510141364475
734,Prince George's,3255,Prince George's Precinct 05-005,506,2283,130,261,579,336,3255,1,0.1554531490015361,0.7013824884792627,0.039938556067588324,0.1032258064516129,2415,0.08018433179723503,0.17788018433179723,0.7419354838709677
735,Prince George's,1334,Prince George's Precinct 05-010,244,839,124,76,149,127,1334,1,0.18290854572713644,0.6289355322338831,0.09295352323838081,0.0952023988005997,1109,0.05697151424287856,0.11169415292353824,0.8313343328335832
736,Prince George's,522,Prince George's Precinct 05-009,88,358,39,46,78,37,522,1,0.1685823754789272,0.685823754789272,0.07471264367816093,0.07088122605363985,398,0.08812260536398467,0.14942528735632185,0.7624521072796935
737,Prince George's,3343,Prince George's Precinct 05-001,752,2104,157,318,667,330,3343,1,0.2249476518097517,0.6293748130421777,0.04696380496559976,0.09871373018247083,2358,0.09512413999401735,0.19952138797487287,0.7053544720311098
738,Prince George's,2929,Prince George's Precinct 05-004,274,2427,81,168,479,147,2929,1,0.09354728576305907,0.8286104472516217,0.027654489586889725,0.0501877773984295,2282,0.05735745988391942,0.16353704335950836,0.7791054967565723
739,Prince George's,2112,Prince George's Precinct 05-011,181,1582,93,117,397,256,2112,1,0.08570075757575757,0.7490530303030303,0.04403409090909091,0.12121212121212122,1598,0.05539772727272727,0.18797348484848486,0.7566287878787878
740,Prince George's,2992,Prince George's Precinct 05-006,233,2308,217,175,455,234,2992,1,0.07787433155080214,0.7713903743315508,0.07252673796791444,0.07820855614973261,2362,0.05848930481283422,0.15207219251336898,0.7894385026737968
741,Prince George's,3474,Prince George's Precinct 12-005,353,2322,330,140,424,469,3474,1,0.10161197466896948,0.6683937823834197,0.09499136442141623,0.13500287852619458,2910,0.04029936672423719,0.12204951065054692,0.8376511226252159
742,Prince George's,2412,Prince George's Precinct 12-001,299,1337,382,85,211,394,2412,1,0.12396351575456054,0.5543117744610282,0.1583747927031509,0.16334991708126037,2116,0.035240464344941956,0.08747927031509121,0.8772802653399668
743,Prince George's,4027,Prince George's Precinct 12-011,258,3086,331,223,497,352,4027,1,0.06406754407747703,0.7663272907871865,0.08219518251800348,0.087409982617333,3307,0.05537621057859449,0.1234169356841321,0.8212068537372734
