,COUNTY,VAP,NAME,WVAP,COMP14D,COMP14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP14None,COMP14D_pct,COMP14R_pct,COMP14None_pct
388,Prince George's,1692,Prince George's Precinct 08-001,980,213,174,712,1692,1,0.5791962174940898,0.42080378250591016,1305,0.12588652482269502,0.10283687943262411,0.7712765957446809
389,Prince George's,2531,Prince George's Precinct 11-002,511,861,172,2020,2531,1,0.20189648360331885,0.7981035163966812,1498,0.34018174634531806,0.06795732911892532,0.5918609245357567
390,Prince George's,3507,Prince George's Precinct 15-001,574,1094,166,2933,3507,1,0.16367265469061876,0.8363273453093812,2247,0.3119475335044197,0.04733390362132877,0.6407185628742516
391,Prince George's,3267,Prince George's Precinct 15-004,469,950,136,2798,3267,1,0.1435567799204163,0.8564432200795837,2181,0.29078665442301804,0.0416284052647689,0.667584940312213
392,Prince George's,2065,Prince George's Precinct 04-001,1341,432,328,724,2065,1,0.6493946731234866,0.3506053268765133,1305,0.20920096852300243,0.15883777239709443,0.6319612590799032
394,Prince George's,1133,Prince George's Precinct 03-001,419,267,102,714,1133,1,0.3698146513680494,0.6301853486319505,764,0.235657546337158,0.09002647837599294,0.6743159752868491
400,Prince George's,1983,Prince George's Precinct 12-002,167,436,50,1816,1983,1,0.08421583459404942,0.9157841654059505,1497,0.21986888552697934,0.025214321734745335,0.7549167927382754
401,Prince George's,4528,Prince George's Precinct 12-009,53,500,15,4475,4528,1,0.011704946996466431,0.9882950530035336,4013,0.11042402826855123,0.0033127208480565372,0.8862632508833922
402,Prince George's,4488,Prince George's Precinct 12-004,126,779,39,4362,4488,1,0.02807486631016043,0.9719251336898396,3670,0.1735739750445633,0.008689839572192513,0.8177361853832442
403,Prince George's,4072,Prince George's Precinct 12-006,80,651,41,3992,4072,1,0.019646365422396856,0.9803536345776032,3380,0.1598722986247544,0.01006876227897839,0.8300589390962672
404,Prince George's,3288,Prince George's Precinct 12-012,212,627,50,3076,3288,1,0.06447688564476886,0.9355231143552312,2611,0.1906934306569343,0.015206812652068127,0.7940997566909975
405,Prince George's,2724,Prince George's Precinct 12-016,113,402,22,2611,2724,1,0.041483113069016156,0.9585168869309838,2300,0.14757709251101322,0.008076358296622614,0.8443465491923642
406,Prince George's,3144,Prince George's Precinct 12-003,178,584,31,2966,3144,1,0.056615776081424936,0.943384223918575,2529,0.18575063613231552,0.009860050890585241,0.8043893129770993
407,Prince George's,1980,Prince George's Precinct 12-007,69,538,39,1911,1980,1,0.03484848484848485,0.9651515151515152,1403,0.2717171717171717,0.019696969696969695,0.7085858585858585
408,Prince George's,1110,Prince George's Precinct 12-017,127,134,7,983,1110,1,0.11441441441441441,0.8855855855855855,969,0.12072072072072072,0.006306306306306306,0.8729729729729729
409,Prince George's,3753,Prince George's Precinct 12-013,94,885,32,3659,3753,1,0.025046629363176125,0.9749533706368239,2836,0.23581135091926458,0.008526512123634426,0.7556621369571009
410,Prince George's,2131,Prince George's Precinct 06-008,57,514,14,2074,2131,1,0.02674800563115908,0.9732519943688409,1603,0.24120131393711872,0.00656968559361802,0.7522290004692632
411,Prince George's,4750,Prince George's Precinct 06-017,139,802,46,4611,4750,1,0.02926315789473684,0.9707368421052631,3902,0.1688421052631579,0.00968421052631579,0.8214736842105264
412,Prince George's,2691,Prince George's Precinct 06-009,88,549,25,2603,2691,1,0.032701597918989224,0.9672984020810108,2117,0.2040133779264214,0.00929022668153103,0.7866963953920476
413,Prince George's,2205,Prince George's Precinct 06-012,55,438,28,2150,2205,1,0.024943310657596373,0.9750566893424036,1739,0.19863945578231293,0.012698412698412698,0.7886621315192743
452,Prince George's,2194,Prince George's Precinct 12-008,175,549,30,2019,2194,1,0.07976298997265269,0.9202370100273473,1615,0.2502278942570647,0.013673655423883319,0.736098450319052
453,Prince George's,2657,Prince George's Precinct 12-015,108,660,41,2549,2657,1,0.04064734663153933,0.9593526533684607,1956,0.2484004516371848,0.015430937147158449,0.7361686112156568
470,Prince George's,3323,Prince George's Precinct 09-007,221,1091,102,3102,3323,1,0.06650616912428528,0.9334938308757147,2130,0.32831778513391513,0.03069515498043936,0.6409870598856455
471,Prince George's,2034,Prince George's Precinct 09-004,273,654,69,1761,2034,1,0.13421828908554573,0.8657817109144543,1311,0.3215339233038348,0.03392330383480826,0.644542772861357
472,Prince George's,3032,Prince George's Precinct 09-005,266,894,63,2766,3032,1,0.08773087071240106,0.912269129287599,2075,0.2948548812664908,0.02077836411609499,0.6843667546174143
473,Prince George's,3691,Prince George's Precinct 09-001,425,1142,102,3266,3691,1,0.11514494716878895,0.884855052831211,2447,0.3094012462747223,0.027634787320509346,0.6629639664047684
474,Prince George's,2377,Prince George's Precinct 09-010,356,672,68,2021,2377,1,0.14976861590239798,0.850231384097602,1637,0.28270929743374,0.02860748843079512,0.6886832141354648
475,Prince George's,3501,Prince George's Precinct 09-002,398,1012,74,3103,3501,1,0.11368180519851472,0.8863181948014853,2415,0.2890602684947158,0.021136818051985147,0.689802913453299
476,Prince George's,4703,Prince George's Precinct 09-008,452,1458,119,4251,4703,1,0.09610886668084201,0.9038911333191579,3126,0.3100148841165214,0.025302998086327876,0.6646821177971508
477,Prince George's,2747,Prince George's Precinct 09-006,357,1089,87,2390,2747,1,0.12995995631598106,0.8700400436840189,1571,0.39643247178740443,0.03167091372406261,0.5718966144885329
