,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14D,AG14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14None,AG14D_pct,AG14R_pct,AG14None_pct
388,Prince George's,1692,Prince George's Precinct 08-001,980,639,19,190,175,54,1692,1,0.5791962174940898,0.3776595744680851,0.011229314420803783,0.031914893617021274,1327,0.11229314420803782,0.10342789598108747,0.7842789598108747
389,Prince George's,2531,Prince George's Precinct 11-002,511,1777,95,850,162,148,2531,1,0.20189648360331885,0.7020940339786645,0.0375345713156855,0.05847491110233109,1519,0.3358356380877124,0.06400632161201106,0.6001580403002765
390,Prince George's,3507,Prince George's Precinct 15-001,574,2678,90,1097,139,165,3507,1,0.16367265469061876,0.763615625891075,0.02566295979469632,0.04704875962360992,2271,0.3128029654975763,0.039635015682919876,0.6475620188195038
391,Prince George's,3267,Prince George's Precinct 15-004,469,2577,60,931,129,161,3267,1,0.1435567799204163,0.7887970615243343,0.018365472910927456,0.04928068564432201,2207,0.2849709213345577,0.03948576675849403,0.6755433119069483
392,Prince George's,2065,Prince George's Precinct 04-001,1341,584,66,371,347,74,2065,1,0.6493946731234866,0.2828087167070218,0.031961259079903145,0.03583535108958838,1347,0.17966101694915254,0.16803874092009685,0.6523002421307506
394,Prince George's,1133,Prince George's Precinct 03-001,419,631,33,257,105,50,1133,1,0.3698146513680494,0.5569285083848191,0.02912621359223301,0.0441306266548985,771,0.22683142100617829,0.09267431597528684,0.6804942630185349
400,Prince George's,1983,Prince George's Precinct 12-002,167,1491,201,436,44,124,1983,1,0.08421583459404942,0.7518910741301059,0.10136157337367625,0.06253151790216843,1503,0.21986888552697934,0.022188603126575897,0.7579425113464447
401,Prince George's,4528,Prince George's Precinct 12-009,53,4012,371,508,6,92,4528,1,0.011704946996466431,0.8860424028268551,0.08193462897526502,0.020318021201413426,4014,0.11219081272084806,0.001325088339222615,0.8864840989399293
402,Prince George's,4488,Prince George's Precinct 12-004,126,3691,498,773,39,173,4488,1,0.02807486631016043,0.8224153297682709,0.11096256684491979,0.03854723707664884,3676,0.17223707664884136,0.008689839572192513,0.8190730837789661
403,Prince George's,4072,Prince George's Precinct 12-006,80,3758,150,658,27,84,4072,1,0.019646365422396856,0.9228880157170923,0.03683693516699411,0.0206286836935167,3387,0.16159135559921414,0.006630648330058939,0.8317779960707269
404,Prince George's,3288,Prince George's Precinct 12-012,212,2713,147,637,39,216,3288,1,0.06447688564476886,0.8251216545012166,0.04470802919708029,0.06569343065693431,2612,0.19373479318734793,0.011861313868613138,0.7944038929440389
405,Prince George's,2724,Prince George's Precinct 12-016,113,2335,185,399,17,91,2724,1,0.041483113069016156,0.8571953010279001,0.06791483113069016,0.03340675477239354,2308,0.14647577092511013,0.006240822320117474,0.8472834067547724
406,Prince George's,3144,Prince George's Precinct 12-003,178,2672,156,584,23,138,3144,1,0.056615776081424936,0.8498727735368957,0.04961832061068702,0.04389312977099236,2537,0.18575063613231552,0.007315521628498728,0.8069338422391857
407,Prince George's,1980,Prince George's Precinct 12-007,69,1759,91,530,43,61,1980,1,0.03484848484848485,0.8883838383838384,0.04595959595959596,0.03080808080808081,1407,0.2676767676767677,0.021717171717171718,0.7106060606060606
