,COUNTY,VAP,NAME,WVAP,GOV18PD_BJ,GOV18PD_JS,GOV18PD_KV,GOV18PD_RM,GOV18PD_RB,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV18PDNone,GOV18PD_BJ_pct,GOV18PD_JS_pct,GOV18PD_KV_pct,GOV18PD_RM_pct,GOV18PD_RB_pct,GOV18PDNone_pct
388,Prince George's,1692,Prince George's Precinct 08-001,980,44,1,9,2,61,712,1692,1,0.5791962174940898,0.42080378250591016,1575,0.026004728132387706,0.000591016548463357,0.005319148936170213,0.001182033096926714,0.03605200945626478,0.9308510638297872
389,Prince George's,2531,Prince George's Precinct 11-002,511,226,12,19,6,258,2020,2531,1,0.20189648360331885,0.7981035163966812,2010,0.08929276965626234,0.004741209008297116,0.0075069142631371,0.002370604504148558,0.10193599367838799,0.7941525088897669
390,Prince George's,3507,Prince George's Precinct 15-001,574,268,5,22,8,340,2933,3507,1,0.16367265469061876,0.8363273453093812,2864,0.07641859138865127,0.00142571998859424,0.006273167949814656,0.0022811519817507843,0.09694895922440833,0.8166524094667807
391,Prince George's,3267,Prince George's Precinct 15-004,469,229,7,24,6,316,2798,3267,1,0.1435567799204163,0.8564432200795837,2685,0.07009488827670646,0.0021426385062748698,0.0073461891643709825,0.0018365472910927456,0.09672482399755127,0.8218549127640037
392,Prince George's,2065,Prince George's Precinct 04-001,1341,68,4,13,2,113,724,2065,1,0.6493946731234866,0.3506053268765133,1865,0.03292978208232446,0.001937046004842615,0.006295399515738499,0.0009685230024213075,0.054721549636803875,0.9031476997578692
394,Prince George's,1133,Prince George's Precinct 03-001,419,67,4,9,4,84,714,1133,1,0.3698146513680494,0.6301853486319505,965,0.05913503971756399,0.00353045013239188,0.00794351279788173,0.00353045013239188,0.07413945278022947,0.851721094439541
400,Prince George's,1983,Prince George's Precinct 12-002,167,99,3,7,1,80,1816,1983,1,0.08421583459404942,0.9157841654059505,1793,0.049924357034795766,0.0015128593040847202,0.0035300050428643467,0.0005042864346949068,0.040342914775592535,0.9041855774079677
401,Prince George's,4528,Prince George's Precinct 12-009,53,83,1,5,0,105,4475,4528,1,0.011704946996466431,0.9882950530035336,4334,0.018330388692579504,0.00022084805653710247,0.0011042402826855124,0.0,0.02318904593639576,0.9571554770318021
402,Prince George's,4488,Prince George's Precinct 12-004,126,162,2,7,6,179,4362,4488,1,0.02807486631016043,0.9719251336898396,4132,0.03609625668449198,0.000445632798573975,0.0015597147950089127,0.001336898395721925,0.03988413547237077,0.9206773618538324
403,Prince George's,4072,Prince George's Precinct 12-006,80,113,3,17,5,174,3992,4072,1,0.019646365422396856,0.9803536345776032,3760,0.02775049115913556,0.0007367387033398821,0.004174852652259332,0.0012278978388998035,0.04273084479371316,0.9233791748526523
404,Prince George's,3288,Prince George's Precinct 12-012,212,133,3,6,5,152,3076,3288,1,0.06447688564476886,0.9355231143552312,2989,0.040450121654501216,0.0009124087591240876,0.0018248175182481751,0.0015206812652068127,0.046228710462287104,0.9090632603406326
405,Prince George's,2724,Prince George's Precinct 12-016,113,74,0,11,0,126,2611,2724,1,0.041483113069016156,0.9585168869309838,2513,0.027165932452276064,0.0,0.004038179148311307,0.0,0.046255506607929514,0.9225403817914831
406,Prince George's,3144,Prince George's Precinct 12-003,178,90,6,7,0,144,2966,3144,1,0.056615776081424936,0.943384223918575,2897,0.02862595419847328,0.0019083969465648854,0.0022264631043256997,0.0,0.04580152671755725,0.9214376590330788
407,Prince George's,1980,Prince George's Precinct 12-007,69,97,2,11,2,132,1911,1980,1,0.03484848484848485,0.9651515151515152,1736,0.04898989898989899,0.00101010101010101,0.005555555555555556,0.00101010101010101,0.06666666666666667,0.8767676767676768
408,Prince George's,1110,Prince George's Precinct 12-017,127,35,0,3,0,33,983,1110,1,0.11441441441441441,0.8855855855855855,1039,0.03153153153153153,0.0,0.002702702702702703,0.0,0.02972972972972973,0.936036036036036
409,Prince George's,3753,Prince George's Precinct 12-013,94,190,6,7,6,234,3659,3753,1,0.025046629363176125,0.9749533706368239,3310,0.0506261657340794,0.0015987210231814548,0.0018651745270450307,0.0015987210231814548,0.06235011990407674,0.8819610977884359
410,Prince George's,2131,Prince George's Precinct 06-008,57,112,4,4,5,137,2074,2131,1,0.02674800563115908,0.9732519943688409,1869,0.05255748474894416,0.0018770530267480056,0.0018770530267480056,0.002346316283435007,0.0642890661661192,0.8770530267480057
411,Prince George's,4750,Prince George's Precinct 06-017,139,183,2,12,7,199,4611,4750,1,0.02926315789473684,0.9707368421052631,4347,0.038526315789473686,0.0004210526315789474,0.0025263157894736842,0.0014736842105263158,0.04189473684210526,0.9151578947368421
412,Prince George's,2691,Prince George's Precinct 06-009,88,125,3,9,2,120,2603,2691,1,0.032701597918989224,0.9672984020810108,2432,0.046451133407655144,0.0011148272017837235,0.0033444816053511705,0.0007432181345224824,0.044593088071348944,0.9037532515793385
413,Prince George's,2205,Prince George's Precinct 06-012,55,76,3,8,6,100,2150,2205,1,0.024943310657596373,0.9750566893424036,2012,0.034467120181405894,0.0013605442176870747,0.0036281179138321997,0.0027210884353741495,0.045351473922902494,0.9124716553287981
452,Prince George's,2194,Prince George's Precinct 12-008,175,148,3,10,5,112,2019,2194,1,0.07976298997265269,0.9202370100273473,1916,0.0674567000911577,0.0013673655423883319,0.004557885141294439,0.0022789425706472195,0.05104831358249772,0.8732907930720146
453,Prince George's,2657,Prince George's Precinct 12-015,108,195,3,14,2,177,2549,2657,1,0.04064734663153933,0.9593526533684607,2266,0.07339104252916824,0.0011290929619872036,0.005269100489273617,0.0007527286413248024,0.066616484757245,0.8528415506210011
470,Prince George's,3323,Prince George's Precinct 09-007,221,270,8,18,11,337,3102,3323,1,0.06650616912428528,0.9334938308757147,2679,0.08125188083057479,0.0024074631357207344,0.005416792055371652,0.0033102618116160097,0.10141438459223594,0.8061992175744809
471,Prince George's,2034,Prince George's Precinct 09-004,273,142,4,7,5,207,1761,2034,1,0.13421828908554573,0.8657817109144543,1669,0.06981317600786627,0.0019665683382497543,0.00344149459193707,0.0024582104228121925,0.10176991150442478,0.8205506391347099
472,Prince George's,3032,Prince George's Precinct 09-005,266,186,5,17,1,211,2766,3032,1,0.08773087071240106,0.912269129287599,2612,0.06134564643799472,0.0016490765171503958,0.005606860158311346,0.00032981530343007914,0.0695910290237467,0.8614775725593667
