,COUNTY,VAP,NAME,WVAP,GOV14PD_AB,GOV14PD_DG,GOV14PD_HM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV14PDNone,GOV14PD_AB_pct,GOV14PD_DG_pct,GOV14PD_HM_pct,GOV14PDNone_pct
388,Prince George's,1692,Prince George's Precinct 08-001,980,86,23,13,712,1692,1,0.5791962174940898,0.42080378250591016,1570,0.0508274231678487,0.013593380614657211,0.0076832151300236405,0.9278959810874704
389,Prince George's,2531,Prince George's Precinct 11-002,511,289,42,21,2020,2531,1,0.20189648360331885,0.7981035163966812,2179,0.11418411694982221,0.016594231529039907,0.008297115764519953,0.860924535756618
390,Prince George's,3507,Prince George's Precinct 15-001,574,391,61,34,2933,3507,1,0.16367265469061876,0.8363273453093812,3021,0.11149130310806958,0.017393783860849728,0.009694895922440832,0.8614200171086399
391,Prince George's,3267,Prince George's Precinct 15-004,469,339,70,13,2798,3267,1,0.1435567799204163,0.8564432200795837,2845,0.10376492194674013,0.021426385062748698,0.003979185797367615,0.8708295071931436
392,Prince George's,2065,Prince George's Precinct 04-001,1341,132,65,15,724,2065,1,0.6493946731234866,0.3506053268765133,1853,0.06392251815980629,0.031476997578692496,0.007263922518159807,0.8973365617433414
394,Prince George's,1133,Prince George's Precinct 03-001,419,110,34,6,714,1133,1,0.3698146513680494,0.6301853486319505,983,0.0970873786407767,0.03000882612533098,0.00529567519858782,0.8676081200353045
400,Prince George's,1983,Prince George's Precinct 12-002,167,177,25,7,1816,1983,1,0.08421583459404942,0.9157841654059505,1774,0.08925869894099848,0.012607160867372668,0.0035300050428643467,0.8946041351487645
401,Prince George's,4528,Prince George's Precinct 12-009,53,182,18,7,4475,4528,1,0.011704946996466431,0.9882950530035336,4321,0.04019434628975265,0.003975265017667844,0.0015459363957597172,0.9542844522968198
402,Prince George's,4488,Prince George's Precinct 12-004,126,254,41,10,4362,4488,1,0.02807486631016043,0.9719251336898396,4183,0.05659536541889483,0.009135472370766489,0.0022281639928698753,0.9320409982174688
403,Prince George's,4072,Prince George's Precinct 12-006,80,244,24,4,3992,4072,1,0.019646365422396856,0.9803536345776032,3800,0.05992141453831041,0.005893909626719057,0.0009823182711198428,0.9332023575638507
404,Prince George's,3288,Prince George's Precinct 12-012,212,213,44,15,3076,3288,1,0.06447688564476886,0.9355231143552312,3016,0.06478102189781022,0.01338199513381995,0.004562043795620438,0.9172749391727494
405,Prince George's,2724,Prince George's Precinct 12-016,113,127,19,8,2611,2724,1,0.041483113069016156,0.9585168869309838,2570,0.046622613803230545,0.0069750367107195305,0.002936857562408223,0.9434654919236417
406,Prince George's,3144,Prince George's Precinct 12-003,178,210,18,8,2966,3144,1,0.056615776081424936,0.943384223918575,2908,0.06679389312977099,0.0057251908396946565,0.002544529262086514,0.9249363867684478
407,Prince George's,1980,Prince George's Precinct 12-007,69,192,24,12,1911,1980,1,0.03484848484848485,0.9651515151515152,1752,0.09696969696969697,0.012121212121212121,0.006060606060606061,0.8848484848484849
408,Prince George's,1110,Prince George's Precinct 12-017,127,60,11,1,983,1110,1,0.11441441441441441,0.8855855855855855,1038,0.05405405405405406,0.00990990990990991,0.0009009009009009009,0.9351351351351351
409,Prince George's,3753,Prince George's Precinct 12-013,94,370,44,18,3659,3753,1,0.025046629363176125,0.9749533706368239,3321,0.09858779642952305,0.011723954169997336,0.004796163069544364,0.8848920863309353
410,Prince George's,2131,Prince George's Precinct 06-008,57,220,28,9,2074,2131,1,0.02674800563115908,0.9732519943688409,1874,0.1032379164711403,0.01313937118723604,0.004223369310183012,0.8793993430314406
411,Prince George's,4750,Prince George's Precinct 06-017,139,329,39,13,4611,4750,1,0.02926315789473684,0.9707368421052631,4369,0.06926315789473685,0.008210526315789474,0.0027368421052631577,0.9197894736842105
412,Prince George's,2691,Prince George's Precinct 06-009,88,211,26,3,2603,2691,1,0.032701597918989224,0.9672984020810108,2451,0.07840951319212189,0.00966183574879227,0.0011148272017837235,0.9108138238573021
413,Prince George's,2205,Prince George's Precinct 06-012,55,153,21,7,2150,2205,1,0.024943310657596373,0.9750566893424036,2024,0.06938775510204082,0.009523809523809525,0.0031746031746031746,0.9179138321995465
452,Prince George's,2194,Prince George's Precinct 12-008,175,228,33,13,2019,2194,1,0.07976298997265269,0.9202370100273473,1920,0.10391978122151321,0.01504102096627165,0.005925250683682771,0.8751139471285324
453,Prince George's,2657,Prince George's Precinct 12-015,108,305,26,22,2549,2657,1,0.04064734663153933,0.9593526533684607,2304,0.11479111780203237,0.00978547233722243,0.008280015054572827,0.8671433948061724
470,Prince George's,3323,Prince George's Precinct 09-007,221,435,54,46,3102,3323,1,0.06650616912428528,0.9334938308757147,2788,0.13090580800481494,0.016250376166114956,0.013842913030394222,0.8390009027986759
471,Prince George's,2034,Prince George's Precinct 09-004,273,245,38,29,1761,2034,1,0.13421828908554573,0.8657817109144543,1722,0.12045231071779744,0.018682399213372666,0.014257620452310717,0.8466076696165191
472,Prince George's,3032,Prince George's Precinct 09-005,266,337,46,23,2766,3032,1,0.08773087071240106,0.912269129287599,2626,0.11114775725593667,0.015171503957783642,0.007585751978891821,0.8660949868073878
473,Prince George's,3691,Prince George's Precinct 09-001,425,459,79,42,3266,3691,1,0.11514494716878895,0.884855052831211,3111,0.12435654294229206,0.021403413709021945,0.011379030073150907,0.8428610132755351
474,Prince George's,2377,Prince George's Precinct 09-010,356,254,48,38,2021,2377,1,0.14976861590239798,0.850231384097602,2037,0.10685738325620531,0.020193521245267142,0.015986537652503154,0.8569625578460244
475,Prince George's,3501,Prince George's Precinct 09-002,398,186,25,18,3103,3501,1,0.11368180519851472,0.8863181948014853,3272,0.05312767780634105,0.007140816909454442,0.005141388174807198,0.9345901171093973
476,Prince George's,4703,Prince George's Precinct 09-008,452,524,109,62,4251,4703,1,0.09610886668084201,0.9038911333191579,4008,0.11141824367425048,0.023176695726132256,0.013183074633212843,0.8522219859664044
477,Prince George's,2747,Prince George's Precinct 09-006,357,430,57,31,2390,2747,1,0.12995995631598106,0.8700400436840189,2229,0.15653440116490716,0.02074990899162723,0.011285038223516564,0.811430651619949
478,Prince George's,2862,Prince George's Precinct 11-004,854,271,48,25,2008,2862,1,0.2983927323549965,0.7016072676450035,2518,0.0946890286512928,0.016771488469601678,0.008735150244584208,0.8798043326345213
479,Prince George's,2840,Prince George's Precinct 11-001,589,266,43,34,2251,2840,1,0.2073943661971831,0.7926056338028169,2497,0.09366197183098592,0.015140845070422536,0.011971830985915493,0.879225352112676
480,Prince George's,4018,Prince George's Precinct 09-011,519,309,35,35,3499,4018,1,0.12916874066699852,0.8708312593330015,3639,0.07690393230462916,0.008710801393728223,0.008710801393728223,0.9056744649079144
481,Prince George's,1565,Prince George's Precinct 09-009,577,120,27,12,988,1565,1,0.36869009584664536,0.6313099041533546,1406,0.07667731629392971,0.017252396166134186,0.0076677316293929714,0.8984025559105431
482,Prince George's,3439,Prince George's Precinct 11-003,484,320,45,30,2955,3439,1,0.14073858679848794,0.8592614132015121,3044,0.09305030532131434,0.013085199185809828,0.008723466123873218,0.8851410293690026
483,Prince George's,2108,Prince George's Precinct 15-003,209,277,57,19,1899,2108,1,0.099146110056926,0.900853889943074,1755,0.13140417457305503,0.027039848197343452,0.009013282732447819,0.8325426944971537
484,Prince George's,662,Prince George's Precinct 01-007,394,182,78,46,268,662,1,0.595166163141994,0.40483383685800606,356,0.27492447129909364,0.11782477341389729,0.06948640483383686,0.5377643504531722
485,Prince George's,2108,Prince George's Precinct 06-014,231,51,9,4,1877,2108,1,0.10958254269449716,0.8904174573055028,2044,0.024193548387096774,0.004269449715370019,0.0018975332068311196,0.969639468690702
486,Prince George's,1176,Prince George's Precinct 06-002,134,165,28,12,1042,1176,1,0.11394557823129252,0.8860544217687075,971,0.14030612244897958,0.023809523809523808,0.01020408163265306,0.8256802721088435
487,Prince George's,2560,Prince George's Precinct 06-013,365,335,37,24,2195,2560,1,0.142578125,0.857421875,2164,0.130859375,0.014453125,0.009375,0.8453125
488,Prince George's,3164,Prince George's Precinct 06-024,123,69,9,3,3041,3164,1,0.0388748419721871,0.9611251580278128,3083,0.021807838179519597,0.0028445006321112516,0.0009481668773704172,0.9743994943109987
489,Prince George's,3700,Prince George's Precinct 06-015,61,247,40,12,3639,3700,1,0.016486486486486488,0.9835135135135135,3401,0.06675675675675675,0.010810810810810811,0.003243243243243243,0.9191891891891892
490,Prince George's,576,Prince George's Precinct 06-021,41,67,12,1,535,576,1,0.07118055555555555,0.9288194444444444,496,0.11631944444444445,0.020833333333333332,0.001736111111111111,0.8611111111111112
491,Prince George's,4119,Prince George's Precinct 06-004,104,200,15,7,4015,4119,1,0.02524884680747754,0.9747511531925225,3897,0.048555474629764506,0.003641660597232338,0.0016994416120417577,0.9461034231609614
492,Prince George's,4084,Prince George's Precinct 06-022,93,271,34,8,3991,4084,1,0.02277179236043095,0.9772282076395691,3771,0.06635651322233105,0.00832517140058766,0.0019588638589618022,0.9233594515181195
493,Prince George's,3744,Prince George's Precinct 06-006,97,198,26,12,3647,3744,1,0.02590811965811966,0.9740918803418803,3508,0.052884615384615384,0.006944444444444444,0.003205128205128205,0.936965811965812
494,Prince George's,2295,Prince George's Precinct 06-018,268,182,21,12,2027,2295,1,0.11677559912854031,0.8832244008714597,2080,0.07930283224400872,0.009150326797385621,0.00522875816993464,0.906318082788671
495,Prince George's,4108,Prince George's Precinct 06-007,492,282,35,19,3616,4108,1,0.11976630963972736,0.8802336903602727,3772,0.06864654333008763,0.008519961051606621,0.0046251217137293086,0.9182083739045764
496,Prince George's,1925,Prince George's Precinct 09-003,1159,4,0,0,766,1925,1,0.6020779220779221,0.3979220779220779,1921,0.002077922077922078,0.0,0.0,0.9979220779220779
497,Prince George's,3624,Prince George's Precinct 06-016,134,198,11,9,3490,3624,1,0.0369757174392936,0.9630242825607064,3406,0.054635761589403975,0.0030353200883002206,0.0024834437086092716,0.9398454746136865
498,Prince George's,1985,Prince George's Precinct 06-005,102,174,24,5,1883,1985,1,0.05138539042821159,0.9486146095717884,1782,0.08765743073047859,0.012090680100755667,0.0025188916876574307,0.8977329974811084
499,Prince George's,3207,Prince George's Precinct 06-010,129,267,37,11,3078,3207,1,0.040224508886810104,0.9597754911131899,2892,0.0832553788587465,0.01153726223885251,0.0034299968818210166,0.90177736202058
500,Prince George's,2204,Prince George's Precinct 06-011,132,303,36,12,2072,2204,1,0.05989110707803993,0.9401088929219601,1853,0.13747731397459165,0.016333938294010888,0.0054446460980036296,0.8407441016333939
