,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
388,Prince George's,1692,Prince George's Precinct 08-001,980,79,39,712,1692,1,0.5791962174940898,0.42080378250591016,1574,0.0466903073286052,0.02304964539007092,0.9302600472813238
389,Prince George's,2531,Prince George's Precinct 11-002,511,180,131,2020,2531,1,0.20189648360331885,0.7981035163966812,2220,0.07111813512445674,0.05175819834057685,0.8771236665349664
390,Prince George's,3507,Prince George's Precinct 15-001,574,193,218,2933,3507,1,0.16367265469061876,0.8363273453093812,3096,0.05503279155973767,0.06216139150270887,0.8828058169375534
391,Prince George's,3267,Prince George's Precinct 15-004,469,157,175,2798,3267,1,0.1435567799204163,0.8564432200795837,2935,0.04805632078359351,0.053565962656871746,0.8983777165595347
392,Prince George's,2065,Prince George's Precinct 04-001,1341,131,36,724,2065,1,0.6493946731234866,0.3506053268765133,1898,0.06343825665859563,0.017433414043583534,0.9191283292978208
394,Prince George's,1133,Prince George's Precinct 03-001,419,85,52,714,1133,1,0.3698146513680494,0.6301853486319505,996,0.07502206531332745,0.04589585172109444,0.8790820829655781
400,Prince George's,1983,Prince George's Precinct 12-002,167,77,108,1816,1983,1,0.08421583459404942,0.9157841654059505,1798,0.038830055471507814,0.05446293494704992,0.9067070095814422
401,Prince George's,4528,Prince George's Precinct 12-009,53,61,106,4475,4528,1,0.011704946996466431,0.9882950530035336,4361,0.013471731448763251,0.023409893992932862,0.9631183745583038
402,Prince George's,4488,Prince George's Precinct 12-004,126,150,169,4362,4488,1,0.02807486631016043,0.9719251336898396,4169,0.03342245989304813,0.037655971479500894,0.928921568627451
403,Prince George's,4072,Prince George's Precinct 12-006,80,78,140,3992,4072,1,0.019646365422396856,0.9803536345776032,3854,0.019155206286836934,0.0343811394891945,0.9464636542239686
404,Prince George's,3288,Prince George's Precinct 12-012,212,157,157,3076,3288,1,0.06447688564476886,0.9355231143552312,2974,0.047749391727493914,0.047749391727493914,0.9045012165450121
405,Prince George's,2724,Prince George's Precinct 12-016,113,62,94,2611,2724,1,0.041483113069016156,0.9585168869309838,2568,0.02276064610866373,0.03450807635829662,0.9427312775330396
406,Prince George's,3144,Prince George's Precinct 12-003,178,100,141,2966,3144,1,0.056615776081424936,0.943384223918575,2903,0.031806615776081425,0.04484732824427481,0.9233460559796438
407,Prince George's,1980,Prince George's Precinct 12-007,69,53,74,1911,1980,1,0.03484848484848485,0.9651515151515152,1853,0.026767676767676767,0.03737373737373737,0.9358585858585858
408,Prince George's,1110,Prince George's Precinct 12-017,127,73,61,983,1110,1,0.11441441441441441,0.8855855855855855,976,0.06576576576576576,0.054954954954954956,0.8792792792792793
409,Prince George's,3753,Prince George's Precinct 12-013,94,178,256,3659,3753,1,0.025046629363176125,0.9749533706368239,3319,0.047428723687716494,0.0682120969890754,0.8843591793232081
410,Prince George's,2131,Prince George's Precinct 06-008,57,128,124,2074,2131,1,0.02674800563115908,0.9732519943688409,1879,0.06006569685593618,0.058188643829188175,0.8817456593148757
411,Prince George's,4750,Prince George's Precinct 06-017,139,138,211,4611,4750,1,0.02926315789473684,0.9707368421052631,4401,0.029052631578947368,0.044421052631578944,0.9265263157894736
412,Prince George's,2691,Prince George's Precinct 06-009,88,111,102,2603,2691,1,0.032701597918989224,0.9672984020810108,2478,0.04124860646599777,0.0379041248606466,0.9208472686733556
413,Prince George's,2205,Prince George's Precinct 06-012,55,77,76,2150,2205,1,0.024943310657596373,0.9750566893424036,2052,0.03492063492063492,0.034467120181405894,0.9306122448979591
