,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV14D,GOV14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV14None,GOV14D_pct,GOV14R_pct,GOV14None_pct
388,Prince George's,1692,Prince George's Precinct 08-001,980,639,19,165,226,54,1692,1,0.5791962174940898,0.3776595744680851,0.011229314420803783,0.031914893617021274,1301,0.0975177304964539,0.13356973995271867,0.7689125295508275
389,Prince George's,2531,Prince George's Precinct 11-002,511,1777,95,826,206,148,2531,1,0.20189648360331885,0.7020940339786645,0.0375345713156855,0.05847491110233109,1499,0.3263532200711181,0.08139075464243382,0.592256025286448
390,Prince George's,3507,Prince George's Precinct 15-001,574,2678,90,1072,193,165,3507,1,0.16367265469061876,0.763615625891075,0.02566295979469632,0.04704875962360992,2242,0.3056743655546051,0.05503279155973767,0.6392928428856572
391,Prince George's,3267,Prince George's Precinct 15-004,469,2577,60,921,169,161,3267,1,0.1435567799204163,0.7887970615243343,0.018365472910927456,0.04928068564432201,2177,0.28191000918273645,0.051729415365779005,0.6663605754514845
392,Prince George's,2065,Prince George's Precinct 04-001,1341,584,66,344,428,74,2065,1,0.6493946731234866,0.2828087167070218,0.031961259079903145,0.03583535108958838,1293,0.1665859564164649,0.2072639225181598,0.6261501210653753
394,Prince George's,1133,Prince George's Precinct 03-001,419,631,33,246,134,50,1133,1,0.3698146513680494,0.5569285083848191,0.02912621359223301,0.0441306266548985,753,0.21712268314210062,0.11827007943512798,0.6646072374227714
400,Prince George's,1983,Prince George's Precinct 12-002,167,1491,201,446,52,124,1983,1,0.08421583459404942,0.7518910741301059,0.10136157337367625,0.06253151790216843,1485,0.2249117498739284,0.026222894604135148,0.7488653555219364
401,Prince George's,4528,Prince George's Precinct 12-009,53,4012,371,525,11,92,4528,1,0.011704946996466431,0.8860424028268551,0.08193462897526502,0.020318021201413426,3992,0.1159452296819788,0.002429328621908127,0.8816254416961131
402,Prince George's,4488,Prince George's Precinct 12-004,126,3691,498,796,36,173,4488,1,0.02807486631016043,0.8224153297682709,0.11096256684491979,0.03854723707664884,3656,0.17736185383244207,0.008021390374331552,0.8146167557932263
403,Prince George's,4072,Prince George's Precinct 12-006,80,3758,150,677,33,84,4072,1,0.019646365422396856,0.9228880157170923,0.03683693516699411,0.0206286836935167,3362,0.1662573673870334,0.008104125736738703,0.8256385068762279
404,Prince George's,3288,Prince George's Precinct 12-012,212,2713,147,642,47,216,3288,1,0.06447688564476886,0.8251216545012166,0.04470802919708029,0.06569343065693431,2599,0.19525547445255476,0.014294403892944039,0.7904501216545012
405,Prince George's,2724,Prince George's Precinct 12-016,113,2335,185,403,28,91,2724,1,0.041483113069016156,0.8571953010279001,0.06791483113069016,0.03340675477239354,2293,0.14794419970631426,0.010279001468428781,0.841776798825257
406,Prince George's,3144,Prince George's Precinct 12-003,178,2672,156,593,32,138,3144,1,0.056615776081424936,0.8498727735368957,0.04961832061068702,0.04389312977099236,2519,0.18861323155216286,0.010178117048346057,0.801208651399491
407,Prince George's,1980,Prince George's Precinct 12-007,69,1759,91,543,42,61,1980,1,0.03484848484848485,0.8883838383838384,0.04595959595959596,0.03080808080808081,1395,0.27424242424242423,0.021212121212121213,0.7045454545454546
408,Prince George's,1110,Prince George's Precinct 12-017,127,920,20,135,8,43,1110,1,0.11441441441441441,0.8288288288288288,0.018018018018018018,0.03873873873873874,967,0.12162162162162163,0.007207207207207207,0.8711711711711712
409,Prince George's,3753,Prince George's Precinct 12-013,94,3516,77,902,36,66,3753,1,0.025046629363176125,0.9368505195843325,0.02051691979749534,0.017585931254996003,2815,0.24034106048494538,0.009592326139088728,0.7500666133759659
410,Prince George's,2131,Prince George's Precinct 06-008,57,1967,67,516,19,40,2131,1,0.02674800563115908,0.9230408259033318,0.03144063819802909,0.018770530267480056,1596,0.24213984045049272,0.008916001877053027,0.7489441576724543
411,Prince George's,4750,Prince George's Precinct 06-017,139,4336,177,820,39,98,4750,1,0.02926315789473684,0.9128421052631579,0.037263157894736845,0.02063157894736842,3891,0.1726315789473684,0.008210526315789474,0.8191578947368421
412,Prince George's,2691,Prince George's Precinct 06-009,88,2440,88,557,28,75,2691,1,0.032701597918989224,0.9067261241174285,0.032701597918989224,0.027870680044593088,2106,0.20698625046451133,0.010405053883314752,0.782608695652174
413,Prince George's,2205,Prince George's Precinct 06-012,55,2031,62,445,31,57,2205,1,0.024943310657596373,0.9210884353741496,0.028117913832199547,0.02585034013605442,1729,0.2018140589569161,0.014058956916099773,0.7841269841269841
452,Prince George's,2194,Prince George's Precinct 12-008,175,1753,177,547,38,89,2194,1,0.07976298997265269,0.7989972652689152,0.08067456700091158,0.04056517775752051,1609,0.24931631722880584,0.01731996353691887,0.7333637192342753
453,Prince George's,2657,Prince George's Precinct 12-015,108,2244,184,667,37,121,2657,1,0.04064734663153933,0.8445615355664283,0.06925103500188182,0.045540082800150546,1953,0.2510350018818216,0.013925479864508844,0.7350395182536695
