,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
424,Baltimore County,2889,Baltimore County Precinct 11-019,2270,282,61,223,630,276,2889,1,0.7857390100380754,0.0976116303219107,0.021114572516441676,0.09553478712357218,2036,0.07718933887158186,0.21806853582554517,0.704742125302873
425,Baltimore County,4130,Baltimore County Precinct 14-003,2875,634,150,423,721,471,4130,1,0.6961259079903148,0.15351089588377723,0.03631961259079903,0.11404358353510896,2986,0.10242130750605327,0.17457627118644067,0.723002421307506
426,Baltimore County,1265,Baltimore County Precinct 11-013,891,162,54,118,200,158,1265,1,0.7043478260869566,0.12806324110671938,0.042687747035573126,0.12490118577075099,947,0.0932806324110672,0.15810276679841898,0.7486166007905138
427,Baltimore County,3157,Baltimore County Precinct 15-010,2444,510,102,307,563,101,3157,1,0.774152676591701,0.16154577130186887,0.03230915426037377,0.031992397846056383,2287,0.09724421919543871,0.17833386126069053,0.7244219195438708
428,Baltimore County,5523,Baltimore County Precinct 15-005,2822,1710,469,693,1088,522,5523,1,0.5109541915625566,0.309614340032591,0.08491761723700887,0.09451385116784357,3742,0.12547528517110265,0.19699438710845554,0.6775303277204417
429,Baltimore County,1411,Baltimore County Precinct 15-009,1311,38,28,81,447,34,1411,1,0.9291282778171509,0.026931254429482635,0.019844082211197732,0.024096385542168676,883,0.057406094968107724,0.31679659815733524,0.625797306874557
430,Baltimore County,6204,Baltimore County Precinct 15-004,4276,1238,392,436,450,298,6204,1,0.6892327530625403,0.19954867827208253,0.06318504190844616,0.04803352675693101,5318,0.07027724049000644,0.0725338491295938,0.8571889103803998
431,Baltimore County,3736,Baltimore County Precinct 11-012,3099,275,85,255,927,277,3736,1,0.8294967880085653,0.07360813704496788,0.022751605995717343,0.07414346895074947,2554,0.06825481798715204,0.24812633832976447,0.6836188436830836
432,Baltimore County,2316,Baltimore County Precinct 11-007,1947,97,52,324,1195,220,2316,1,0.8406735751295337,0.041882556131260795,0.022452504317789293,0.09499136442141623,797,0.13989637305699482,0.5159758203799655,0.3441278065630397
433,Baltimore County,2818,Baltimore County Precinct 11-014,2465,96,55,152,754,202,2818,1,0.8747338537970192,0.034066713981547196,0.019517388218594747,0.0716820440028389,1912,0.0539389638041164,0.2675656493967353,0.6784953867991483
434,Baltimore County,2037,Baltimore County Precinct 11-006,1892,44,39,117,670,62,2037,1,0.9288168875797742,0.021600392734413353,0.01914580265095729,0.03043691703485518,1250,0.05743740795287187,0.3289150711831124,0.6136475208640157
435,Baltimore County,3470,Baltimore County Precinct 11-022,2749,221,66,258,1014,434,3470,1,0.7922190201729107,0.06368876080691642,0.019020172910662825,0.1250720461095101,2198,0.07435158501440922,0.2922190201729107,0.6334293948126801
436,Baltimore County,2386,Baltimore County Precinct 11-005,1880,133,50,162,756,323,2386,1,0.787929589270746,0.055741827326068735,0.020955574182732608,0.13537300922045264,1468,0.06789606035205364,0.316848281642917,0.6152556580050293
437,Baltimore County,4029,Baltimore County Precinct 11-003,3873,46,41,154,1637,69,4029,1,0.9612807148175726,0.011417225117895259,0.010176222387689253,0.01712583767684289,2238,0.038222884090345,0.4063042938694465,0.5554728220402085
438,Baltimore County,2502,Baltimore County Precinct 11-001,2338,40,30,195,994,94,2502,1,0.9344524380495604,0.01598721023181455,0.011990407673860911,0.037569944044764186,1313,0.07793764988009592,0.39728217426059154,0.5247801758593126
439,Baltimore County,300,Baltimore County Precinct 10-005,276,1,6,20,154,17,300,1,0.92,0.0033333333333333335,0.02,0.056666666666666664,126,0.06666666666666667,0.5133333333333333,0.42
440,Baltimore County,1364,Baltimore County Precinct 10-003,1284,11,25,83,448,44,1364,1,0.9413489736070382,0.008064516129032258,0.018328445747800588,0.03225806451612903,833,0.06085043988269795,0.3284457478005865,0.6107038123167156
442,Baltimore County,3090,Baltimore County Precinct 11-002,2978,14,45,136,992,53,3090,1,0.9637540453074434,0.004530744336569579,0.014563106796116505,0.01715210355987055,1962,0.04401294498381877,0.32103559870550163,0.6349514563106796
445,Baltimore County,3678,Baltimore County Precinct 15-007,2778,748,78,256,692,74,3678,1,0.7553017944535073,0.20337139749864055,0.021207177814029365,0.02011963023382273,2730,0.06960304513322457,0.1881457313757477,0.7422512234910277
