,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14D,AG14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14None,AG14D_pct,AG14R_pct,AG14None_pct
424,Baltimore County,2889,Baltimore County Precinct 11-019,2270,282,61,342,418,276,2889,1,0.7857390100380754,0.0976116303219107,0.021114572516441676,0.09553478712357218,2129,0.11838006230529595,0.14468674281758395,0.7369331948771201
425,Baltimore County,4130,Baltimore County Precinct 14-003,2875,634,150,440,464,471,4130,1,0.6961259079903148,0.15351089588377723,0.03631961259079903,0.11404358353510896,3226,0.10653753026634383,0.11234866828087167,0.7811138014527845
426,Baltimore County,1265,Baltimore County Precinct 11-013,891,162,54,113,169,158,1265,1,0.7043478260869566,0.12806324110671938,0.042687747035573126,0.12490118577075099,983,0.08932806324110672,0.13359683794466404,0.7770750988142292
427,Baltimore County,3157,Baltimore County Precinct 15-010,2444,510,102,413,390,101,3157,1,0.774152676591701,0.16154577130186887,0.03230915426037377,0.031992397846056383,2354,0.13082039911308205,0.12353500158378207,0.7456445993031359
428,Baltimore County,5523,Baltimore County Precinct 15-005,2822,1710,469,855,760,522,5523,1,0.5109541915625566,0.309614340032591,0.08491761723700887,0.09451385116784357,3908,0.1548071700162955,0.13760637334781822,0.7075864566358863
429,Baltimore County,1411,Baltimore County Precinct 15-009,1311,38,28,167,344,34,1411,1,0.9291282778171509,0.026931254429482635,0.019844082211197732,0.024096385542168676,900,0.11835577604535791,0.2437987243090007,0.6378454996456414
430,Baltimore County,6204,Baltimore County Precinct 15-004,4276,1238,392,462,358,298,6204,1,0.6892327530625403,0.19954867827208253,0.06318504190844616,0.04803352675693101,5384,0.07446808510638298,0.05770470664087685,0.8678272082527402
431,Baltimore County,3736,Baltimore County Precinct 11-012,3099,275,85,439,725,277,3736,1,0.8294967880085653,0.07360813704496788,0.022751605995717343,0.07414346895074947,2572,0.11750535331905781,0.1940578158458244,0.6884368308351178
432,Baltimore County,2316,Baltimore County Precinct 11-007,1947,97,52,585,965,220,2316,1,0.8406735751295337,0.041882556131260795,0.022452504317789293,0.09499136442141623,766,0.25259067357512954,0.4166666666666667,0.33074265975820377
433,Baltimore County,2818,Baltimore County Precinct 11-014,2465,96,55,324,601,202,2818,1,0.8747338537970192,0.034066713981547196,0.019517388218594747,0.0716820440028389,1893,0.11497515968772179,0.21327182398864442,0.6717530163236338
434,Baltimore County,2037,Baltimore County Precinct 11-006,1892,44,39,255,481,62,2037,1,0.9288168875797742,0.021600392734413353,0.01914580265095729,0.03043691703485518,1301,0.1251840942562592,0.23613156602847324,0.6386843397152675
435,Baltimore County,3470,Baltimore County Precinct 11-022,2749,221,66,334,593,434,3470,1,0.7922190201729107,0.06368876080691642,0.019020172910662825,0.1250720461095101,2543,0.0962536023054755,0.17089337175792507,0.7328530259365994
436,Baltimore County,2386,Baltimore County Precinct 11-005,1880,133,50,216,531,323,2386,1,0.787929589270746,0.055741827326068735,0.020955574182732608,0.13537300922045264,1639,0.09052808046940486,0.2225481978206203,0.6869237217099748
437,Baltimore County,4029,Baltimore County Precinct 11-003,3873,46,41,441,1379,69,4029,1,0.9612807148175726,0.011417225117895259,0.010176222387689253,0.01712583767684289,2209,0.10945644080416977,0.3422685529908166,0.5482750062050137
