,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,PRES12D,PRES12R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,PRES12None,PRES12D_pct,PRES12R_pct,PRES12None_pct
424,Baltimore County,2889,Baltimore County Precinct 11-019,2270,282,61,612,707,276,2889,1.0,0.7857390100380754,0.0976116303219107,0.021114572516441676,0.09553478712357218,1570,0.2118380062305296,0.24472135687088958,0.5434406368985808
425,Baltimore County,4130,Baltimore County Precinct 14-003,2875,634,150,713,388,471,4130,1.0,0.6961259079903148,0.15351089588377723,0.03631961259079903,0.11404358353510896,3029,0.17263922518159805,0.09394673123486683,0.7334140435835351
426,Baltimore County,1265,Baltimore County Precinct 11-013,891,162,54,255,266,158,1265,1.0,0.7043478260869566,0.12806324110671938,0.042687747035573126,0.12490118577075099,744,0.2015810276679842,0.21027667984189724,0.5881422924901186
427,Baltimore County,3157,Baltimore County Precinct 15-010,2444,510,102,768,601,101,3157,1.0,0.774152676591701,0.16154577130186887,0.03230915426037377,0.031992397846056383,1788,0.24326892619575546,0.19037060500475134,0.5663604687994932
428,Baltimore County,5523,Baltimore County Precinct 15-005,2822,1710,469,1217,644,522,5523,1.0,0.5109541915625566,0.309614340032591,0.08491761723700887,0.09451385116784357,3662,0.22035125837407207,0.11660329531051965,0.6630454463154083
429,Baltimore County,1411,Baltimore County Precinct 15-009,1311,38,28,272,477,34,1411,1.0,0.9291282778171509,0.026931254429482635,0.019844082211197732,0.024096385542168676,662,0.1927710843373494,0.33805811481218995,0.46917080085046065
430,Baltimore County,6204,Baltimore County Precinct 15-004,4276,1238,392,1184,867,298,6204,1.0,0.6892327530625403,0.19954867827208253,0.06318504190844616,0.04803352675693101,4153,0.19084461637653127,0.13974854932301742,0.6694068343004513
431,Baltimore County,3736,Baltimore County Precinct 11-012,3099,275,85,697,1125,277,3736,1.0,0.8294967880085653,0.07360813704496788,0.022751605995717343,0.07414346895074947,1914,0.18656316916488222,0.3011241970021413,0.5123126338329764
432,Baltimore County,2316,Baltimore County Precinct 11-007,1947,97,52,437,733,220,2316,1.0,0.8406735751295337,0.041882556131260795,0.022452504317789293,0.09499136442141623,1146,0.18868739205526772,0.31649395509499134,0.4948186528497409
433,Baltimore County,2818,Baltimore County Precinct 11-014,2465,96,55,514,923,202,2818,1.0,0.8747338537970192,0.034066713981547196,0.019517388218594747,0.0716820440028389,1381,0.1823988644428673,0.3275372604684173,0.4900638750887154
434,Baltimore County,2037,Baltimore County Precinct 11-006,1892,44,39,392,777,62,2037,1.0,0.9288168875797742,0.021600392734413353,0.01914580265095729,0.03043691703485518,868,0.19243986254295534,0.38144329896907214,0.4261168384879725
435,Baltimore County,3470,Baltimore County Precinct 11-022,2749,221,66,539,944,434,3470,1.0,0.7922190201729107,0.06368876080691642,0.019020172910662825,0.1250720461095101,1987,0.1553314121037464,0.27204610951008645,0.5726224783861672
436,Baltimore County,2386,Baltimore County Precinct 11-005,1880,133,50,389,883,323,2386,1.0,0.787929589270746,0.055741827326068735,0.020955574182732608,0.13537300922045264,1114,0.16303436714165967,0.37007544006705784,0.46689019279128247
437,Baltimore County,4029,Baltimore County Precinct 11-003,3873,46,41,576,1984,69,4029,1.0,0.9612807148175726,0.011417225117895259,0.010176222387689253,0.01712583767684289,1469,0.14296351451973194,0.49242988334574334,0.36460660213452467
438,Baltimore County,2502,Baltimore County Precinct 11-001,2338,40,30,571,1217,94,2502,1.0,0.9344524380495604,0.01598721023181455,0.011990407673860911,0.037569944044764186,714,0.22821742605915268,0.4864108713029576,0.2853717026378897
439,Baltimore County,300,Baltimore County Precinct 10-005,276,1,6,75,151,17,300,1.0,0.92,0.0033333333333333335,0.02,0.056666666666666664,74,0.25,0.5033333333333333,0.24666666666666667
440,Baltimore County,1364,Baltimore County Precinct 10-003,1284,11,25,292,720,44,1364,1.0,0.9413489736070382,0.008064516129032258,0.018328445747800588,0.03225806451612903,352,0.21407624633431085,0.5278592375366569,0.25806451612903225
442,Baltimore County,3090,Baltimore County Precinct 11-002,2978,14,45,483,1351,53,3090,1.0,0.9637540453074434,0.004530744336569579,0.014563106796116505,0.01715210355987055,1256,0.1563106796116505,0.4372168284789644,0.4064724919093851
445,Baltimore County,3678,Baltimore County Precinct 15-007,2778,748,78,842,716,74,3678,1.0,0.7553017944535073,0.20337139749864055,0.021207177814029365,0.02011963023382273,2120,0.22892876563349646,0.19467101685698748,0.5764002175095161
446,Baltimore County,2060,Baltimore County Precinct 15-025,1956,44,30,349,885,30,2060,1.0,0.9495145631067962,0.021359223300970873,0.014563106796116505,0.014563106796116505,826,0.16941747572815535,0.42961165048543687,0.4009708737864078
