,COUNTY,VAP,NAME,WVAP,GOV18PD_BJ,GOV18PD_JS,GOV18PD_KV,GOV18PD_RM,GOV18PD_RB,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV18PDNone,GOV18PD_BJ_pct,GOV18PD_JS_pct,GOV18PD_KV_pct,GOV18PD_RM_pct,GOV18PD_RB_pct,GOV18PDNone_pct
435,Baltimore County,3470,Baltimore County Precinct 11-022,2749,64,22,31,10,31,721,3470,1,0.7922190201729107,0.20778097982708935,3312,0.018443804034582133,0.006340057636887608,0.008933717579250721,0.002881844380403458,0.008933717579250721,0.9544668587896253
436,Baltimore County,2386,Baltimore County Precinct 11-005,1880,47,26,25,2,21,506,2386,1,0.787929589270746,0.21207041072925398,2265,0.019698239731768652,0.010896898575020955,0.010477787091366304,0.0008382229673093043,0.008801341156747695,0.9492875104777871
437,Baltimore County,4029,Baltimore County Precinct 11-003,3873,56,35,22,16,21,156,4029,1,0.9612807148175726,0.0387192851824274,3879,0.013899230578307272,0.008687019111442046,0.005460412012906428,0.003971208736659221,0.0052122114668652275,0.9627699180938198
438,Baltimore County,2502,Baltimore County Precinct 11-001,2338,64,30,19,9,28,164,2502,1,0.9344524380495604,0.06554756195043965,2352,0.025579536370903277,0.011990407673860911,0.007593924860111911,0.0035971223021582736,0.011191047162270184,0.9400479616306955
439,Baltimore County,300,Baltimore County Precinct 10-005,276,6,7,2,0,1,24,300,1,0.92,0.08,284,0.02,0.023333333333333334,0.006666666666666667,0.0,0.0033333333333333335,0.9466666666666667
440,Baltimore County,1364,Baltimore County Precinct 10-003,1284,45,18,13,3,11,80,1364,1,0.9413489736070382,0.05865102639296188,1274,0.032991202346041054,0.013196480938416423,0.009530791788856305,0.0021994134897360706,0.008064516129032258,0.9340175953079178
442,Baltimore County,3090,Baltimore County Precinct 11-002,2978,49,39,27,9,30,112,3090,1,0.9637540453074434,0.036245954692556634,2936,0.015857605177993526,0.01262135922330097,0.008737864077669903,0.002912621359223301,0.009708737864077669,0.9501618122977347
445,Baltimore County,3678,Baltimore County Precinct 15-007,2778,61,34,11,6,23,900,3678,1,0.7553017944535073,0.24469820554649266,3543,0.01658510059815117,0.009244154431756389,0.002990755845568244,0.0016313213703099511,0.006253398586188146,0.9632952691680261
446,Baltimore County,2060,Baltimore County Precinct 15-025,1956,52,34,22,1,7,104,2060,1,0.9495145631067962,0.05048543689320388,1944,0.02524271844660194,0.01650485436893204,0.010679611650485437,0.0004854368932038835,0.0033980582524271844,0.9436893203883495
447,Baltimore County,3091,Baltimore County Precinct 15-008,2496,79,30,13,3,21,595,3091,1,0.8075056615981883,0.1924943384018117,2945,0.025558071821417016,0.009705596894208994,0.0042057586541572305,0.0009705596894208993,0.006793917825946296,0.9527660951148496
448,Baltimore County,2662,Baltimore County Precinct 15-006,2499,46,39,15,5,26,163,2662,1,0.9387678437265214,0.06123215627347859,2531,0.01728024042073629,0.014650638617580767,0.005634861006761833,0.0018782870022539444,0.009767092411720512,0.9507888805409467
449,Baltimore County,2544,Baltimore County Precinct 11-004,1999,37,15,12,2,11,545,2544,1,0.7857704402515723,0.21422955974842767,2467,0.014544025157232705,0.00589622641509434,0.0047169811320754715,0.0007861635220125787,0.004323899371069182,0.9697327044025157
450,Baltimore County,86,Baltimore County Precinct 11-020,73,1,1,0,0,0,13,86,1,0.8488372093023255,0.1511627906976744,84,0.011627906976744186,0.011627906976744186,0.0,0.0,0.0,0.9767441860465116
560,Baltimore County,3508,Baltimore County Precinct 15-022,3315,47,44,25,6,21,193,3508,1,0.9449828962371721,0.05501710376282782,3365,0.013397947548460661,0.012542759407069556,0.007126567844925884,0.0017103762827822121,0.0059863169897377425,0.9592360319270239
561,Baltimore County,4160,Baltimore County Precinct 15-021,3797,81,53,29,9,33,363,4160,1,0.9127403846153846,0.08725961538461538,3955,0.019471153846153846,0.012740384615384615,0.0069711538461538465,0.0021634615384615386,0.007932692307692307,0.9507211538461539
562,Baltimore County,4692,Baltimore County Precinct 15-020,4264,61,43,23,4,25,428,4692,1,0.9087809036658141,0.09121909633418585,4536,0.01300085251491901,0.009164535379369138,0.004901960784313725,0.0008525149190110827,0.005328218243819267,0.9667519181585678
563,Baltimore County,2809,Baltimore County Precinct 15-015,2416,38,22,17,4,20,393,2809,1,0.8600925596297615,0.13990744037023853,2708,0.013527945888216448,0.007831968672125312,0.006051975792096832,0.001423994304022784,0.00711997152011392,0.9640441438234247
564,Baltimore County,1897,Baltimore County Precinct 15-013,1758,40,30,13,1,20,139,1897,1,0.926726410121244,0.07327358987875593,1793,0.021085925144965736,0.0158144438587243,0.006852925672113864,0.0005271481286241434,0.010542962572482868,0.9451765946230891
565,Baltimore County,2156,Baltimore County Precinct 15-012,1954,24,27,18,1,15,202,2156,1,0.9063079777365491,0.09369202226345083,2071,0.011131725417439703,0.012523191094619666,0.008348794063079777,0.00046382189239332097,0.006957328385899814,0.9605751391465677
566,Baltimore County,3144,Baltimore County Precinct 15-016,2489,38,27,15,2,13,655,3144,1,0.7916666666666666,0.20833333333333334,3049,0.012086513994910942,0.008587786259541985,0.004770992366412214,0.0006361323155216285,0.004134860050890585,0.9697837150127226
567,Baltimore County,3506,Baltimore County Precinct 15-017,1421,96,50,16,4,43,2085,3506,1,0.40530519110096974,0.5946948088990303,3297,0.027381631488876214,0.01426126640045636,0.004563605248146035,0.0011409013120365088,0.01226468910439247,0.9403879064460924
568,Baltimore County,5453,Baltimore County Precinct 15-023,1748,72,49,10,4,29,3705,5453,1,0.3205574912891986,0.6794425087108014,5289,0.013203741059966991,0.008985879332477536,0.0018338529249954153,0.0007335411699981661,0.005318173482486705,0.9699248120300752
569,Baltimore County,975,Baltimore County Precinct 15-024,813,26,15,5,3,11,162,975,1,0.8338461538461538,0.16615384615384615,915,0.02666666666666667,0.015384615384615385,0.005128205128205128,0.003076923076923077,0.011282051282051283,0.9384615384615385
570,Baltimore County,2919,Baltimore County Precinct 15-018,2086,55,27,8,4,23,833,2919,1,0.7146282973621103,0.2853717026378897,2802,0.01884206920178143,0.009249743062692703,0.0027406646111682084,0.0013703323055841042,0.0078794107571086,0.959917780061665
571,Baltimore County,3443,Baltimore County Precinct 15-019,3220,86,48,29,11,27,223,3443,1,0.9352309032820215,0.06476909671797851,3242,0.024978216671507406,0.013941330235259947,0.008422887017136218,0.003194888178913738,0.007841998257333721,0.941620679639849
572,Baltimore County,1739,Baltimore County Precinct 15-026,1696,30,33,13,7,18,43,1739,1,0.9752731454859115,0.024726854514088556,1638,0.017251293847038527,0.01897642323174238,0.007475560667050029,0.0040253018976423235,0.010350776308223116,0.9419206440483037
573,Baltimore County,2441,Baltimore County Precinct 12-012,2188,43,35,15,5,13,253,2441,1,0.8963539532978287,0.10364604670217124,2330,0.017615731257681278,0.014338385907414994,0.0061450225317492835,0.0020483408439164277,0.005325686194182712,0.9545268332650553
577,Baltimore County,2668,Baltimore County Precinct 12-010,2310,70,18,31,8,16,358,2668,1,0.8658170914542729,0.13418290854572715,2525,0.02623688155922039,0.006746626686656672,0.011619190404797601,0.0029985007496251873,0.005997001499250375,0.9464017991004497
578,Baltimore County,2639,Baltimore County Precinct 12-008,2315,26,24,21,3,17,324,2639,1,0.8772262220538083,0.12277377794619174,2548,0.009852216748768473,0.00909435392194013,0.007957559681697613,0.0011367942402425162,0.006441834028040924,0.9655172413793104
579,Baltimore County,3982,Baltimore County Precinct 12-003,3387,51,30,20,4,20,595,3982,1,0.8505775991963838,0.14942240080361627,3857,0.012807634354595681,0.007533902561526871,0.005022601707684581,0.0010045203415369162,0.005022601707684581,0.9686087393269713
580,Baltimore County,3256,Baltimore County Precinct 12-002,2763,45,27,23,2,13,493,3256,1,0.8485872235872236,0.15141277641277642,3146,0.01382063882063882,0.008292383292383292,0.007063882063882064,0.0006142506142506142,0.003992628992628993,0.9662162162162162
587,Baltimore County,2846,Baltimore County Precinct 12-001,2343,30,18,20,1,12,503,2846,1,0.8232607167955025,0.17673928320449753,2765,0.010541110330288124,0.006324666198172874,0.007027406886858749,0.00035137034434293746,0.004216444132115249,0.9715390021082221
588,Baltimore County,4204,Baltimore County Precinct 12-007,3764,56,59,19,4,37,440,4204,1,0.8953377735490009,0.10466222645099905,4029,0.013320647002854425,0.014034253092293053,0.004519505233111323,0.0009514747859181732,0.008801141769743101,0.9583729781160799
589,Baltimore County,3540,Baltimore County Precinct 12-006,2774,45,20,13,2,12,766,3540,1,0.7836158192090396,0.21638418079096045,3448,0.012711864406779662,0.005649717514124294,0.003672316384180791,0.0005649717514124294,0.003389830508474576,0.9740112994350283
590,Baltimore County,3308,Baltimore County Precinct 12-005,2994,42,40,18,4,18,314,3308,1,0.9050785973397824,0.09492140266021766,3186,0.012696493349455865,0.012091898428053204,0.005441354292623942,0.0012091898428053204,0.005441354292623942,0.9631197097944377
591,Baltimore County,4898,Baltimore County Precinct 12-004,4398,38,47,30,6,20,500,4898,1,0.897917517354022,0.10208248264597795,4757,0.007758268681094325,0.009595753368721927,0.006124948958758677,0.0012249897917517355,0.004083299305839118,0.9712127398938342
592,Baltimore County,2424,Baltimore County Precinct 15-001,1845,28,9,14,2,7,579,2424,1,0.7611386138613861,0.23886138613861385,2364,0.01155115511551155,0.0037128712871287127,0.005775577557755775,0.0008250825082508251,0.0028877887788778876,0.9752475247524752
593,Baltimore County,3263,Baltimore County Precinct 15-002,2829,46,28,12,2,24,434,3263,1,0.8669935642047196,0.1330064357952804,3151,0.014097456328532026,0.008581060373889058,0.003677597303095311,0.0006129328838492185,0.007355194606190622,0.9656757585044438
594,Baltimore County,1177,Baltimore County Precinct 15-014,1054,15,14,9,2,8,123,1177,1,0.8954970263381479,0.10450297366185217,1129,0.012744265080713678,0.0118946474086661,0.0076465590484282074,0.0016992353440951572,0.006796941376380629,0.9592183517417162
611,Baltimore County,1456,Baltimore County Precinct 12-009,1157,10,2,5,1,4,299,1456,1,0.7946428571428571,0.20535714285714285,1434,0.006868131868131868,0.0013736263736263737,0.003434065934065934,0.0006868131868131869,0.0027472527472527475,0.9848901098901099
612,Baltimore County,4122,Baltimore County Precinct 12-011,3270,71,38,16,6,16,852,4122,1,0.7933042212518195,0.2066957787481805,3975,0.01722464822901504,0.009218825812712276,0.0038816108685104317,0.001455604075691412,0.0038816108685104317,0.9643377001455604
613,Baltimore County,1905,Baltimore County Precinct 12-013,167,61,21,0,1,21,1738,1905,1,0.08766404199475065,0.9123359580052494,1801,0.032020997375328084,0.011023622047244094,0.0,0.0005249343832020997,0.011023622047244094,0.9454068241469816
796,Baltimore County,1239,Baltimore County Precinct 13-006,980,22,6,4,2,11,259,1239,1,0.7909604519774012,0.20903954802259886,1194,0.01775625504439064,0.004842615012106538,0.003228410008071025,0.0016142050040355124,0.00887812752219532,0.9636803874092009
797,Baltimore County,2979,Baltimore County Precinct 13-007,1367,35,27,12,0,10,1612,2979,1,0.4588788183954347,0.5411211816045652,2895,0.011748909029875798,0.00906344410876133,0.004028197381671702,0.0,0.003356831151393085,0.9718026183282981
798,Baltimore County,5380,Baltimore County Precinct 13-009,3849,70,31,29,3,26,1531,5380,1,0.7154275092936803,0.2845724907063197,5221,0.013011152416356878,0.005762081784386617,0.005390334572490706,0.0005576208178438662,0.0048327137546468404,0.9704460966542751
804,Baltimore County,2262,Baltimore County Precinct 13-008,1953,36,15,8,3,17,309,2262,1,0.863395225464191,0.13660477453580902,2183,0.015915119363395226,0.006631299734748011,0.0035366931918656055,0.001326259946949602,0.007515473032714412,0.9650751547303271
823,Baltimore County,2920,Baltimore County Precinct 14-011,1954,71,42,15,7,37,966,2920,1,0.6691780821917809,0.3308219178082192,2748,0.024315068493150686,0.014383561643835616,0.005136986301369863,0.002397260273972603,0.012671232876712329,0.9410958904109589
824,Baltimore County,2766,Baltimore County Precinct 14-007,2061,66,46,26,7,22,705,2766,1,0.745119305856833,0.25488069414316705,2599,0.02386117136659436,0.016630513376717282,0.009399855386840203,0.0025307302964569776,0.007953723788864787,0.9396240057845264
825,Baltimore County,3521,Baltimore County Precinct 14-008,1352,136,89,21,4,51,2169,3521,1,0.38398182334564046,0.6160181766543595,3220,0.03862539051405851,0.025276909968758875,0.005964214711729622,0.001136040897472309,0.014484521442771939,0.9145129224652088
829,Baltimore County,4086,Baltimore County Precinct 09-022,3162,121,50,36,12,37,924,4086,1,0.7738619676945668,0.2261380323054332,3830,0.029613313754282916,0.012236906510034264,0.00881057268722467,0.002936857562408223,0.009055310817425355,0.9373470386686246
830,Baltimore County,2181,Baltimore County Precinct 14-012,1973,75,26,26,6,21,208,2181,1,0.9046309032553874,0.09536909674461257,2027,0.0343878954607978,0.01192113709307657,0.01192113709307657,0.002751031636863824,0.009628610729023384,0.9293901879871619
831,Baltimore County,723,Baltimore County Precinct 14-014,485,23,4,1,1,4,238,723,1,0.6708160442600276,0.32918395573997233,690,0.0318118948824343,0.005532503457814661,0.0013831258644536654,0.0013831258644536654,0.005532503457814661,0.9543568464730291
832,Baltimore County,3444,Baltimore County Precinct 14-006,2936,114,64,46,12,29,508,3444,1,0.8524970963995354,0.14750290360046459,3179,0.033101045296167246,0.018583042973286876,0.013356562137049941,0.003484320557491289,0.008420441347270616,0.923054587688734
833,Baltimore County,2262,Baltimore County Precinct 14-001,2044,63,35,19,4,12,218,2262,1,0.9036251105216623,0.09637488947833775,2129,0.027851458885941646,0.015473032714412025,0.008399646330680813,0.0017683465959328027,0.005305039787798408,0.9412024756852343
834,Baltimore County,2561,Baltimore County Precinct 14-010,1869,93,63,23,7,39,692,2561,1,0.7297930495900039,0.2702069504099961,2336,0.03631393986723936,0.024599765716516987,0.008980866848887154,0.002733307301835221,0.015228426395939087,0.9121436938695822
835,Baltimore County,4471,Baltimore County Precinct 14-009,1738,155,67,18,9,56,2733,4471,1,0.38872735405949455,0.6112726459405055,4166,0.034667859539252964,0.014985461865354507,0.004025944978751957,0.0020129724893759786,0.0125251621561172,0.9317825989711473
836,Baltimore County,1191,Baltimore County Precinct 14-005,540,23,6,2,0,7,651,1191,1,0.4534005037783375,0.5465994962216625,1153,0.019311502938706968,0.005037783375314861,0.0016792611251049538,0.0,0.005877413937867338,0.9680940386230059
837,Baltimore County,2619,Baltimore County Precinct 11-016,1527,30,12,13,3,18,1092,2619,1,0.5830469644902635,0.41695303550973656,2543,0.011454753722794959,0.004581901489117984,0.004963726613211149,0.001145475372279496,0.006872852233676976,0.9709812905689195
838,Baltimore County,4063,Baltimore County Precinct 14-002,2593,91,35,16,2,40,1470,4063,1,0.6381983755845434,0.36180162441545655,3879,0.02239724341619493,0.008614324390844204,0.0039379768643859215,0.0004922471080482402,0.009844942160964805,0.9547132660595619
839,Baltimore County,3933,Baltimore County Precinct 11-011,2948,83,32,22,6,17,985,3933,1,0.7495550470378846,0.25044495296211544,3773,0.021103483346046274,0.00813628273582507,0.0055936943808797355,0.0015255530129672007,0.004322400203407069,0.9593185863208746
840,Baltimore County,3413,Baltimore County Precinct 09-023,2320,101,55,24,11,35,1093,3413,1,0.6797538822150601,0.32024611778493994,3187,0.02959273366539701,0.016114854966305305,0.007031936712569587,0.0032229709932610606,0.010254907705830648,0.9337825959566364
841,Baltimore County,2956,Baltimore County Precinct 09-025,2214,84,39,32,6,37,742,2956,1,0.7489851150202977,0.2510148849797023,2758,0.028416779431664412,0.013193504736129905,0.010825439783491205,0.0020297699594046007,0.012516914749661705,0.9330175913396481
842,Baltimore County,2895,Baltimore County Precinct 11-009,2192,90,48,32,8,20,703,2895,1,0.7571675302245251,0.24283246977547496,2697,0.031088082901554404,0.016580310880829015,0.011053540587219343,0.002763385146804836,0.0069084628670120895,0.9316062176165804
843,Baltimore County,3895,Baltimore County Precinct 09-024,3019,139,58,41,16,50,876,3895,1,0.7750962772785622,0.22490372272143774,3591,0.035686777920410785,0.014890885750962772,0.010526315789473684,0.004107830551989731,0.012836970474967908,0.9219512195121952
844,Baltimore County,3694,Baltimore County Precinct 11-015,3631,100,91,16,11,49,63,3694,1,0.9829453167298322,0.01705468327016784,3427,0.02707092582566324,0.024634542501353548,0.004331348132106118,0.002977801840822956,0.013264753654574987,0.9277206280454792
845,Baltimore County,731,Baltimore County Precinct 11-021,560,17,5,7,1,3,171,731,1,0.7660738714090287,0.23392612859097128,698,0.023255813953488372,0.006839945280437756,0.009575923392612859,0.0013679890560875513,0.004103967168262654,0.9548563611491108
846,Baltimore County,2824,Baltimore County Precinct 11-008,2388,50,42,17,4,25,436,2824,1,0.8456090651558074,0.15439093484419264,2686,0.017705382436260624,0.014872521246458924,0.0060198300283286115,0.00141643059490085,0.008852691218130312,0.9511331444759207
847,Baltimore County,3720,Baltimore County Precinct 11-010,2780,73,36,20,5,23,940,3720,1,0.7473118279569892,0.25268817204301075,3563,0.019623655913978494,0.00967741935483871,0.005376344086021506,0.0013440860215053765,0.006182795698924731,0.9577956989247312
848,Baltimore County,1942,Baltimore County Precinct 11-018,1553,20,10,13,1,7,389,1942,1,0.7996910401647785,0.20030895983522143,1891,0.010298661174047374,0.005149330587023687,0.006694129763130793,0.0005149330587023687,0.003604531410916581,0.9737384140061792
849,Baltimore County,3460,Baltimore County Precinct 11-017,2820,85,42,37,7,27,640,3460,1,0.815028901734104,0.18497109826589594,3262,0.024566473988439308,0.012138728323699421,0.01069364161849711,0.002023121387283237,0.007803468208092485,0.9427745664739884
850,Baltimore County,2630,Baltimore County Precinct 15-003,2325,34,39,7,0,17,305,2630,1,0.8840304182509505,0.11596958174904944,2533,0.012927756653992395,0.014828897338403042,0.002661596958174905,0.0,0.006463878326996198,0.9631178707224335
851,Baltimore County,3634,Baltimore County Precinct 14-013,1814,53,32,11,5,24,1820,3634,1,0.4991744634012108,0.5008255365987893,3509,0.014584479911942764,0.008805723720418272,0.003026967528893781,0.001375894331315355,0.006604292790313704,0.9656026417171161
852,Baltimore County,3333,Baltimore County Precinct 15-011,2680,36,25,14,5,12,653,3333,1,0.804080408040804,0.19591959195919592,3241,0.010801080108010801,0.007500750075007501,0.0042004200420042,0.0015001500150015,0.0036003600360036,0.9723972397239724
853,Baltimore County,343,Baltimore County Precinct 14-004,274,20,8,4,1,8,69,343,1,0.7988338192419825,0.20116618075801748,302,0.05830903790087463,0.023323615160349854,0.011661807580174927,0.0029154518950437317,0.023323615160349854,0.880466472303207
965,Baltimore County,3555,Baltimore County Precinct 08-011,2068,59,17,11,7,16,1487,3555,1,0.5817158931082982,0.4182841068917018,3445,0.01659634317862166,0.004781997187060478,0.0030942334739803095,0.001969057665260197,0.00450070323488045,0.9690576652601969
966,Baltimore County,2505,Baltimore County Precinct 08-006,1379,130,37,35,13,32,1126,2505,1,0.550499001996008,0.449500998003992,2258,0.05189620758483034,0.014770459081836327,0.013972055888223553,0.005189620758483034,0.01277445109780439,0.9013972055888223
967,Baltimore County,1757,Baltimore County Precinct 08-003,1549,92,23,31,6,23,208,1757,1,0.8816163915765509,0.11838360842344905,1582,0.05236198064883324,0.01309049516220831,0.017643710870802503,0.003414911781445646,0.01309049516220831,0.900398406374502
968,Baltimore County,2017,Baltimore County Precinct 08-022,1757,85,44,20,20,34,260,2017,1,0.8710956866633615,0.12890431333663857,1814,0.0421417947446703,0.02181457610312345,0.00991571641051066,0.00991571641051066,0.01685671789786812,0.8993554784333168
969,Baltimore County,2489,Baltimore County Precinct 08-001,2208,85,24,33,9,34,281,2489,1,0.8871032543190036,0.11289674568099639,2304,0.034150261149055845,0.009642426677380474,0.013258336681398152,0.0036159100040176776,0.013660104459622338,0.9256729610285255
970,Baltimore County,1888,Baltimore County Precinct 08-025,1659,46,18,25,6,13,229,1888,1,0.878707627118644,0.12129237288135593,1780,0.024364406779661018,0.009533898305084746,0.013241525423728813,0.0031779661016949155,0.006885593220338983,0.9427966101694916
971,Baltimore County,2437,Baltimore County Precinct 08-004,2117,91,38,44,10,52,320,2437,1,0.8686910135412392,0.13130898645876077,2202,0.037340993024210095,0.015592942141977841,0.018054985638079606,0.004103405826836274,0.021337710299548625,0.9035699630693476
972,Baltimore County,1477,Baltimore County Precinct 10-002,1372,53,20,24,7,21,105,1477,1,0.9289099526066351,0.07109004739336493,1352,0.03588354773188896,0.013540961408259987,0.016249153689911984,0.004739336492890996,0.014218009478672985,0.9153689911983751
973,Baltimore County,1876,Baltimore County Precinct 10-004,1797,33,21,13,8,17,79,1876,1,0.9578891257995735,0.04211087420042644,1784,0.017590618336886993,0.011194029850746268,0.006929637526652452,0.0042643923240938165,0.00906183368869936,0.9509594882729211
974,Baltimore County,3018,Baltimore County Precinct 10-001,2857,65,29,26,13,39,161,3018,1,0.9466534128561962,0.053346587143803845,2846,0.021537442014579192,0.009609012591119947,0.008614976805831677,0.004307488402915839,0.012922465208747515,0.9430086149768059
975,Baltimore County,3508,Baltimore County Precinct 05-001,3315,82,39,25,10,26,193,3508,1,0.9449828962371721,0.05501710376282782,3326,0.023375142531356898,0.011117445838084378,0.007126567844925884,0.0028506271379703536,0.007411630558722919,0.9481185860889396
976,Baltimore County,1975,Baltimore County Precinct 06-001,1875,58,26,28,5,16,100,1975,1,0.9493670886075949,0.05063291139240506,1842,0.029367088607594936,0.013164556962025316,0.014177215189873417,0.002531645569620253,0.00810126582278481,0.9326582278481013
977,Baltimore County,2338,Baltimore County Precinct 06-002,2220,78,21,22,7,20,118,2338,1,0.9495295124037639,0.0504704875962361,2190,0.033361847733105215,0.008982035928143712,0.009409751924721984,0.0029940119760479044,0.00855431993156544,0.9366980325064157
978,Baltimore County,2472,Baltimore County Precinct 07-003,2274,62,32,27,10,22,198,2472,1,0.9199029126213593,0.08009708737864078,2319,0.025080906148867314,0.012944983818770227,0.010922330097087379,0.0040453074433656954,0.00889967637540453,0.9381067961165048
979,Baltimore County,1071,Baltimore County Precinct 07-002,1032,37,25,11,8,10,39,1071,1,0.9635854341736695,0.036414565826330535,980,0.03454715219421102,0.02334267040149393,0.01027077497665733,0.007469654528478058,0.009337068160597572,0.9150326797385621
980,Baltimore County,3153,Baltimore County Precinct 07-001,2987,81,40,23,10,25,166,3153,1,0.9473517285125278,0.05264827148747225,2974,0.025689819219790674,0.012686330478908976,0.007294640025372661,0.003171582619727244,0.00792895654931811,0.9432286711068824
989,Baltimore County,3836,Baltimore County Precinct 09-020,464,127,63,17,1,43,3372,3836,1,0.12095933263816476,0.8790406673618353,3585,0.03310740354535975,0.016423357664233577,0.0044316996871741395,0.00026068821689259646,0.011209593326381648,0.9345672575599583
990,Baltimore County,2342,Baltimore County Precinct 09-028,897,82,41,12,1,20,1445,2342,1,0.38300597779675494,0.6169940222032451,2186,0.035012809564474806,0.017506404782237403,0.005123825789923143,0.0004269854824935952,0.008539709649871904,0.9333902647309992
991,Baltimore County,2528,Baltimore County Precinct 09-019,1774,89,42,35,5,29,754,2528,1,0.7017405063291139,0.29825949367088606,2328,0.035205696202531646,0.01661392405063291,0.013844936708860759,0.001977848101265823,0.011471518987341773,0.9208860759493671
996,Baltimore County,3661,Baltimore County Precinct 09-021,3095,122,45,39,13,40,566,3661,1,0.8453974323955203,0.15460256760447966,3402,0.03332422835290904,0.012291723572794318,0.010652827096421742,0.0035509423654739142,0.010925976509150505,0.9292543021032504
997,Baltimore County,2909,Baltimore County Precinct 09-029,2172,7,0,2,1,0,737,2909,1,0.7466483327603988,0.25335166723960123,2899,0.0024063251976624267,0.0,0.0006875214850464077,0.00034376074252320387,0.0,0.996562392574768
998,Baltimore County,2194,Baltimore County Precinct 09-012,1804,101,35,36,14,25,390,2194,1,0.8222424794895169,0.17775752051048313,1983,0.04603463992707384,0.015952597994530537,0.016408386508659983,0.006381039197812215,0.011394712853236098,0.9038286235186873
999,Baltimore County,2160,Baltimore County Precinct 09-007,1829,104,37,48,21,35,331,2160,1,0.8467592592592592,0.15324074074074073,1915,0.04814814814814815,0.01712962962962963,0.022222222222222223,0.009722222222222222,0.016203703703703703,0.8865740740740741
1000,Baltimore County,2993,Baltimore County Precinct 09-011,2118,109,42,29,12,38,875,2993,1,0.707651186100902,0.2923488138990979,2763,0.036418309388573336,0.014032743067156699,0.00968927497494153,0.004009355162044771,0.01269629134647511,0.9231540260608085
1001,Baltimore County,5056,Baltimore County Precinct 09-010,3865,235,73,50,31,70,1191,5056,1,0.7644382911392406,0.2355617088607595,4597,0.04647943037974683,0.014438291139240507,0.009889240506329115,0.00613132911392405,0.013844936708860759,0.9092167721518988
1002,Baltimore County,1644,Baltimore County Precinct 08-015,1440,84,40,30,23,35,204,1644,1,0.8759124087591241,0.12408759124087591,1432,0.051094890510948905,0.024330900243309004,0.01824817518248175,0.013990267639902677,0.021289537712895375,0.8710462287104623
