,COUNTY,VAP,NAME,WVAP,COMP14D,COMP14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,COMP14None,COMP14D_pct,COMP14R_pct,COMP14None_pct
424,Baltimore County,2889,Baltimore County Precinct 11-019,2270,453,365,619,2889,1,0.7857390100380754,0.21426098996192455,2071,0.15680166147455868,0.12634129456559362,0.7168570439598477
425,Baltimore County,4130,Baltimore County Precinct 14-003,2875,541,433,1255,4130,1,0.6961259079903148,0.30387409200968524,3156,0.13099273607748185,0.10484261501210654,0.7641646489104116
426,Baltimore County,1265,Baltimore County Precinct 11-013,891,139,160,374,1265,1,0.7043478260869566,0.2956521739130435,966,0.10988142292490119,0.12648221343873517,0.7636363636363637
427,Baltimore County,3157,Baltimore County Precinct 15-010,2444,513,335,713,3157,1,0.774152676591701,0.22584732340829902,2309,0.16249604054482103,0.10611339879632563,0.7313905606588533
428,Baltimore County,5523,Baltimore County Precinct 15-005,2822,1022,688,2701,5523,1,0.5109541915625566,0.48904580843744344,3813,0.1850443599493029,0.12456998008328807,0.690385659967409
429,Baltimore County,1411,Baltimore County Precinct 15-009,1311,253,288,100,1411,1,0.9291282778171509,0.07087172218284904,870,0.1793054571226081,0.20411055988660523,0.6165839829907866
430,Baltimore County,6204,Baltimore County Precinct 15-004,4276,526,349,1928,6204,1,0.6892327530625403,0.3107672469374597,5329,0.08478401031592521,0.05625402965828498,0.8589619600257898
431,Baltimore County,3736,Baltimore County Precinct 11-012,3099,604,624,637,3736,1,0.8294967880085653,0.1705032119914347,2508,0.16167023554603854,0.1670235546038544,0.671306209850107
432,Baltimore County,2316,Baltimore County Precinct 11-007,1947,826,827,369,2316,1,0.8406735751295337,0.15932642487046633,663,0.35664939550949915,0.35708117443868737,0.2862694300518135
433,Baltimore County,2818,Baltimore County Precinct 11-014,2465,484,500,353,2818,1,0.8747338537970192,0.12526614620298085,1834,0.1717530163236338,0.177430801987225,0.6508161816891412
434,Baltimore County,2037,Baltimore County Precinct 11-006,1892,384,414,145,2037,1,0.9288168875797742,0.07118311242022582,1239,0.18851251840942562,0.203240058910162,0.6082474226804123
435,Baltimore County,3470,Baltimore County Precinct 11-022,2749,450,526,721,3470,1,0.7922190201729107,0.20778097982708935,2494,0.12968299711815562,0.1515850144092219,0.7187319884726224
436,Baltimore County,2386,Baltimore County Precinct 11-005,1880,353,424,506,2386,1,0.787929589270746,0.21207041072925398,1609,0.1479463537300922,0.1777032690695725,0.6743503772003353
437,Baltimore County,4029,Baltimore County Precinct 11-003,3873,775,1171,156,4029,1,0.9612807148175726,0.0387192851824274,2083,0.192355423181931,0.29064283941424673,0.5170017374038223
438,Baltimore County,2502,Baltimore County Precinct 11-001,2338,648,706,164,2502,1,0.9344524380495604,0.06554756195043965,1148,0.2589928057553957,0.2821742605915268,0.45883293365307753
439,Baltimore County,300,Baltimore County Precinct 10-005,276,104,82,24,300,1,0.92,0.08,114,0.3466666666666667,0.2733333333333333,0.38
440,Baltimore County,1364,Baltimore County Precinct 10-003,1284,376,449,80,1364,1,0.9413489736070382,0.05865102639296188,539,0.2756598240469208,0.3291788856304985,0.3951612903225806
442,Baltimore County,3090,Baltimore County Precinct 11-002,2978,706,924,112,3090,1,0.9637540453074434,0.036245954692556634,1460,0.2284789644012945,0.29902912621359223,0.47249190938511326
445,Baltimore County,3678,Baltimore County Precinct 15-007,2778,549,408,900,3678,1,0.7553017944535073,0.24469820554649266,2721,0.14926590538336051,0.11092985318107668,0.7398042414355628
446,Baltimore County,2060,Baltimore County Precinct 15-025,1956,422,568,104,2060,1,0.9495145631067962,0.05048543689320388,1070,0.20485436893203884,0.2757281553398058,0.5194174757281553
447,Baltimore County,3091,Baltimore County Precinct 15-008,2496,531,504,595,3091,1,0.8075056615981883,0.1924943384018117,2056,0.1717890650274992,0.16305402782271108,0.6651569071497897
448,Baltimore County,2662,Baltimore County Precinct 15-006,2499,516,686,163,2662,1,0.9387678437265214,0.06123215627347859,1460,0.19383921863260706,0.2577009767092412,0.5484598046581518
449,Baltimore County,2544,Baltimore County Precinct 11-004,1999,375,470,545,2544,1,0.7857704402515723,0.21422955974842767,1699,0.1474056603773585,0.18474842767295596,0.6678459119496856
450,Baltimore County,86,Baltimore County Precinct 11-020,73,17,25,13,86,1,0.8488372093023255,0.1511627906976744,44,0.19767441860465115,0.29069767441860467,0.5116279069767442
560,Baltimore County,3508,Baltimore County Precinct 15-022,3315,594,677,193,3508,1,0.9449828962371721,0.05501710376282782,2237,0.169327251995439,0.19298745724059294,0.6376852907639681
