,COUNTY,VAP,NAME,WVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
424,Baltimore County,2889,Baltimore County Precinct 11-019,2270,405,539,619,2889,1,0.7857390100380754,0.21426098996192455,1945,0.14018691588785046,0.18656974731741086,0.6732433367947387
425,Baltimore County,4130,Baltimore County Precinct 14-003,2875,630,571,1255,4130,1,0.6961259079903148,0.30387409200968524,2929,0.15254237288135594,0.13825665859564165,0.7092009685230024
426,Baltimore County,1265,Baltimore County Precinct 11-013,891,167,206,374,1265,1,0.7043478260869566,0.2956521739130435,892,0.13201581027667983,0.16284584980237155,0.7051383399209487
427,Baltimore County,3157,Baltimore County Precinct 15-010,2444,516,633,713,3157,1,0.774152676591701,0.22584732340829902,2008,0.1634463097877732,0.20050681026290781,0.636046879949319
428,Baltimore County,5523,Baltimore County Precinct 15-005,2822,1095,933,2701,5523,1,0.5109541915625566,0.48904580843744344,3495,0.198261814231396,0.16892992938620316,0.6328082563824009
429,Baltimore County,1411,Baltimore County Precinct 15-009,1311,151,449,100,1411,1,0.9291282778171509,0.07087172218284904,811,0.10701630049610206,0.3182140326009922,0.5747696669029058
430,Baltimore County,6204,Baltimore County Precinct 15-004,4276,665,417,1928,6204,1,0.6892327530625403,0.3107672469374597,5122,0.10718891038039974,0.0672147001934236,0.8255963894261766
431,Baltimore County,3736,Baltimore County Precinct 11-012,3099,444,819,637,3736,1,0.8294967880085653,0.1705032119914347,2473,0.11884368308351177,0.21921841541755888,0.6619379014989293
432,Baltimore County,2316,Baltimore County Precinct 11-007,1947,628,964,369,2316,1,0.8406735751295337,0.15932642487046633,724,0.2711571675302245,0.4162348877374784,0.3126079447322971
433,Baltimore County,2818,Baltimore County Precinct 11-014,2465,331,644,353,2818,1,0.8747338537970192,0.12526614620298085,1843,0.11745919091554294,0.22853087295954577,0.6540099361249113
434,Baltimore County,2037,Baltimore County Precinct 11-006,1892,226,610,145,2037,1,0.9288168875797742,0.07118311242022582,1201,0.11094747177221403,0.29945999018163966,0.5895925380461463
435,Baltimore County,3470,Baltimore County Precinct 11-022,2749,447,720,721,3470,1,0.7922190201729107,0.20778097982708935,2303,0.1288184438040346,0.207492795389049,0.6636887608069164
436,Baltimore County,2386,Baltimore County Precinct 11-005,1880,278,597,506,2386,1,0.787929589270746,0.21207041072925398,1511,0.1165129924559933,0.25020955574182735,0.6332774518021794
437,Baltimore County,4029,Baltimore County Precinct 11-003,3873,360,1436,156,4029,1,0.9612807148175726,0.0387192851824274,2233,0.08935219657483247,0.35641598411516506,0.5542318193100024
438,Baltimore County,2502,Baltimore County Precinct 11-001,2338,497,940,164,2502,1,0.9344524380495604,0.06554756195043965,1065,0.19864108713029577,0.37569944044764186,0.42565947242206237
