,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18PD_BJ,GOV18PD_JS,GOV18PD_KV,GOV18PD_RM,GOV18PD_RB,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18PDNone,GOV18PD_BJ_pct,GOV18PD_JS_pct,GOV18PD_KV_pct,GOV18PD_RM_pct,GOV18PD_RB_pct,GOV18PDNone_pct
424,Baltimore County,2889,Baltimore County Precinct 11-019,2270,282,61,67,24,24,8,17,276,2889,1,0.7857390100380754,0.0976116303219107,0.021114572516441676,0.09553478712357218,2749,0.0231914157147802,0.008307372793354102,0.008307372793354102,0.0027691242644513675,0.005884389061959155,0.9515403253721011
425,Baltimore County,4130,Baltimore County Precinct 14-003,2875,634,150,109,61,22,6,29,471,4130,1,0.6961259079903148,0.15351089588377723,0.03631961259079903,0.11404358353510896,3903,0.02639225181598063,0.01476997578692494,0.005326876513317191,0.0014527845036319612,0.0070217917675544795,0.9450363196125908
426,Baltimore County,1265,Baltimore County Precinct 11-013,891,162,54,20,9,10,1,4,158,1265,1,0.7043478260869566,0.12806324110671938,0.042687747035573126,0.12490118577075099,1221,0.015810276679841896,0.0071146245059288534,0.007905138339920948,0.0007905138339920949,0.0031620553359683794,0.9652173913043478
427,Baltimore County,3157,Baltimore County Precinct 15-010,2444,510,102,49,46,15,4,25,101,3157,1,0.774152676591701,0.16154577130186887,0.03230915426037377,0.031992397846056383,3018,0.015521064301552107,0.014570795058599937,0.004751346214760849,0.0012670256572695597,0.007918910357934749,0.9559708584098828
428,Baltimore County,5523,Baltimore County Precinct 15-005,2822,1710,469,132,58,27,8,40,522,5523,1,0.5109541915625566,0.309614340032591,0.08491761723700887,0.09451385116784357,5258,0.023900054318305268,0.010501539018649284,0.004888647474198805,0.0014484881405033496,0.007242440702516748,0.9520188303458266
429,Baltimore County,1411,Baltimore County Precinct 15-009,1311,38,28,31,6,15,6,15,34,1411,1,0.9291282778171509,0.026931254429482635,0.019844082211197732,0.024096385542168676,1338,0.021970233876683204,0.004252303330970942,0.010630758327427357,0.004252303330970942,0.010630758327427357,0.9482636428065202
430,Baltimore County,6204,Baltimore County Precinct 15-004,4276,1238,392,41,34,16,2,18,298,6204,1,0.6892327530625403,0.19954867827208253,0.06318504190844616,0.04803352675693101,6093,0.006608639587362992,0.00548033526756931,0.0025789813023855577,0.0003223726627981947,0.0029013539651837525,0.9821083172147002
431,Baltimore County,3736,Baltimore County Precinct 11-012,3099,275,85,83,29,34,9,22,277,3736,1,0.8294967880085653,0.07360813704496788,0.022751605995717343,0.07414346895074947,3559,0.02221627408993576,0.007762312633832976,0.009100642398286937,0.0024089935760171306,0.005888650963597431,0.9526231263383298
432,Baltimore County,2316,Baltimore County Precinct 11-007,1947,97,52,102,52,34,12,38,220,2316,1,0.8406735751295337,0.041882556131260795,0.022452504317789293,0.09499136442141623,2078,0.04404145077720207,0.022452504317789293,0.01468048359240069,0.0051813471502590676,0.016407599309153715,0.8972366148531952
433,Baltimore County,2818,Baltimore County Precinct 11-014,2465,96,55,58,29,21,8,21,202,2818,1,0.8747338537970192,0.034066713981547196,0.019517388218594747,0.0716820440028389,2681,0.0205819730305181,0.01029098651525905,0.007452093683463449,0.0028388928317956,0.007452093683463449,0.9513839602555003
