,COUNTY,VAP,NAME,WVAP,AG14D,AG14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,AG14None,AG14D_pct,AG14R_pct,AG14None_pct
424,Baltimore County,2889,Baltimore County Precinct 11-019,2270,342,418,619,2889,1,0.7857390100380754,0.21426098996192455,2129,0.11838006230529595,0.14468674281758395,0.7369331948771201
425,Baltimore County,4130,Baltimore County Precinct 14-003,2875,440,464,1255,4130,1,0.6961259079903148,0.30387409200968524,3226,0.10653753026634383,0.11234866828087167,0.7811138014527845
426,Baltimore County,1265,Baltimore County Precinct 11-013,891,113,169,374,1265,1,0.7043478260869566,0.2956521739130435,983,0.08932806324110672,0.13359683794466404,0.7770750988142292
427,Baltimore County,3157,Baltimore County Precinct 15-010,2444,413,390,713,3157,1,0.774152676591701,0.22584732340829902,2354,0.13082039911308205,0.12353500158378207,0.7456445993031359
428,Baltimore County,5523,Baltimore County Precinct 15-005,2822,855,760,2701,5523,1,0.5109541915625566,0.48904580843744344,3908,0.1548071700162955,0.13760637334781822,0.7075864566358863
429,Baltimore County,1411,Baltimore County Precinct 15-009,1311,167,344,100,1411,1,0.9291282778171509,0.07087172218284904,900,0.11835577604535791,0.2437987243090007,0.6378454996456414
430,Baltimore County,6204,Baltimore County Precinct 15-004,4276,462,358,1928,6204,1,0.6892327530625403,0.3107672469374597,5384,0.07446808510638298,0.05770470664087685,0.8678272082527402
431,Baltimore County,3736,Baltimore County Precinct 11-012,3099,439,725,637,3736,1,0.8294967880085653,0.1705032119914347,2572,0.11750535331905781,0.1940578158458244,0.6884368308351178
432,Baltimore County,2316,Baltimore County Precinct 11-007,1947,585,965,369,2316,1,0.8406735751295337,0.15932642487046633,766,0.25259067357512954,0.4166666666666667,0.33074265975820377
433,Baltimore County,2818,Baltimore County Precinct 11-014,2465,324,601,353,2818,1,0.8747338537970192,0.12526614620298085,1893,0.11497515968772179,0.21327182398864442,0.6717530163236338
434,Baltimore County,2037,Baltimore County Precinct 11-006,1892,255,481,145,2037,1,0.9288168875797742,0.07118311242022582,1301,0.1251840942562592,0.23613156602847324,0.6386843397152675
435,Baltimore County,3470,Baltimore County Precinct 11-022,2749,334,593,721,3470,1,0.7922190201729107,0.20778097982708935,2543,0.0962536023054755,0.17089337175792507,0.7328530259365994
436,Baltimore County,2386,Baltimore County Precinct 11-005,1880,216,531,506,2386,1,0.787929589270746,0.21207041072925398,1639,0.09052808046940486,0.2225481978206203,0.6869237217099748
437,Baltimore County,4029,Baltimore County Precinct 11-003,3873,441,1379,156,4029,1,0.9612807148175726,0.0387192851824274,2209,0.10945644080416977,0.3422685529908166,0.5482750062050137
438,Baltimore County,2502,Baltimore County Precinct 11-001,2338,437,832,164,2502,1,0.9344524380495604,0.06554756195043965,1233,0.17466027178257393,0.33253397282174263,0.49280575539568344
439,Baltimore County,300,Baltimore County Precinct 10-005,276,66,110,24,300,1,0.92,0.08,124,0.22,0.36666666666666664,0.41333333333333333
440,Baltimore County,1364,Baltimore County Precinct 10-003,1284,210,564,80,1364,1,0.9413489736070382,0.05865102639296188,590,0.15395894428152493,0.41348973607038125,0.43255131964809385
442,Baltimore County,3090,Baltimore County Precinct 11-002,2978,377,1153,112,3090,1,0.9637540453074434,0.036245954692556634,1560,0.12200647249190938,0.3731391585760518,0.5048543689320388
445,Baltimore County,3678,Baltimore County Precinct 15-007,2778,441,478,900,3678,1,0.7553017944535073,0.24469820554649266,2759,0.1199021207177814,0.12996193583469276,0.7501359434475259
446,Baltimore County,2060,Baltimore County Precinct 15-025,1956,255,667,104,2060,1,0.9495145631067962,0.05048543689320388,1138,0.12378640776699029,0.3237864077669903,0.5524271844660195
447,Baltimore County,3091,Baltimore County Precinct 15-008,2496,387,582,595,3091,1,0.8075056615981883,0.1924943384018117,2122,0.12520219993529602,0.18828857974765448,0.6865092203170495
448,Baltimore County,2662,Baltimore County Precinct 15-006,2499,330,804,163,2662,1,0.9387678437265214,0.06123215627347859,1528,0.12396694214876033,0.3020285499624343,0.5740045078888054
449,Baltimore County,2544,Baltimore County Precinct 11-004,1999,274,517,545,2544,1,0.7857704402515723,0.21422955974842767,1753,0.10770440251572327,0.20322327044025157,0.6890723270440252
450,Baltimore County,86,Baltimore County Precinct 11-020,73,13,28,13,86,1,0.8488372093023255,0.1511627906976744,45,0.1511627906976744,0.32558139534883723,0.5232558139534884
560,Baltimore County,3508,Baltimore County Precinct 15-022,3315,418,758,193,3508,1,0.9449828962371721,0.05501710376282782,2332,0.11915621436716077,0.2160775370581528,0.6647662485746865
561,Baltimore County,4160,Baltimore County Precinct 15-021,3797,499,930,363,4160,1,0.9127403846153846,0.08725961538461538,2731,0.11995192307692308,0.22355769230769232,0.6564903846153847
