,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18PD_BJ,GOV18PD_JS,GOV18PD_KV,GOV18PD_RM,GOV18PD_RB,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18PDNone,GOV18PD_BJ_pct,GOV18PD_JS_pct,GOV18PD_KV_pct,GOV18PD_RM_pct,GOV18PD_RB_pct,GOV18PDNone_pct
99,Howard,1720,Howard Precinct 04-003,1518,65,36,53,7,22,4,27,101,1720,1,0.8825581395348837,0.0377906976744186,0.020930232558139535,0.05872093023255814,1607,0.030813953488372094,0.004069767441860465,0.012790697674418604,0.002325581395348837,0.015697674418604653,0.9343023255813954
129,Howard,1498,Howard Precinct 04-001,1349,40,68,52,13,12,2,18,41,1498,1,0.9005340453938585,0.0267022696929239,0.04539385847797063,0.027369826435246995,1401,0.03471295060080107,0.008678237650200267,0.00801068090787717,0.0013351134846461949,0.012016021361815754,0.9352469959946595
131,Howard,1440,Howard Precinct 04-005,1280,44,55,48,12,20,5,18,61,1440,1,0.8888888888888888,0.030555555555555555,0.03819444444444445,0.04236111111111111,1337,0.03333333333333333,0.008333333333333333,0.013888888888888888,0.003472222222222222,0.0125,0.9284722222222223
688,Howard,1703,Howard Precinct 06-007,920,548,99,75,4,16,5,28,136,1703,1,0.540223135642983,0.3217850851438638,0.05813270698766882,0.07985907222548444,1575,0.04403992953611274,0.002348796241926013,0.009395184967704051,0.002935995302407516,0.01644157369348209,0.9248385202583675
689,Howard,3903,Howard Precinct 06-029,1974,852,170,251,24,65,13,106,907,3903,1,0.5057647963105304,0.21829362029208302,0.04355623879067384,0.23238534460671278,3444,0.06430950550858314,0.006149116064565719,0.01665385600819882,0.003330771201639764,0.027158595951831923,0.8823981552651806
690,Howard,1011,Howard Precinct 06-030,438,312,156,42,3,17,1,23,105,1011,1,0.4332344213649852,0.3086053412462908,0.1543026706231454,0.10385756676557864,925,0.04154302670623145,0.002967359050445104,0.016815034619188922,0.0009891196834817012,0.02274975272007913,0.9149357072205737
691,Howard,2972,Howard Precinct 01-006,1817,361,178,59,13,11,7,25,616,2972,1,0.6113728129205922,0.12146702557200538,0.059892328398384924,0.2072678331090175,2857,0.019851951547779273,0.004374158815612382,0.0037012113055181696,0.0023553162853297443,0.008411843876177659,0.9613055181695828
694,Howard,4044,Howard Precinct 01-015,1543,1617,221,145,12,41,21,46,663,4044,1,0.3815529179030663,0.39985163204747776,0.054648862512364,0.163946587537092,3779,0.03585558852621167,0.002967359050445104,0.010138476755687438,0.0051928783382789315,0.011374876360039565,0.9344708209693373
926,Howard,2116,Howard Precinct 04-004,1753,171,39,54,10,16,3,16,153,2116,1,0.8284499054820416,0.08081285444234404,0.018431001890359167,0.0723062381852552,2017,0.02551984877126654,0.004725897920604915,0.007561436672967864,0.0014177693761814746,0.007561436672967864,0.9532136105860114
930,Howard,2206,Howard Precinct 03-002,1871,96,47,102,23,38,13,40,192,2206,1,0.8481414324569356,0.043517679057116954,0.02130553037171351,0.08703535811423391,1990,0.04623753399818677,0.01042611060743427,0.017225747960108794,0.0058930190389845875,0.01813236627379873,0.9020852221214869
942,Howard,3762,Howard Precinct 03-005,2617,201,60,117,20,41,10,58,884,3762,1,0.6956406166932483,0.05342902711323764,0.01594896331738437,0.2349813928761297,3516,0.03110047846889952,0.00531632110579479,0.010898458266879319,0.002658160552897395,0.01541733120680489,0.9346092503987241
1349,Howard,2057,Howard Precinct 02-008,1283,171,67,84,18,33,11,37,536,2057,1,0.6237238697131745,0.08313077297034516,0.032571706368497814,0.2605736509479825,1874,0.04083616917841517,0.008750607681088965,0.016042780748663103,0.0053475935828877,0.01798736023334954,0.9110354885755956
