,COUNTY,VAP,NAME,WVAP,AG14D,AG14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,AG14None,AG14D_pct,AG14R_pct,AG14None_pct
99,Howard,1720,Howard Precinct 04-003,1518,250,637,202,1720,1.0,0.8825581395348837,0.11744186046511627,833,0.14534883720930233,0.37034883720930234,0.48430232558139535
129,Howard,1498,Howard Precinct 04-001,1349,177,483,149,1498,1.0,0.9005340453938585,0.09946595460614152,838,0.11815754339118825,0.32242990654205606,0.5594125500667557
131,Howard,1440,Howard Precinct 04-005,1280,200,621,160,1440,1.0,0.8888888888888888,0.1111111111111111,619,0.1388888888888889,0.43125,0.42986111111111114
688,Howard,1703,Howard Precinct 06-007,920,218,135,783,1703,1.0,0.540223135642983,0.45977686435701703,1350,0.1280093951849677,0.07927187316500293,0.7927187316500294
689,Howard,3903,Howard Precinct 06-029,1974,836,433,1929,3903,1.0,0.5057647963105304,0.49423520368946966,2634,0.21419420958237254,0.11094030233153984,0.6748654880860876
690,Howard,1011,Howard Precinct 06-030,438,196,83,573,1011,1.0,0.4332344213649852,0.5667655786350149,732,0.19386745796241345,0.0820969337289812,0.7240356083086054
691,Howard,2972,Howard Precinct 01-006,1817,312,276,1155,2972,1.0,0.6113728129205922,0.3886271870794078,2384,0.10497981157469717,0.09286675639300135,0.8021534320323015
694,Howard,4044,Howard Precinct 01-015,1543,725,361,2501,4044,1.0,0.3815529179030663,0.6184470820969338,2958,0.17927794263105837,0.08926805143422355,0.7314540059347181
926,Howard,2116,Howard Precinct 04-004,1753,304,704,363,2116,1.0,0.8284499054820416,0.1715500945179584,1108,0.14366729678638943,0.332703213610586,0.5236294896030246
930,Howard,2206,Howard Precinct 03-002,1871,367,758,335,2206,1.0,0.8481414324569356,0.15185856754306437,1081,0.16636446056210336,0.34360834088848596,0.4900271985494107
942,Howard,3762,Howard Precinct 03-005,2617,505,741,1145,3762,1.0,0.6956406166932483,0.3043593833067517,2516,0.13423710792131846,0.19696969696969696,0.6687931951089846
1349,Howard,2057,Howard Precinct 02-008,1283,384,402,774,2057,1.0,0.6237238697131745,0.3762761302868255,1271,0.18667963052989792,0.19543023821098687,0.6178901312591152
1358,Howard,2252,Howard Precinct 01-008,1565,329,362,687,2252,1.0,0.6949378330373002,0.30506216696269983,1561,0.1460923623445826,0.16074600355239788,0.6931616341030196
1359,Howard,1598,Howard Precinct 01-013,988,361,363,610,1598,1.0,0.6182728410513142,0.38172715894868586,874,0.22590738423028786,0.22715894868585731,0.5469336670838548
