,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
99,Howard,1720,Howard Precinct 04-003,1518,65,36,77,12,41,101,1720,1,0.8825581395348837,0.0377906976744186,0.020930232558139535,0.05872093023255814,1590,0.044767441860465114,0.0069767441860465115,0.023837209302325583,0.9244186046511628
129,Howard,1498,Howard Precinct 04-001,1349,40,68,42,5,25,41,1498,1,0.9005340453938585,0.0267022696929239,0.04539385847797063,0.027369826435246995,1426,0.028037383177570093,0.0033377837116154874,0.016688918558077435,0.951935914552737
131,Howard,1440,Howard Precinct 04-005,1280,44,55,67,25,31,61,1440,1,0.8888888888888888,0.030555555555555555,0.03819444444444445,0.04236111111111111,1317,0.04652777777777778,0.017361111111111112,0.021527777777777778,0.9145833333333333
688,Howard,1703,Howard Precinct 06-007,920,548,99,47,23,32,136,1703,1,0.540223135642983,0.3217850851438638,0.05813270698766882,0.07985907222548444,1601,0.02759835584263065,0.013505578391074574,0.018790369935408103,0.9401056958308867
689,Howard,3903,Howard Precinct 06-029,1974,852,170,212,37,131,907,3903,1,0.5057647963105304,0.21829362029208302,0.04355623879067384,0.23238534460671278,3523,0.054317191903663846,0.009479887266205482,0.033563925185754545,0.9026389956443761
690,Howard,1011,Howard Precinct 06-030,438,312,156,25,17,15,105,1011,1,0.4332344213649852,0.3086053412462908,0.1543026706231454,0.10385756676557864,954,0.024727992087042534,0.016815034619188922,0.01483679525222552,0.9436201780415431
691,Howard,2972,Howard Precinct 01-006,1817,361,178,57,13,47,616,2972,1,0.6113728129205922,0.12146702557200538,0.059892328398384924,0.2072678331090175,2855,0.01917900403768506,0.004374158815612382,0.015814266487214,0.9606325706594886
694,Howard,4044,Howard Precinct 01-015,1543,1617,221,55,26,44,663,4044,1,0.3815529179030663,0.39985163204747776,0.054648862512364,0.163946587537092,3919,0.013600395647873393,0.006429277942631058,0.010880316518298714,0.9690900098911969
926,Howard,2116,Howard Precinct 04-004,1753,171,39,78,12,44,153,2116,1,0.8284499054820416,0.08081285444234404,0.018431001890359167,0.0723062381852552,1982,0.036862003780718335,0.005671077504725898,0.020793950850661626,0.9366729678638941
930,Howard,2206,Howard Precinct 03-002,1871,96,47,107,16,51,192,2206,1,0.8481414324569356,0.043517679057116954,0.02130553037171351,0.08703535811423391,2032,0.048504079782411606,0.007252946509519492,0.023118766999093383,0.9211242067089755
942,Howard,3762,Howard Precinct 03-005,2617,201,60,149,29,46,884,3762,1,0.6956406166932483,0.05342902711323764,0.01594896331738437,0.2349813928761297,3538,0.03960659223817119,0.007708665603402445,0.012227538543328018,0.9404572036150983
1349,Howard,2057,Howard Precinct 02-008,1283,171,67,86,18,62,536,2057,1,0.6237238697131745,0.08313077297034516,0.032571706368497814,0.2605736509479825,1891,0.041808458920758386,0.008750607681088965,0.030140982012639768,0.9192999513855129
1358,Howard,2252,Howard Precinct 01-008,1565,276,136,61,30,48,275,2252,1,0.6949378330373002,0.12255772646536411,0.06039076376554174,0.12211367673179396,2113,0.02708703374777975,0.013321492007104795,0.021314387211367674,0.9382770870337478
1359,Howard,1598,Howard Precinct 01-013,988,356,57,42,18,41,197,1598,1,0.6182728410513142,0.2227784730913642,0.03566958698372966,0.123279098873592,1497,0.026282853566958697,0.011264080100125156,0.025657071339173967,0.9367959949937422
1360,Howard,2627,Howard Precinct 01-001,2032,248,78,106,25,70,269,2627,1,0.7735059002664636,0.09440426341834793,0.029691663494480394,0.10239817282070804,2426,0.04035020936429387,0.00951655881233346,0.026646364674533688,0.923486867148839
1409,Howard,1452,Howard Precinct 02-005,1077,25,28,117,15,36,322,1452,1,0.7417355371900827,0.01721763085399449,0.01928374655647383,0.22176308539944903,1284,0.08057851239669421,0.010330578512396695,0.024793388429752067,0.8842975206611571
1410,Howard,2087,Howard Precinct 02-015,1499,82,42,98,21,46,464,2087,1,0.7182558696693819,0.0392908481073311,0.020124580737901295,0.22232870148538572,1922,0.04695735505510302,0.010062290368950648,0.022041207474844275,0.920939147101102
1411,Howard,2065,Howard Precinct 02-018,1679,80,49,120,14,47,257,2065,1,0.8130750605326876,0.0387409200968523,0.023728813559322035,0.12445520581113802,1884,0.05811138014527845,0.006779661016949152,0.022760290556900726,0.9123486682808717
1412,Howard,2274,Howard Precinct 02-011,1600,181,59,85,15,26,434,2274,1,0.7036059806508356,0.07959542656112577,0.025945470536499562,0.19085312225153914,2148,0.03737906772207564,0.006596306068601583,0.011433597185576077,0.9445910290237467
1413,Howard,1532,Howard Precinct 02-019,1154,100,30,89,13,34,248,1532,1,0.7532637075718016,0.06527415143603134,0.0195822454308094,0.1618798955613577,1396,0.058093994778067884,0.008485639686684074,0.022193211488250653,0.9112271540469974
1414,Howard,327,Howard Precinct 02-021,278,3,10,22,0,14,36,327,1,0.8501529051987767,0.009174311926605505,0.03058103975535168,0.11009174311926606,291,0.0672782874617737,0.0,0.04281345565749235,0.8899082568807339
1415,Howard,2492,Howard Precinct 02-012,1768,140,62,133,25,61,522,2492,1,0.709470304975923,0.056179775280898875,0.024879614767255216,0.20947030497592295,2273,0.05337078651685393,0.010032102728731942,0.024478330658105937,0.9121187800963082
1416,Howard,1902,Howard Precinct 02-006,1286,153,46,103,12,38,417,1902,1,0.676130389064143,0.0804416403785489,0.024185068349106203,0.2192429022082019,1749,0.054153522607781286,0.006309148264984227,0.019978969505783387,0.919558359621451
1417,Howard,4633,Howard Precinct 02-009,1730,622,346,82,36,70,1935,4633,1,0.37340815886034967,0.13425426289661127,0.07468163177206993,0.41765594647096915,4445,0.017699115044247787,0.007770343190157565,0.0151090006475286,0.9594215411180661
1418,Howard,1313,Howard Precinct 02-024,1031,76,35,78,13,37,171,1313,1,0.7852246763137852,0.057882711348057884,0.026656511805026657,0.13023610053313023,1185,0.0594059405940594,0.009900990099009901,0.02817974105102818,0.9025133282559025
1419,Howard,1532,Howard Precinct 02-007,1267,55,38,94,11,40,172,1532,1,0.827023498694517,0.03590078328981723,0.024804177545691905,0.1122715404699739,1387,0.06135770234986945,0.007180156657963447,0.02610966057441253,0.9053524804177546
1496,Howard,2112,Howard Precinct 05-011,1724,78,43,79,5,24,267,2112,1,0.8162878787878788,0.036931818181818184,0.020359848484848484,0.12642045454545456,2004,0.03740530303030303,0.0023674242424242425,0.011363636363636364,0.9488636363636364
1497,Howard,1558,Howard Precinct 05-020,1249,96,50,61,18,22,163,1558,1,0.8016688061617459,0.06161745827984596,0.03209242618741977,0.10462130937098844,1457,0.03915275994865212,0.011553273427471117,0.014120667522464698,0.9351732991014121
1498,Howard,1752,Howard Precinct 04-006,1451,99,42,68,13,30,160,1752,1,0.8281963470319634,0.05650684931506849,0.023972602739726026,0.091324200913242,1641,0.03881278538812785,0.007420091324200913,0.017123287671232876,0.9366438356164384
1499,Howard,1427,Howard Precinct 04-002,1273,39,31,84,13,44,84,1427,1,0.8920812894183602,0.027330063069376315,0.021723896285914507,0.05886475122634898,1286,0.05886475122634898,0.009110021023125438,0.030833917309039945,0.9011913104414856
1500,Howard,2228,Howard Precinct 05-019,1846,101,57,112,14,51,224,2228,1,0.8285457809694794,0.04533213644524237,0.025583482944344704,0.10053859964093358,2051,0.05026929982046679,0.0062836624775583485,0.02289048473967684,0.920556552962298
1501,Howard,2504,Howard Precinct 05-001,1817,162,73,92,14,62,452,2504,1,0.7256389776357828,0.06469648562300319,0.02915335463258786,0.1805111821086262,2336,0.036741214057507986,0.005591054313099041,0.02476038338658147,0.9329073482428115
1502,Howard,1727,Howard Precinct 03-006,1346,124,45,80,13,38,212,1727,1,0.7793862188766647,0.07180081065431385,0.02605674580196873,0.12275622466705269,1596,0.04632310364794441,0.007527504342790967,0.022003474232773594,0.924145917776491
1509,Howard,2158,Howard Precinct 05-006,1511,175,57,139,22,48,415,2158,1,0.7001853568118629,0.08109360518999073,0.026413345690454126,0.19230769230769232,1949,0.06441149212233549,0.010194624652455977,0.022242817423540315,0.9031510658016683
1510,Howard,2369,Howard Precinct 06-028,1575,214,83,115,24,50,497,2369,1,0.6648374841705361,0.09033347403967919,0.03503588011819333,0.2097931616715914,2180,0.04854368932038835,0.010130856901646263,0.021105951878429716,0.9202195018995357
1511,Howard,1568,Howard Precinct 06-032,1213,96,59,75,15,38,200,1568,1,0.7735969387755102,0.061224489795918366,0.03762755102040816,0.12755102040816327,1440,0.04783163265306122,0.009566326530612245,0.02423469387755102,0.9183673469387755
1512,Howard,1414,Howard Precinct 06-003,1102,109,46,74,9,32,157,1414,1,0.7793493635077794,0.07708628005657708,0.03253182461103253,0.11103253182461104,1299,0.05233380480905234,0.006364922206506365,0.02263083451202263,0.9186704384724187
1513,Howard,2320,Howard Precinct 05-005,1501,208,49,131,27,77,562,2320,1,0.6469827586206897,0.0896551724137931,0.021120689655172414,0.24224137931034484,2085,0.05646551724137931,0.01163793103448276,0.03318965517241379,0.8987068965517241
1514,Howard,1265,Howard Precinct 05-013,838,180,122,90,23,42,125,1265,1,0.6624505928853754,0.1422924901185771,0.09644268774703557,0.09881422924901186,1110,0.07114624505928854,0.01818181818181818,0.03320158102766799,0.8774703557312253
1570,Howard,1476,Howard Precinct 05-023,899,294,59,87,19,39,224,1476,1,0.6090785907859079,0.1991869918699187,0.03997289972899729,0.15176151761517614,1331,0.05894308943089431,0.012872628726287264,0.026422764227642278,0.9017615176151762
1571,Howard,2674,Howard Precinct 05-009,883,1027,372,77,28,48,392,2674,1,0.33021690351533284,0.38406881077038146,0.13911742707554225,0.14659685863874344,2521,0.028795811518324606,0.010471204188481676,0.01795063575168287,0.9427823485415109
1572,Howard,837,Howard Precinct 05-002,604,150,31,91,9,34,52,837,1,0.7216248506571087,0.17921146953405018,0.037037037037037035,0.06212664277180406,703,0.1087216248506571,0.010752688172043012,0.04062126642771804,0.8399044205495818
1573,Howard,70,Howard Precinct 02-022,57,2,2,7,0,1,9,70,1,0.8142857142857143,0.02857142857142857,0.02857142857142857,0.12857142857142856,62,0.1,0.0,0.014285714285714285,0.8857142857142857
1574,Howard,2055,Howard Precinct 03-003,1577,156,31,108,17,39,291,2055,1,0.767396593673966,0.07591240875912408,0.01508515815085158,0.1416058394160584,1891,0.052554744525547446,0.00827250608272506,0.01897810218978102,0.9201946472019464
