,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
99,Howard,1720,Howard Precinct 04-003,1518,65,36,460,493,101,1720,1.0,0.8825581395348837,0.0377906976744186,0.020930232558139535,0.05872093023255814,767,0.26744186046511625,0.2866279069767442,0.4459302325581395
129,Howard,1498,Howard Precinct 04-001,1349,40,68,372,390,41,1498,1.0,0.9005340453938585,0.0267022696929239,0.04539385847797063,0.027369826435246995,736,0.24833110814419226,0.260347129506008,0.49132176234979974
131,Howard,1440,Howard Precinct 04-005,1280,44,55,415,439,61,1440,1.0,0.8888888888888888,0.030555555555555555,0.03819444444444445,0.04236111111111111,586,0.2881944444444444,0.30486111111111114,0.40694444444444444
688,Howard,1703,Howard Precinct 06-007,920,548,99,297,91,136,1703,1.0,0.540223135642983,0.3217850851438638,0.05813270698766882,0.07985907222548444,1315,0.17439812096300647,0.05343511450381679,0.7721667645331768
689,Howard,3903,Howard Precinct 06-029,1974,852,170,1244,368,907,3903,1.0,0.5057647963105304,0.21829362029208302,0.04355623879067384,0.23238534460671278,2291,0.31872918267998973,0.09428644632334102,0.5869843709966692
690,Howard,1011,Howard Precinct 06-030,438,312,156,322,75,105,1011,1.0,0.4332344213649852,0.3086053412462908,0.1543026706231454,0.10385756676557864,614,0.31849653808110784,0.07418397626112759,0.6073194856577646
691,Howard,2972,Howard Precinct 01-006,1817,361,178,467,212,616,2972,1.0,0.6113728129205922,0.12146702557200538,0.059892328398384924,0.2072678331090175,2293,0.15713324360699865,0.07133243606998654,0.7715343203230148
694,Howard,4044,Howard Precinct 01-015,1543,1617,221,1615,476,663,4044,1.0,0.3815529179030663,0.39985163204747776,0.054648862512364,0.163946587537092,1953,0.3993570722057369,0.11770524233432245,0.48293768545994065
926,Howard,2116,Howard Precinct 04-004,1753,171,39,489,543,153,2116,1.0,0.8284499054820416,0.08081285444234404,0.018431001890359167,0.0723062381852552,1084,0.23109640831758035,0.2566162570888469,0.5122873345935728
930,Howard,2206,Howard Precinct 03-002,1871,96,47,638,577,192,2206,1.0,0.8481414324569356,0.043517679057116954,0.02130553037171351,0.08703535811423391,991,0.28921124206708976,0.2615593834995467,0.4492293744333635
942,Howard,3762,Howard Precinct 03-005,2617,201,60,759,493,884,3762,1.0,0.6956406166932483,0.05342902711323764,0.01594896331738437,0.2349813928761297,2510,0.20175438596491227,0.13104731525784158,0.6671982987772461
1349,Howard,2057,Howard Precinct 02-008,1283,171,67,600,367,536,2057,1.0,0.6237238697131745,0.08313077297034516,0.032571706368497814,0.2605736509479825,1090,0.2916869227029655,0.17841516771998056,0.529897909577054
1358,Howard,2252,Howard Precinct 01-008,1565,276,136,531,259,275,2252,1.0,0.6949378330373002,0.12255772646536411,0.06039076376554174,0.12211367673179396,1462,0.2357904085257549,0.11500888099467141,0.6492007104795737
1359,Howard,1598,Howard Precinct 01-013,988,356,57,635,306,197,1598,1.0,0.6182728410513142,0.2227784730913642,0.03566958698372966,0.123279098873592,657,0.3973717146433041,0.19148936170212766,0.4111389236545682
1360,Howard,2627,Howard Precinct 01-001,2032,248,78,854,506,269,2627,1.0,0.7735059002664636,0.09440426341834793,0.029691663494480394,0.10239817282070804,1267,0.325085649029311,0.19261515036162924,0.4822992006090598
1409,Howard,1452,Howard Precinct 02-005,1077,25,28,364,180,322,1452,1.0,0.7417355371900827,0.01721763085399449,0.01928374655647383,0.22176308539944903,908,0.25068870523415976,0.12396694214876033,0.6253443526170799
1410,Howard,2087,Howard Precinct 02-015,1499,82,42,422,227,464,2087,1.0,0.7182558696693819,0.0392908481073311,0.020124580737901295,0.22232870148538572,1438,0.20220412074748442,0.10876856732151413,0.6890273119310014
1411,Howard,2065,Howard Precinct 02-018,1679,80,49,577,267,257,2065,1.0,0.8130750605326876,0.0387409200968523,0.023728813559322035,0.12445520581113802,1221,0.2794188861985472,0.12929782082324456,0.5912832929782083
1412,Howard,2274,Howard Precinct 02-011,1600,181,59,424,245,434,2274,1.0,0.7036059806508356,0.07959542656112577,0.025945470536499562,0.19085312225153914,1605,0.1864555848724714,0.1077396657871592,0.7058047493403694
1413,Howard,1532,Howard Precinct 02-019,1154,100,30,426,246,248,1532,1.0,0.7532637075718016,0.06527415143603134,0.0195822454308094,0.1618798955613577,860,0.2780678851174935,0.16057441253263707,0.5613577023498695
1414,Howard,327,Howard Precinct 02-021,278,3,10,86,33,36,327,1.0,0.8501529051987767,0.009174311926605505,0.03058103975535168,0.11009174311926606,208,0.26299694189602446,0.10091743119266056,0.636085626911315
1415,Howard,2492,Howard Precinct 02-012,1768,140,62,487,283,522,2492,1.0,0.709470304975923,0.056179775280898875,0.024879614767255216,0.20947030497592295,1722,0.19542536115569822,0.11356340288924559,0.6910112359550562
1416,Howard,1902,Howard Precinct 02-006,1286,153,46,408,203,417,1902,1.0,0.676130389064143,0.0804416403785489,0.024185068349106203,0.2192429022082019,1291,0.21451104100946372,0.10672975814931651,0.6787592008412198
1417,Howard,4633,Howard Precinct 02-009,1730,622,346,592,182,1935,4633,1.0,0.37340815886034967,0.13425426289661127,0.07468163177206993,0.41765594647096915,3859,0.1277789769048133,0.03928340168357436,0.8329376214116123
1418,Howard,1313,Howard Precinct 02-024,1031,76,35,374,151,171,1313,1.0,0.7852246763137852,0.057882711348057884,0.026656511805026657,0.13023610053313023,788,0.28484386900228487,0.115003808073115,0.6001523229246002
1419,Howard,1532,Howard Precinct 02-007,1267,55,38,408,281,172,1532,1.0,0.827023498694517,0.03590078328981723,0.024804177545691905,0.1122715404699739,843,0.26631853785900783,0.18342036553524804,0.5502610966057441
1496,Howard,2112,Howard Precinct 05-011,1724,78,43,650,457,267,2112,1.0,0.8162878787878788,0.036931818181818184,0.020359848484848484,0.12642045454545456,1005,0.3077651515151515,0.21638257575757575,0.4758522727272727
1497,Howard,1558,Howard Precinct 05-020,1249,96,50,552,405,163,1558,1.0,0.8016688061617459,0.06161745827984596,0.03209242618741977,0.10462130937098844,601,0.35430038510911427,0.25994865211810014,0.38575096277278564
1498,Howard,1752,Howard Precinct 04-006,1451,99,42,542,580,160,1752,1.0,0.8281963470319634,0.05650684931506849,0.023972602739726026,0.091324200913242,630,0.3093607305936073,0.3310502283105023,0.3595890410958904
1499,Howard,1427,Howard Precinct 04-002,1273,39,31,439,436,84,1427,1.0,0.8920812894183602,0.027330063069376315,0.021723896285914507,0.05886475122634898,552,0.3076384022424667,0.3055360896986685,0.38682550805886473
1500,Howard,2228,Howard Precinct 05-019,1846,101,57,615,558,224,2228,1.0,0.8285457809694794,0.04533213644524237,0.025583482944344704,0.10053859964093358,1055,0.276032315978456,0.2504488330341113,0.4735188509874327
1501,Howard,2504,Howard Precinct 05-001,1817,162,73,789,571,452,2504,1.0,0.7256389776357828,0.06469648562300319,0.02915335463258786,0.1805111821086262,1144,0.31509584664536744,0.22803514376996806,0.45686900958466453
1502,Howard,1727,Howard Precinct 03-006,1346,124,45,403,357,212,1727,1.0,0.7793862188766647,0.07180081065431385,0.02605674580196873,0.12275622466705269,967,0.23335263462651998,0.20671685002895193,0.5599305153445281
1509,Howard,2158,Howard Precinct 05-006,1511,175,57,1151,620,415,2158,1.0,0.7001853568118629,0.08109360518999073,0.026413345690454126,0.19230769230769232,387,0.5333642261353104,0.2873030583873957,0.1793327154772938
1510,Howard,2369,Howard Precinct 06-028,1575,214,83,806,474,497,2369,1.0,0.6648374841705361,0.09033347403967919,0.03503588011819333,0.2097931616715914,1089,0.340227944280287,0.2000844238075137,0.45968763191219925
