,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
99,Howard,1720,Howard Precinct 04-003,1518,65,36,157,813,101,1720,1.0,0.8825581395348837,0.0377906976744186,0.020930232558139535,0.05872093023255814,750,0.09127906976744186,0.47267441860465115,0.436046511627907
129,Howard,1498,Howard Precinct 04-001,1349,40,68,127,666,41,1498,1.0,0.9005340453938585,0.0267022696929239,0.04539385847797063,0.027369826435246995,705,0.08477970627503338,0.4445927903871829,0.4706275033377837
131,Howard,1440,Howard Precinct 04-005,1280,44,55,131,755,61,1440,1.0,0.8888888888888888,0.030555555555555555,0.03819444444444445,0.04236111111111111,554,0.09097222222222222,0.5243055555555556,0.38472222222222224
688,Howard,1703,Howard Precinct 06-007,920,548,99,209,197,136,1703,1.0,0.540223135642983,0.3217850851438638,0.05813270698766882,0.07985907222548444,1297,0.12272460364063417,0.11567821491485614,0.7615971814445097
689,Howard,3903,Howard Precinct 06-029,1974,852,170,796,842,907,3903,1.0,0.5057647963105304,0.21829362029208302,0.04355623879067384,0.23238534460671278,2265,0.20394568280809633,0.21573148859851396,0.5803228285933897
690,Howard,1011,Howard Precinct 06-030,438,312,156,240,150,105,1011,1.0,0.4332344213649852,0.3086053412462908,0.1543026706231454,0.10385756676557864,621,0.23738872403560832,0.14836795252225518,0.6142433234421365
691,Howard,2972,Howard Precinct 01-006,1817,361,178,280,409,616,2972,1.0,0.6113728129205922,0.12146702557200538,0.059892328398384924,0.2072678331090175,2283,0.09421265141318977,0.1376177658142665,0.7681695827725438
694,Howard,4044,Howard Precinct 01-015,1543,1617,221,1179,917,663,4044,1.0,0.3815529179030663,0.39985163204747776,0.054648862512364,0.163946587537092,1948,0.29154302670623145,0.22675568743818003,0.4817012858555885
926,Howard,2116,Howard Precinct 04-004,1753,171,39,183,884,153,2116,1.0,0.8284499054820416,0.08081285444234404,0.018431001890359167,0.0723062381852552,1049,0.08648393194706994,0.41776937618147447,0.4957466918714556
930,Howard,2206,Howard Precinct 03-002,1871,96,47,234,1022,192,2206,1.0,0.8481414324569356,0.043517679057116954,0.02130553037171351,0.08703535811423391,950,0.10607434270172257,0.46328195829555757,0.43064369900271987
942,Howard,3762,Howard Precinct 03-005,2617,201,60,351,931,884,3762,1.0,0.6956406166932483,0.05342902711323764,0.01594896331738437,0.2349813928761297,2480,0.09330143540669857,0.2474747474747475,0.6592238171185539
1349,Howard,2057,Howard Precinct 02-008,1283,171,67,305,679,536,2057,1.0,0.6237238697131745,0.08313077297034516,0.032571706368497814,0.2605736509479825,1073,0.1482741857073408,0.3300923675255226,0.5216334467671366
1358,Howard,2252,Howard Precinct 01-008,1565,276,136,294,513,275,2252,1.0,0.6949378330373002,0.12255772646536411,0.06039076376554174,0.12211367673179396,1445,0.130550621669627,0.227797513321492,0.6416518650088809
1359,Howard,1598,Howard Precinct 01-013,988,356,57,348,601,197,1598,1.0,0.6182728410513142,0.2227784730913642,0.03566958698372966,0.123279098873592,649,0.21777221526908636,0.3760951188986233,0.40613266583229035
1360,Howard,2627,Howard Precinct 01-001,2032,248,78,398,997,269,2627,1.0,0.7735059002664636,0.09440426341834793,0.029691663494480394,0.10239817282070804,1232,0.15150361629234868,0.3795203654358584,0.4689760182717929
1409,Howard,1452,Howard Precinct 02-005,1077,25,28,183,363,322,1452,1.0,0.7417355371900827,0.01721763085399449,0.01928374655647383,0.22176308539944903,906,0.12603305785123967,0.25,0.6239669421487604
1410,Howard,2087,Howard Precinct 02-015,1499,82,42,208,449,464,2087,1.0,0.7182558696693819,0.0392908481073311,0.020124580737901295,0.22232870148538572,1430,0.09966459032103497,0.21514135122184955,0.6851940584571155
1411,Howard,2065,Howard Precinct 02-018,1679,80,49,242,639,257,2065,1.0,0.8130750605326876,0.0387409200968523,0.023728813559322035,0.12445520581113802,1184,0.1171912832929782,0.30944309927360775,0.5733656174334141
1412,Howard,2274,Howard Precinct 02-011,1600,181,59,206,486,434,2274,1.0,0.7036059806508356,0.07959542656112577,0.025945470536499562,0.19085312225153914,1582,0.09058927000879508,0.21372031662269128,0.6956904133685137
1413,Howard,1532,Howard Precinct 02-019,1154,100,30,154,538,248,1532,1.0,0.7532637075718016,0.06527415143603134,0.0195822454308094,0.1618798955613577,840,0.10052219321148825,0.35117493472584854,0.5483028720626631
1414,Howard,327,Howard Precinct 02-021,278,3,10,44,85,36,327,1.0,0.8501529051987767,0.009174311926605505,0.03058103975535168,0.11009174311926606,198,0.1345565749235474,0.2599388379204893,0.6055045871559633
1415,Howard,2492,Howard Precinct 02-012,1768,140,62,228,567,522,2492,1.0,0.709470304975923,0.056179775280898875,0.024879614767255216,0.20947030497592295,1697,0.09149277688603531,0.22752808988764045,0.6809791332263242
1416,Howard,1902,Howard Precinct 02-006,1286,153,46,196,420,417,1902,1.0,0.676130389064143,0.0804416403785489,0.024185068349106203,0.2192429022082019,1286,0.10304942166140904,0.22082018927444794,0.676130389064143
1417,Howard,4633,Howard Precinct 02-009,1730,622,346,402,390,1935,4633,1.0,0.37340815886034967,0.13425426289661127,0.07468163177206993,0.41765594647096915,3841,0.08676883229009281,0.08417871789337363,0.8290524498165336
1418,Howard,1313,Howard Precinct 02-024,1031,76,35,156,393,171,1313,1.0,0.7852246763137852,0.057882711348057884,0.026656511805026657,0.13023610053313023,764,0.1188118811881188,0.2993145468392993,0.5818735719725818
1419,Howard,1532,Howard Precinct 02-007,1267,55,38,161,547,172,1532,1.0,0.827023498694517,0.03590078328981723,0.024804177545691905,0.1122715404699739,824,0.10509138381201044,0.35704960835509136,0.5378590078328982
1496,Howard,2112,Howard Precinct 05-011,1724,78,43,343,791,267,2112,1.0,0.8162878787878788,0.036931818181818184,0.020359848484848484,0.12642045454545456,978,0.16240530303030304,0.37452651515151514,0.4630681818181818
1497,Howard,1558,Howard Precinct 05-020,1249,96,50,282,698,163,1558,1.0,0.8016688061617459,0.06161745827984596,0.03209242618741977,0.10462130937098844,578,0.1810012836970475,0.44801026957637996,0.37098844672657255
1498,Howard,1752,Howard Precinct 04-006,1451,99,42,207,950,160,1752,1.0,0.8281963470319634,0.05650684931506849,0.023972602739726026,0.091324200913242,595,0.11815068493150685,0.5422374429223744,0.3396118721461187
1499,Howard,1427,Howard Precinct 04-002,1273,39,31,146,768,84,1427,1.0,0.8920812894183602,0.027330063069376315,0.021723896285914507,0.05886475122634898,513,0.102312543798178,0.5381920112123336,0.35949544498948843
1500,Howard,2228,Howard Precinct 05-019,1846,101,57,286,913,224,2228,1.0,0.8285457809694794,0.04533213644524237,0.025583482944344704,0.10053859964093358,1029,0.12836624775583483,0.4097845601436266,0.4618491921005386
1501,Howard,2504,Howard Precinct 05-001,1817,162,73,384,1016,452,2504,1.0,0.7256389776357828,0.06469648562300319,0.02915335463258786,0.1805111821086262,1104,0.15335463258785942,0.4057507987220447,0.44089456869009586
1502,Howard,1727,Howard Precinct 03-006,1346,124,45,194,599,212,1727,1.0,0.7793862188766647,0.07180081065431385,0.02605674580196873,0.12275622466705269,934,0.1123335263462652,0.3468442385639838,0.540822235089751
1509,Howard,2158,Howard Precinct 05-006,1511,175,57,649,1165,415,2158,1.0,0.7001853568118629,0.08109360518999073,0.026413345690454126,0.19230769230769232,344,0.30074142724745134,0.5398517145505097,0.15940685820203893
1510,Howard,2369,Howard Precinct 06-028,1575,214,83,408,900,497,2369,1.0,0.6648374841705361,0.09033347403967919,0.03503588011819333,0.2097931616715914,1061,0.1722245673279865,0.3799071338117349,0.4478682988602786
