,COUNTY,VAP,NAME,WVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
99,Howard,1720,Howard Precinct 04-003,1518,359,701,202,1720,1.0,0.8825581395348837,0.11744186046511627,660,0.20872093023255814,0.40755813953488373,0.38372093023255816
129,Howard,1498,Howard Precinct 04-001,1349,307,552,149,1498,1.0,0.9005340453938585,0.09946595460614152,639,0.2049399198931909,0.3684913217623498,0.4265687583444593
131,Howard,1440,Howard Precinct 04-005,1280,269,685,160,1440,1.0,0.8888888888888888,0.1111111111111111,486,0.18680555555555556,0.4756944444444444,0.3375
688,Howard,1703,Howard Precinct 06-007,920,262,143,783,1703,1.0,0.540223135642983,0.45977686435701703,1298,0.15384615384615385,0.08396946564885496,0.7621843805049912
689,Howard,3903,Howard Precinct 06-029,1974,1095,410,1929,3903,1.0,0.5057647963105304,0.49423520368946966,2398,0.28055342044581094,0.10504739943633103,0.6143991801178581
690,Howard,1011,Howard Precinct 06-030,438,250,81,573,1011,1.0,0.4332344213649852,0.5667655786350149,680,0.24727992087042533,0.08011869436201781,0.6726013847675568
691,Howard,2972,Howard Precinct 01-006,1817,432,338,1155,2972,1.0,0.6113728129205922,0.3886271870794078,2202,0.14535666218034993,0.11372812920592194,0.7409152086137282
694,Howard,4044,Howard Precinct 01-015,1543,1312,461,2501,4044,1.0,0.3815529179030663,0.6184470820969338,2271,0.32443125618199803,0.11399604352126608,0.5615727002967359
926,Howard,2116,Howard Precinct 04-004,1753,375,828,363,2116,1.0,0.8284499054820416,0.1715500945179584,913,0.1772211720226843,0.391304347826087,0.43147448015122875
930,Howard,2206,Howard Precinct 03-002,1871,435,787,335,2206,1.0,0.8481414324569356,0.15185856754306437,984,0.1971894832275612,0.35675430643699,0.4460562103354488
942,Howard,3762,Howard Precinct 03-005,2617,622,688,1145,3762,1.0,0.6956406166932483,0.3043593833067517,2452,0.16533758639021798,0.18288144603934078,0.6517809675704412
1349,Howard,2057,Howard Precinct 02-008,1283,470,376,774,2057,1.0,0.6237238697131745,0.3762761302868255,1211,0.2284880894506563,0.18279047156052503,0.5887214389888187
1358,Howard,2252,Howard Precinct 01-008,1565,536,407,687,2252,1.0,0.6949378330373002,0.30506216696269983,1309,0.23801065719360567,0.18072824156305506,0.5812611012433393
1359,Howard,1598,Howard Precinct 01-013,988,504,434,610,1598,1.0,0.6182728410513142,0.38172715894868586,660,0.31539424280350437,0.2715894868585732,0.4130162703379224
1360,Howard,2627,Howard Precinct 01-001,2032,647,675,595,2627,1.0,0.7735059002664636,0.22649409973353635,1305,0.24628854206318995,0.2569470879330034,0.49676437000380663
1409,Howard,1452,Howard Precinct 02-005,1077,291,213,375,1452,1.0,0.7417355371900827,0.25826446280991733,948,0.20041322314049587,0.14669421487603307,0.6528925619834711
1410,Howard,2087,Howard Precinct 02-015,1499,348,270,588,2087,1.0,0.7182558696693819,0.2817441303306181,1469,0.16674652611403928,0.12937230474365116,0.7038811691423096
1411,Howard,2065,Howard Precinct 02-018,1679,409,360,386,2065,1.0,0.8130750605326876,0.18692493946731234,1296,0.1980629539951574,0.17433414043583534,0.6276029055690072
