,COUNTY,VAP,NAME,WVAP,PRES16D,PRES16R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,PRES16None,PRES16D_pct,PRES16R_pct,PRES16None_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,238,779,172,2986,1,0.942397856664434,0.05760214333556597,1969,0.07970529135967849,0.2608841259209645,0.659410582719357
134,Carroll,1186,Carroll Precinct 12-001,1086,153,431,100,1186,1,0.9156829679595279,0.08431703204047218,602,0.12900505902192244,0.3634064080944351,0.5075885328836425
135,Carroll,2833,Carroll Precinct 11-001,2645,311,1172,188,2833,1,0.9336392516766678,0.06636074832333215,1350,0.10977762089657607,0.41369572890928347,0.4765266501941405
396,Carroll,1084,Carroll Precinct 10-001,1040,103,465,44,1084,1,0.959409594095941,0.04059040590405904,516,0.09501845018450185,0.4289667896678967,0.47601476014760147
397,Carroll,7012,Carroll Precinct 01-001,6558,729,2490,454,7012,1,0.9352538505419281,0.06474614945807187,3793,0.10396463205932686,0.35510553337136336,0.5409298345693098
398,Carroll,1424,Carroll Precinct 02-001,1389,201,639,35,1424,1,0.9754213483146067,0.02457865168539326,584,0.14115168539325842,0.4487359550561798,0.4101123595505618
399,Carroll,1786,Carroll Precinct 02-002,1731,219,760,55,1786,1,0.9692049272116461,0.030795072788353865,807,0.12262038073908174,0.425531914893617,0.4518477043673012
927,Carroll,6623,Carroll Precinct 14-002,6214,912,2515,409,6623,1,0.9382455080779103,0.061754491922089684,3196,0.1377019477578137,0.37973727917861994,0.4825607730635664
928,Carroll,3192,Carroll Precinct 05-001,2872,709,1056,320,3192,1,0.899749373433584,0.10025062656641603,1427,0.22211779448621555,0.3308270676691729,0.44705513784461154
929,Carroll,647,Carroll Precinct 05-006,626,138,188,21,647,1,0.9675425038639877,0.03245749613601236,321,0.2132921174652241,0.29057187017001546,0.49613601236476046
931,Carroll,2786,Carroll Precinct 14-001,2611,473,1135,175,2786,1,0.9371859296482412,0.06281407035175879,1178,0.16977745872218233,0.4073941134242642,0.42282842785355346
932,Carroll,2559,Carroll Precinct 05-005,2276,545,894,283,2559,1,0.889409925752247,0.11059007424775302,1120,0.21297381789761627,0.3493552168815944,0.43767096522078935
933,Carroll,2727,Carroll Precinct 09-001,2601,466,1526,126,2727,1,0.9537953795379538,0.0462046204620462,735,0.17088375504217088,0.5595892922625596,0.26952695269526955
934,Carroll,5574,Carroll Precinct 07-007,5011,850,1609,563,5574,1,0.8989953354861858,0.10100466451381414,3115,0.15249372084678867,0.2886616433440976,0.5588446358091137
