,COUNTY,VAP,NAME,WVAP,GOV14D,GOV14R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV14None,GOV14D_pct,GOV14R_pct,GOV14None_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,96,749,172,2986,1,0.942397856664434,0.05760214333556597,2141,0.032150033489618215,0.2508372404554588,0.7170127260549229
134,Carroll,1186,Carroll Precinct 12-001,1086,80,382,100,1186,1,0.9156829679595279,0.08431703204047218,724,0.06745362563237774,0.3220910623946037,0.6104553119730185
135,Carroll,2833,Carroll Precinct 11-001,2645,185,1094,188,2833,1,0.9336392516766678,0.06636074832333215,1554,0.06530180021178962,0.38616307800917754,0.5485351217790329
396,Carroll,1084,Carroll Precinct 10-001,1040,36,383,44,1084,1,0.959409594095941,0.04059040590405904,665,0.033210332103321034,0.3533210332103321,0.6134686346863468
397,Carroll,7012,Carroll Precinct 01-001,6558,317,2171,454,7012,1,0.9352538505419281,0.06474614945807187,4524,0.04520821448944666,0.30961209355390756,0.6451796919566457
398,Carroll,1424,Carroll Precinct 02-001,1389,89,621,35,1424,1,0.9754213483146067,0.02457865168539326,714,0.0625,0.43609550561797755,0.5014044943820225
399,Carroll,1786,Carroll Precinct 02-002,1731,104,722,55,1786,1,0.9692049272116461,0.030795072788353865,960,0.05823068309070549,0.40425531914893614,0.5375139977603584
927,Carroll,6623,Carroll Precinct 14-002,6214,417,2586,409,6623,1,0.9382455080779103,0.061754491922089684,3620,0.06296240374452665,0.390457496602748,0.5465800996527254
928,Carroll,3192,Carroll Precinct 05-001,2872,342,1114,320,3192,1,0.899749373433584,0.10025062656641603,1736,0.10714285714285714,0.34899749373433586,0.543859649122807
929,Carroll,647,Carroll Precinct 05-006,626,97,210,21,647,1,0.9675425038639877,0.03245749613601236,340,0.14992272024729522,0.32457496136012365,0.5255023183925811
931,Carroll,2786,Carroll Precinct 14-001,2611,233,1153,175,2786,1,0.9371859296482412,0.06281407035175879,1400,0.083632447954056,0.41385498923187364,0.5025125628140703
932,Carroll,2559,Carroll Precinct 05-005,2276,223,973,283,2559,1,0.889409925752247,0.11059007424775302,1363,0.0871434153966393,0.38022665103556075,0.5326299335678
933,Carroll,2727,Carroll Precinct 09-001,2601,232,1535,126,2727,1,0.9537953795379538,0.0462046204620462,960,0.08507517418408507,0.5628896222955629,0.35203520352035206
934,Carroll,5574,Carroll Precinct 07-007,5011,427,1648,563,5574,1,0.8989953354861858,0.10100466451381414,3499,0.07660566917832795,0.2956584140653032,0.6277359167563689
935,Carroll,1903,Carroll Precinct 07-008,1759,117,701,144,1903,1,0.9243300052548608,0.07566999474513926,1085,0.061481870730425645,0.36836573830793484,0.5701523909616395
936,Carroll,960,Carroll Precinct 07-005,945,125,335,15,960,1,0.984375,0.015625,500,0.13020833333333334,0.3489583333333333,0.5208333333333334
937,Carroll,2365,Carroll Precinct 04-002,2282,129,967,83,2365,1,0.9649048625792812,0.03509513742071882,1269,0.05454545454545454,0.40887949260042283,0.5365750528541227
938,Carroll,2537,Carroll Precinct 07-006,2326,185,786,211,2537,1,0.9168309026409145,0.08316909735908554,1566,0.07292077256602286,0.30981474182104846,0.6172644856129287
939,Carroll,3647,Carroll Precinct 07-003,3100,220,653,547,3647,1,0.8500137098985467,0.14998629010145326,2774,0.060323553605703316,0.17905127502056484,0.7606251713737319
940,Carroll,2385,Carroll Precinct 07-001,2135,115,477,250,2385,1,0.8951781970649895,0.10482180293501048,1793,0.04821802935010482,0.2,0.7517819706498952
941,Carroll,7644,Carroll Precinct 05-004,6509,630,2829,1135,7644,1,0.8515175300889587,0.14848246991104133,4185,0.08241758241758242,0.37009419152276296,0.5474882260596546
943,Carroll,4313,Carroll Precinct 05-002,3922,451,1982,391,4313,1,0.9093438441919778,0.09065615580802226,1880,0.10456758636679805,0.4595409227915604,0.4358914908416415
1170,Carroll,2549,Carroll Precinct 05-003,2418,249,1095,131,2549,1,0.9486072969792075,0.05139270302079247,1205,0.09768536681051393,0.42958022754021186,0.4727344056492742
1181,Carroll,6184,Carroll Precinct 04-001,5840,411,2357,344,6184,1,0.944372574385511,0.055627425614489,3416,0.06646183699870634,0.38114489003880986,0.5523932729624839
1182,Carroll,4802,Carroll Precinct 08-001,4594,247,1888,208,4802,1,0.9566847147022074,0.043315285297792584,2667,0.0514369012911287,0.3931695127030404,0.5553935860058309
1187,Carroll,7419,Carroll Precinct 07-004,6548,452,1743,871,7419,1,0.8825987329828818,0.11740126701711821,5224,0.060924652918183046,0.23493732308936513,0.7041380239924518
1188,Carroll,4295,Carroll Precinct 03-001,4156,239,1615,139,4295,1,0.9676367869615833,0.032363213038416765,2441,0.05564610011641444,0.3760186263096624,0.5683352735739232
1189,Carroll,3836,Carroll Precinct 07-002,3328,183,1089,508,3836,1,0.867570385818561,0.132429614181439,2564,0.04770594369134515,0.28388946819603755,0.6684045881126173
1190,Carroll,5993,Carroll Precinct 06-001,5728,270,2300,265,5993,1,0.9557817453695978,0.04421825463040214,3423,0.0450525613215418,0.38378107792424493,0.5711663607542132
1191,Carroll,3510,Carroll Precinct 08-002,3268,170,1381,242,3510,1,0.931054131054131,0.06894586894586895,1959,0.04843304843304843,0.39344729344729346,0.5581196581196581
1192,Carroll,2717,Carroll Precinct 08-003,2574,150,1056,143,2717,1,0.9473684210526315,0.05263157894736842,1511,0.05520794994479205,0.38866396761133604,0.5561280824438719
1193,Carroll,4591,Carroll Precinct 06-002,4324,248,1940,267,4591,1,0.9418427357874102,0.05815726421258985,2403,0.054018732302330646,0.4225658897843607,0.5234153779133086
1770,Carroll,7060,Carroll Precinct 13-001,6426,591,2724,634,7060,1,0.9101983002832861,0.08980169971671388,3745,0.08371104815864022,0.3858356940509915,0.5304532577903682
1794,Carroll,4768,Carroll Precinct 04-003,4514,276,1885,254,4768,1,0.9467281879194631,0.05327181208053691,2607,0.057885906040268456,0.3953439597315436,0.5467701342281879
