,COUNTY,VAP,NAME,WVAP,SEN12D,SEN12R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12None,SEN12D_pct,SEN12R_pct,SEN12None_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,389,1000,172,2986,1,0.942397856664434,0.05760214333556597,1597,0.1302746148693905,0.33489618218352313,0.5348292029470864
134,Carroll,1186,Carroll Precinct 12-001,1086,167,258,100,1186,1,0.9156829679595279,0.08431703204047218,761,0.14080944350758853,0.2175379426644182,0.6416526138279932
135,Carroll,2833,Carroll Precinct 11-001,2645,381,821,188,2833,1,0.9336392516766678,0.06636074832333215,1631,0.13448641016590188,0.2897987998588069,0.5757147899752912
396,Carroll,1084,Carroll Precinct 10-001,1040,84,311,44,1084,1,0.959409594095941,0.04059040590405904,689,0.07749077490774908,0.28690036900369004,0.6356088560885609
397,Carroll,7012,Carroll Precinct 01-001,6558,793,1674,454,7012,1,0.9352538505419281,0.06474614945807187,4545,0.11309184255561894,0.23873359954363949,0.6481745579007416
398,Carroll,1424,Carroll Precinct 02-001,1389,196,503,35,1424,1,0.9754213483146067,0.02457865168539326,725,0.13764044943820225,0.3532303370786517,0.5091292134831461
399,Carroll,1786,Carroll Precinct 02-002,1731,227,527,55,1786,1,0.9692049272116461,0.030795072788353865,1032,0.1270996640537514,0.29507278835386336,0.5778275475923852
927,Carroll,6623,Carroll Precinct 14-002,6214,869,2103,409,6623,1,0.9382455080779103,0.061754491922089684,3651,0.131209421712215,0.3175298203231164,0.5512607579646686
928,Carroll,3192,Carroll Precinct 05-001,2872,575,876,320,3192,1,0.899749373433584,0.10025062656641603,1741,0.18013784461152882,0.2744360902255639,0.5454260651629073
929,Carroll,647,Carroll Precinct 05-006,626,163,164,21,647,1,0.9675425038639877,0.03245749613601236,320,0.25193199381761977,0.2534775888717156,0.4945904173106646
931,Carroll,2786,Carroll Precinct 14-001,2611,446,904,175,2786,1,0.9371859296482412,0.06281407035175879,1436,0.16008614501076812,0.32447954055994255,0.5154343144292893
932,Carroll,2559,Carroll Precinct 05-005,2276,401,703,283,2559,1,0.889409925752247,0.11059007424775302,1455,0.15670183665494333,0.27471668620554907,0.5685814771395076
933,Carroll,2727,Carroll Precinct 09-001,2601,420,883,126,2727,1,0.9537953795379538,0.0462046204620462,1424,0.15401540154015403,0.3237990465713238,0.5221855518885222
934,Carroll,5574,Carroll Precinct 07-007,5011,890,1372,563,5574,1,0.8989953354861858,0.10100466451381414,3312,0.15966989594546108,0.24614280588446358,0.5941872981700753
935,Carroll,1903,Carroll Precinct 07-008,1759,252,541,144,1903,1,0.9243300052548608,0.07566999474513926,1110,0.13242249080399368,0.2842879663688912,0.5832895428271151
936,Carroll,960,Carroll Precinct 07-005,945,186,265,15,960,1,0.984375,0.015625,509,0.19375,0.2760416666666667,0.5302083333333333
937,Carroll,2365,Carroll Precinct 04-002,2282,290,704,83,2365,1,0.9649048625792812,0.03509513742071882,1371,0.1226215644820296,0.29767441860465116,0.5797040169133192
938,Carroll,2537,Carroll Precinct 07-006,2326,370,603,211,2537,1,0.9168309026409145,0.08316909735908554,1564,0.14584154513204572,0.23768230193141507,0.6164761529365392
939,Carroll,3647,Carroll Precinct 07-003,3100,497,576,547,3647,1,0.8500137098985467,0.14998629010145326,2574,0.1362763915547025,0.15793803125856867,0.7057855771867289
940,Carroll,2385,Carroll Precinct 07-001,2135,279,368,250,2385,1,0.8951781970649895,0.10482180293501048,1738,0.1169811320754717,0.15429769392033543,0.7287211740041929
941,Carroll,7644,Carroll Precinct 05-004,6509,1245,2181,1135,7644,1,0.8515175300889587,0.14848246991104133,4218,0.16287284144427003,0.28532182103610676,0.5518053375196232
943,Carroll,4313,Carroll Precinct 05-002,3922,800,1526,391,4313,1,0.9093438441919778,0.09065615580802226,1987,0.18548574078367724,0.35381405054486437,0.4607002086714584
1170,Carroll,2549,Carroll Precinct 05-003,2418,466,754,131,2549,1,0.9486072969792075,0.05139270302079247,1329,0.18281679089839153,0.29580227540211845,0.52138093369949
1181,Carroll,6184,Carroll Precinct 04-001,5840,815,1667,344,6184,1,0.944372574385511,0.055627425614489,3702,0.13179172056921087,0.2695666235446313,0.5986416558861578
1182,Carroll,4802,Carroll Precinct 08-001,4594,573,1348,208,4802,1,0.9566847147022074,0.043315285297792584,2881,0.11932528113286131,0.280716368179925,0.5999583506872137
1187,Carroll,7419,Carroll Precinct 07-004,6548,888,1372,871,7419,1,0.8825987329828818,0.11740126701711821,5159,0.1196926809543065,0.18493058363660872,0.6953767354090847
1188,Carroll,4295,Carroll Precinct 03-001,4156,535,1177,139,4295,1,0.9676367869615833,0.032363213038416765,2583,0.12456344586728754,0.2740395809080326,0.6013969732246799
1189,Carroll,3836,Carroll Precinct 07-002,3328,418,807,508,3836,1,0.867570385818561,0.132429614181439,2611,0.10896767466110532,0.21037539103232533,0.6806569343065694
1190,Carroll,5993,Carroll Precinct 06-001,5728,701,1696,265,5993,1,0.9557817453695978,0.04421825463040214,3596,0.11696979809778074,0.2829968296345737,0.6000333722676456
1191,Carroll,3510,Carroll Precinct 08-002,3268,495,961,242,3510,1,0.931054131054131,0.06894586894586895,2054,0.14102564102564102,0.2737891737891738,0.5851851851851851
1192,Carroll,2717,Carroll Precinct 08-003,2574,381,723,143,2717,1,0.9473684210526315,0.05263157894736842,1613,0.1402281928597718,0.26610231873389767,0.5936694884063305
1193,Carroll,4591,Carroll Precinct 06-002,4324,575,1296,267,4591,1,0.9418427357874102,0.05815726421258985,2720,0.12524504465258113,0.2822914397734698,0.592463515573949
1770,Carroll,7060,Carroll Precinct 13-001,6426,1192,2468,634,7060,1,0.9101983002832861,0.08980169971671388,3400,0.1688385269121813,0.3495750708215297,0.48158640226628896
1794,Carroll,4768,Carroll Precinct 04-003,4514,608,1491,254,4768,1,0.9467281879194631,0.05327181208053691,2669,0.12751677852348994,0.31270973154362414,0.5597734899328859
