,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,COMP18D,COMP18R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,COMP18None,COMP18D_pct,COMP18R_pct,COMP18None_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,45,69,325,466,58,2986,1,0.942397856664434,0.01507032819825854,0.023107836570663093,0.01942397856664434,2195,0.108841259209645,0.15606162089752176,0.7350971198928332
134,Carroll,1186,Carroll Precinct 12-001,1086,70,17,205,230,13,1186,1,0.9156829679595279,0.05902192242833052,0.01433389544688027,0.010961214165261383,751,0.17284991568296795,0.19392917369308602,0.633220910623946
135,Carroll,2833,Carroll Precinct 11-001,2645,87,63,562,604,38,2833,1,0.9336392516766678,0.030709495234733496,0.02223791034239322,0.013413342746205436,1667,0.19837627956230144,0.21320155312389694,0.5884221673138016
396,Carroll,1084,Carroll Precinct 10-001,1040,12,15,197,261,17,1084,1,0.959409594095941,0.01107011070110701,0.013837638376383764,0.015682656826568265,626,0.18173431734317344,0.24077490774907748,0.577490774907749
397,Carroll,7012,Carroll Precinct 01-001,6558,201,129,1213,1488,124,7012,1,0.9352538505419281,0.028665145464917285,0.018397033656588704,0.017683970336565887,4311,0.17298916143753565,0.21220764403879064,0.6148031945236737
398,Carroll,1424,Carroll Precinct 02-001,1389,11,16,331,365,8,1424,1,0.9754213483146067,0.007724719101123595,0.011235955056179775,0.0056179775280898875,728,0.2324438202247191,0.2563202247191011,0.5112359550561798
399,Carroll,1786,Carroll Precinct 02-002,1731,9,19,411,441,27,1786,1,0.9692049272116461,0.005039193729003359,0.010638297872340425,0.015117581187010079,934,0.23012318029115342,0.24692049272116462,0.522956326987682
927,Carroll,6623,Carroll Precinct 14-002,6214,125,131,1231,1475,153,6623,1,0.9382455080779103,0.018873622225577532,0.019779556092405254,0.0231013136041069,3917,0.18586743167748754,0.2227087422618149,0.5914238260606975
928,Carroll,3192,Carroll Precinct 05-001,2872,133,80,850,657,107,3192,1,0.899749373433584,0.041666666666666664,0.02506265664160401,0.03352130325814536,1685,0.26629072681704263,0.20582706766917294,0.5278822055137845
929,Carroll,647,Carroll Precinct 05-006,626,5,6,188,110,10,647,1,0.9675425038639877,0.0077279752704791345,0.00927357032457496,0.015455950540958269,349,0.29057187017001546,0.17001545595054096,0.5394126738794436
931,Carroll,2786,Carroll Precinct 14-001,2611,70,52,674,678,53,2786,1,0.9371859296482412,0.02512562814070352,0.01866475233309404,0.019023689877961235,1434,0.24192390524048815,0.24335965541995694,0.5147164393395549
932,Carroll,2559,Carroll Precinct 05-005,2276,87,77,721,570,119,2559,1,0.889409925752247,0.03399765533411489,0.03008987885892927,0.04650254005470887,1268,0.28175068386088314,0.2227432590855803,0.49550605705353656
933,Carroll,2727,Carroll Precinct 09-001,2601,49,40,676,924,37,2727,1,0.9537953795379538,0.01796846351301797,0.014668133480014669,0.013568023469013568,1127,0.2478914558122479,0.3388338833883388,0.4132746607994133
934,Carroll,5574,Carroll Precinct 07-007,5011,218,157,1149,1032,188,5574,1,0.8989953354861858,0.03911015428776462,0.0281664872622892,0.03372802296376032,3393,0.20613562970936491,0.18514531754574812,0.608719052744887
935,Carroll,1903,Carroll Precinct 07-008,1759,65,29,368,464,50,1903,1,0.9243300052548608,0.03415659485023647,0.015239096163951655,0.02627430373095113,1071,0.19337887545980031,0.24382553862322648,0.5627955859169732
936,Carroll,960,Carroll Precinct 07-005,945,9,3,303,159,3,960,1,0.984375,0.009375,0.003125,0.003125,498,0.315625,0.165625,0.51875
937,Carroll,2365,Carroll Precinct 04-002,2282,28,19,471,614,36,2365,1,0.9649048625792812,0.011839323467230444,0.008033826638477801,0.01522198731501057,1280,0.19915433403805496,0.25961945031712474,0.5412262156448203
938,Carroll,2537,Carroll Precinct 07-006,2326,65,59,498,412,87,2537,1,0.9168309026409145,0.025620811982656682,0.023255813953488372,0.03429247142294048,1627,0.19629483642096965,0.1623965313362239,0.6413086322428064
939,Carroll,3647,Carroll Precinct 07-003,3100,264,178,553,428,105,3647,1,0.8500137098985467,0.07238826432684398,0.04880723882643268,0.028790786948176585,2666,0.15163147792706333,0.11735673156018646,0.7310117905127502
