,COUNTY,VAP,NAME,WVAP,PRES12D,PRES12R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,PRES12None,PRES12D_pct,PRES12R_pct,PRES12None_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,501,1254,172,2986,1,0.942397856664434,0.05760214333556597,1231,0.16778298727394508,0.41995981245813796,0.41225720026791696
134,Carroll,1186,Carroll Precinct 12-001,1086,222,353,100,1186,1,0.9156829679595279,0.08431703204047218,611,0.18718381112984822,0.2976391231028668,0.515177065767285
135,Carroll,2833,Carroll Precinct 11-001,2645,495,1132,188,2833,1,0.9336392516766678,0.06636074832333215,1206,0.17472643840451818,0.39957642075538297,0.42569714084009885
396,Carroll,1084,Carroll Precinct 10-001,1040,122,408,44,1084,1,0.959409594095941,0.04059040590405904,554,0.11254612546125461,0.3763837638376384,0.511070110701107
397,Carroll,7012,Carroll Precinct 01-001,6558,1018,2272,454,7012,1,0.9352538505419281,0.06474614945807187,3722,0.14517969195664576,0.3240159726183685,0.5308043354249857
398,Carroll,1424,Carroll Precinct 02-001,1389,257,650,35,1424,1,0.9754213483146067,0.02457865168539326,517,0.18047752808988765,0.45646067415730335,0.363061797752809
399,Carroll,1786,Carroll Precinct 02-002,1731,287,770,55,1786,1,0.9692049272116461,0.030795072788353865,729,0.1606942889137738,0.4311310190369541,0.4081746920492721
927,Carroll,6623,Carroll Precinct 14-002,6214,1140,2778,409,6623,1,0.9382455080779103,0.061754491922089684,2705,0.1721274346972671,0.4194473803412351,0.4084251849614978
928,Carroll,3192,Carroll Precinct 05-001,2872,729,1201,320,3192,1,0.899749373433584,0.10025062656641603,1262,0.22838345864661655,0.37625313283208023,0.39536340852130325
929,Carroll,647,Carroll Precinct 05-006,626,180,220,21,647,1,0.9675425038639877,0.03245749613601236,247,0.2782071097372488,0.3400309119010819,0.38176197836166925
931,Carroll,2786,Carroll Precinct 14-001,2611,555,1204,175,2786,1,0.9371859296482412,0.06281407035175879,1027,0.19921033740129218,0.4321608040201005,0.36862885857860733
