,COUNTY,VAP,NAME,WVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,39,5,24,172,2986,1,0.942397856664434,0.05760214333556597,2918,0.013060951105157401,0.0016744809109176155,0.008037508372404554,0.9772270596115205
134,Carroll,1186,Carroll Precinct 12-001,1086,24,5,29,100,1186,1,0.9156829679595279,0.08431703204047218,1128,0.02023608768971332,0.0042158516020236085,0.024451939291736932,0.9510961214165261
135,Carroll,2833,Carroll Precinct 11-001,2645,59,13,57,188,2833,1,0.9336392516766678,0.06636074832333215,2704,0.020825979527003175,0.004588775150017649,0.020120014119308152,0.954465231203671
396,Carroll,1084,Carroll Precinct 10-001,1040,17,6,12,44,1084,1,0.959409594095941,0.04059040590405904,1049,0.015682656826568265,0.005535055350553505,0.01107011070110701,0.9677121771217713
397,Carroll,7012,Carroll Precinct 01-001,6558,132,25,105,454,7012,1,0.9352538505419281,0.06474614945807187,6750,0.018824871648602397,0.00356531660011409,0.014974329720479178,0.9626354820308043
398,Carroll,1424,Carroll Precinct 02-001,1389,51,5,31,35,1424,1,0.9754213483146067,0.02457865168539326,1337,0.03581460674157303,0.0035112359550561797,0.021769662921348316,0.9389044943820225
399,Carroll,1786,Carroll Precinct 02-002,1731,36,11,27,55,1786,1,0.9692049272116461,0.030795072788353865,1712,0.020156774916013438,0.006159014557670772,0.015117581187010079,0.9585666293393057
927,Carroll,6623,Carroll Precinct 14-002,6214,150,27,87,409,6623,1,0.9382455080779103,0.061754491922089684,6359,0.02264834667069304,0.004076702400724747,0.013136041069001963,0.9601389098595803
928,Carroll,3192,Carroll Precinct 05-001,2872,94,13,82,320,3192,1,0.899749373433584,0.10025062656641603,3003,0.02944862155388471,0.004072681704260651,0.02568922305764411,0.9407894736842105
929,Carroll,647,Carroll Precinct 05-006,626,42,4,22,21,647,1,0.9675425038639877,0.03245749613601236,579,0.06491499227202473,0.0061823802163833074,0.03400309119010819,0.8948995363214838
931,Carroll,2786,Carroll Precinct 14-001,2611,91,15,68,175,2786,1,0.9371859296482412,0.06281407035175879,2612,0.032663316582914576,0.005384063173007897,0.024407753050969132,0.9375448671931084
932,Carroll,2559,Carroll Precinct 05-005,2276,70,8,54,283,2559,1,0.889409925752247,0.11059007424775302,2427,0.027354435326299335,0.0031262211801484957,0.021101992966002344,0.9484173505275498
933,Carroll,2727,Carroll Precinct 09-001,2601,84,15,73,126,2727,1,0.9537953795379538,0.0462046204620462,2555,0.030803080308030802,0.005500550055005501,0.02676934360102677,0.9369270260359369
934,Carroll,5574,Carroll Precinct 07-007,5011,145,27,82,563,5574,1,0.8989953354861858,0.10100466451381414,5320,0.026013634732687477,0.004843918191603875,0.014711158952278435,0.9544312881234303
935,Carroll,1903,Carroll Precinct 07-008,1759,52,10,39,144,1903,1,0.9243300052548608,0.07566999474513926,1802,0.027325275880189175,0.005254860746190226,0.020493956910141883,0.9469259064634787
936,Carroll,960,Carroll Precinct 07-005,945,43,6,31,15,960,1,0.984375,0.015625,880,0.04479166666666667,0.00625,0.03229166666666667,0.9166666666666666
