,COUNTY,VAP,NAME,WVAP,SEN16D,SEN16R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN16None,SEN16D_pct,SEN16R_pct,SEN16None_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,267,777,172,2986,1,0.942397856664434,0.05760214333556597,1942,0.08941728064300067,0.26021433355659745,0.6503683858004019
134,Carroll,1186,Carroll Precinct 12-001,1086,181,422,100,1186,1,0.9156829679595279,0.08431703204047218,583,0.15261382799325462,0.35581787521079256,0.49156829679595276
135,Carroll,2833,Carroll Precinct 11-001,2645,371,1181,188,2833,1,0.9336392516766678,0.06636074832333215,1281,0.13095658312742675,0.416872573243911,0.4521708436286622
396,Carroll,1084,Carroll Precinct 10-001,1040,110,460,44,1084,1,0.959409594095941,0.04059040590405904,514,0.1014760147601476,0.42435424354243545,0.474169741697417
397,Carroll,7012,Carroll Precinct 01-001,6558,822,2495,454,7012,1,0.9352538505419281,0.06474614945807187,3695,0.11722760981175129,0.3558185966913862,0.5269537934968626
398,Carroll,1424,Carroll Precinct 02-001,1389,204,667,35,1424,1,0.9754213483146067,0.02457865168539326,553,0.14325842696629212,0.4683988764044944,0.3883426966292135
399,Carroll,1786,Carroll Precinct 02-002,1731,228,778,55,1786,1,0.9692049272116461,0.030795072788353865,780,0.1276595744680851,0.43561030235162373,0.43673012318029114
927,Carroll,6623,Carroll Precinct 14-002,6214,907,2656,409,6623,1,0.9382455080779103,0.061754491922089684,3060,0.13694700286879058,0.40102672504907144,0.462026272082138
928,Carroll,3192,Carroll Precinct 05-001,2872,676,1133,320,3192,1,0.899749373433584,0.10025062656641603,1383,0.21177944862155387,0.3549498746867168,0.4332706766917293
929,Carroll,647,Carroll Precinct 05-006,626,140,192,21,647,1,0.9675425038639877,0.03245749613601236,315,0.21638330757341576,0.29675425038639874,0.4868624420401855
931,Carroll,2786,Carroll Precinct 14-001,2611,503,1171,175,2786,1,0.9371859296482412,0.06281407035175879,1112,0.18054558506819812,0.42031586503948315,0.39913854989231873
932,Carroll,2559,Carroll Precinct 05-005,2276,542,998,283,2559,1,0.889409925752247,0.11059007424775302,1019,0.21180148495506057,0.3899960922235248,0.3982024228214146
933,Carroll,2727,Carroll Precinct 09-001,2601,503,1543,126,2727,1,0.9537953795379538,0.0462046204620462,681,0.18445177851118444,0.5658232489915658,0.24972497249724973
934,Carroll,5574,Carroll Precinct 07-007,5011,908,1698,563,5574,1,0.8989953354861858,0.10100466451381414,2968,0.16289917473986365,0.30462863293864373,0.5324721923214927
935,Carroll,1903,Carroll Precinct 07-008,1759,211,666,144,1903,1,0.9243300052548608,0.07566999474513926,1026,0.11087756174461377,0.34997372569626906,0.5391487125591172
936,Carroll,960,Carroll Precinct 07-005,945,193,286,15,960,1,0.984375,0.015625,481,0.20104166666666667,0.29791666666666666,0.5010416666666667
937,Carroll,2365,Carroll Precinct 04-002,2282,294,952,83,2365,1,0.9649048625792812,0.03509513742071882,1119,0.12431289640591967,0.4025369978858351,0.4731501057082452
