,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,GOV14D,GOV14R,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,GOV14None,GOV14D_pct,GOV14R_pct,GOV14None_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,45,69,96,749,58,2986,1,0.942397856664434,0.01507032819825854,0.023107836570663093,0.01942397856664434,2141,0.032150033489618215,0.2508372404554588,0.7170127260549229
134,Carroll,1186,Carroll Precinct 12-001,1086,70,17,80,382,13,1186,1,0.9156829679595279,0.05902192242833052,0.01433389544688027,0.010961214165261383,724,0.06745362563237774,0.3220910623946037,0.6104553119730185
135,Carroll,2833,Carroll Precinct 11-001,2645,87,63,185,1094,38,2833,1,0.9336392516766678,0.030709495234733496,0.02223791034239322,0.013413342746205436,1554,0.06530180021178962,0.38616307800917754,0.5485351217790329
396,Carroll,1084,Carroll Precinct 10-001,1040,12,15,36,383,17,1084,1,0.959409594095941,0.01107011070110701,0.013837638376383764,0.015682656826568265,665,0.033210332103321034,0.3533210332103321,0.6134686346863468
397,Carroll,7012,Carroll Precinct 01-001,6558,201,129,317,2171,124,7012,1,0.9352538505419281,0.028665145464917285,0.018397033656588704,0.017683970336565887,4524,0.04520821448944666,0.30961209355390756,0.6451796919566457
398,Carroll,1424,Carroll Precinct 02-001,1389,11,16,89,621,8,1424,1,0.9754213483146067,0.007724719101123595,0.011235955056179775,0.0056179775280898875,714,0.0625,0.43609550561797755,0.5014044943820225
399,Carroll,1786,Carroll Precinct 02-002,1731,9,19,104,722,27,1786,1,0.9692049272116461,0.005039193729003359,0.010638297872340425,0.015117581187010079,960,0.05823068309070549,0.40425531914893614,0.5375139977603584
927,Carroll,6623,Carroll Precinct 14-002,6214,125,131,417,2586,153,6623,1,0.9382455080779103,0.018873622225577532,0.019779556092405254,0.0231013136041069,3620,0.06296240374452665,0.390457496602748,0.5465800996527254
928,Carroll,3192,Carroll Precinct 05-001,2872,133,80,342,1114,107,3192,1,0.899749373433584,0.041666666666666664,0.02506265664160401,0.03352130325814536,1736,0.10714285714285714,0.34899749373433586,0.543859649122807
929,Carroll,647,Carroll Precinct 05-006,626,5,6,97,210,10,647,1,0.9675425038639877,0.0077279752704791345,0.00927357032457496,0.015455950540958269,340,0.14992272024729522,0.32457496136012365,0.5255023183925811
931,Carroll,2786,Carroll Precinct 14-001,2611,70,52,233,1153,53,2786,1,0.9371859296482412,0.02512562814070352,0.01866475233309404,0.019023689877961235,1400,0.083632447954056,0.41385498923187364,0.5025125628140703
932,Carroll,2559,Carroll Precinct 05-005,2276,87,77,223,973,119,2559,1,0.889409925752247,0.03399765533411489,0.03008987885892927,0.04650254005470887,1363,0.0871434153966393,0.38022665103556075,0.5326299335678
933,Carroll,2727,Carroll Precinct 09-001,2601,49,40,232,1535,37,2727,1,0.9537953795379538,0.01796846351301797,0.014668133480014669,0.013568023469013568,960,0.08507517418408507,0.5628896222955629,0.35203520352035206
934,Carroll,5574,Carroll Precinct 07-007,5011,218,157,427,1648,188,5574,1,0.8989953354861858,0.03911015428776462,0.0281664872622892,0.03372802296376032,3499,0.07660566917832795,0.2956584140653032,0.6277359167563689
935,Carroll,1903,Carroll Precinct 07-008,1759,65,29,117,701,50,1903,1,0.9243300052548608,0.03415659485023647,0.015239096163951655,0.02627430373095113,1085,0.061481870730425645,0.36836573830793484,0.5701523909616395
936,Carroll,960,Carroll Precinct 07-005,945,9,3,125,335,3,960,1,0.984375,0.009375,0.003125,0.003125,500,0.13020833333333334,0.3489583333333333,0.5208333333333334
937,Carroll,2365,Carroll Precinct 04-002,2282,28,19,129,967,36,2365,1,0.9649048625792812,0.011839323467230444,0.008033826638477801,0.01522198731501057,1269,0.05454545454545454,0.40887949260042283,0.5365750528541227
938,Carroll,2537,Carroll Precinct 07-006,2326,65,59,185,786,87,2537,1,0.9168309026409145,0.025620811982656682,0.023255813953488372,0.03429247142294048,1566,0.07292077256602286,0.30981474182104846,0.6172644856129287
939,Carroll,3647,Carroll Precinct 07-003,3100,264,178,220,653,105,3647,1,0.8500137098985467,0.07238826432684398,0.04880723882643268,0.028790786948176585,2774,0.060323553605703316,0.17905127502056484,0.7606251713737319
940,Carroll,2385,Carroll Precinct 07-001,2135,105,101,115,477,44,2385,1,0.8951781970649895,0.0440251572327044,0.042348008385744235,0.018448637316561847,1793,0.04821802935010482,0.2,0.7517819706498952
941,Carroll,7644,Carroll Precinct 05-004,6509,725,141,630,2829,269,7644,1,0.8515175300889587,0.09484563055991628,0.018445839874411302,0.03519099947671376,4185,0.08241758241758242,0.37009419152276296,0.5474882260596546
943,Carroll,4313,Carroll Precinct 05-002,3922,228,63,451,1982,100,4313,1,0.9093438441919778,0.05286343612334802,0.014607002086714584,0.023185717597959656,1880,0.10456758636679805,0.4595409227915604,0.4358914908416415
1170,Carroll,2549,Carroll Precinct 05-003,2418,38,34,249,1095,59,2549,1,0.9486072969792075,0.01490780698313064,0.013338564142801098,0.02314633189486073,1205,0.09768536681051393,0.42958022754021186,0.4727344056492742
1181,Carroll,6184,Carroll Precinct 04-001,5840,132,76,411,2357,136,6184,1,0.944372574385511,0.021345407503234153,0.012289780077619664,0.02199223803363519,3416,0.06646183699870634,0.38114489003880986,0.5523932729624839
1182,Carroll,4802,Carroll Precinct 08-001,4594,54,55,247,1888,99,4802,1,0.9566847147022074,0.011245314452311536,0.011453561016243232,0.020616409829237816,2667,0.0514369012911287,0.3931695127030404,0.5553935860058309
1187,Carroll,7419,Carroll Precinct 07-004,6548,335,265,452,1743,271,7419,1,0.8825987329828818,0.045154333468122386,0.03571909960911174,0.03652783393988408,5224,0.060924652918183046,0.23493732308936513,0.7041380239924518
1188,Carroll,4295,Carroll Precinct 03-001,4156,43,42,239,1615,54,4295,1,0.9676367869615833,0.010011641443538999,0.009778812572759022,0.012572759022118742,2441,0.05564610011641444,0.3760186263096624,0.5683352735739232
1189,Carroll,3836,Carroll Precinct 07-002,3328,157,245,183,1089,106,3836,1,0.867570385818561,0.04092805005213764,0.06386861313868614,0.027632950990615225,2564,0.04770594369134515,0.28388946819603755,0.6684045881126173
1190,Carroll,5993,Carroll Precinct 06-001,5728,79,80,270,2300,106,5993,1,0.9557817453695978,0.013182045720006674,0.013348907058234607,0.017687301852160855,3423,0.0450525613215418,0.38378107792424493,0.5711663607542132
1191,Carroll,3510,Carroll Precinct 08-002,3268,78,103,170,1381,61,3510,1,0.931054131054131,0.022222222222222223,0.029344729344729346,0.017378917378917377,1959,0.04843304843304843,0.39344729344729346,0.5581196581196581
1192,Carroll,2717,Carroll Precinct 08-003,2574,40,61,150,1056,42,2717,1,0.9473684210526315,0.01472211998527788,0.022451232977548766,0.015458225984541774,1511,0.05520794994479205,0.38866396761133604,0.5561280824438719
1193,Carroll,4591,Carroll Precinct 06-002,4324,106,96,248,1940,65,4591,1,0.9418427357874102,0.023088651709867132,0.020910477020257025,0.014158135482465693,2403,0.054018732302330646,0.4225658897843607,0.5234153779133086
1770,Carroll,7060,Carroll Precinct 13-001,6426,188,225,591,2724,221,7060,1,0.9101983002832861,0.026628895184135977,0.03186968838526912,0.03130311614730878,3745,0.08371104815864022,0.3858356940509915,0.5304532577903682
1794,Carroll,4768,Carroll Precinct 04-003,4514,103,50,276,1885,101,4768,1,0.9467281879194631,0.02160234899328859,0.010486577181208054,0.02118288590604027,2607,0.057885906040268456,0.3953439597315436,0.5467701342281879
