,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,AG14PD_BFR,AG14PD_ABR,AG14PD_JCA,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,AG14PDNone,AG14PD_BFR_pct,AG14PD_ABR_pct,AG14PD_JCA_pct,AG14PDNone_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,45,69,39,5,24,58,2986,1,0.942397856664434,0.01507032819825854,0.023107836570663093,0.01942397856664434,2918,0.013060951105157401,0.0016744809109176155,0.008037508372404554,0.9772270596115205
134,Carroll,1186,Carroll Precinct 12-001,1086,70,17,24,5,29,13,1186,1,0.9156829679595279,0.05902192242833052,0.01433389544688027,0.010961214165261383,1128,0.02023608768971332,0.0042158516020236085,0.024451939291736932,0.9510961214165261
135,Carroll,2833,Carroll Precinct 11-001,2645,87,63,59,13,57,38,2833,1,0.9336392516766678,0.030709495234733496,0.02223791034239322,0.013413342746205436,2704,0.020825979527003175,0.004588775150017649,0.020120014119308152,0.954465231203671
396,Carroll,1084,Carroll Precinct 10-001,1040,12,15,17,6,12,17,1084,1,0.959409594095941,0.01107011070110701,0.013837638376383764,0.015682656826568265,1049,0.015682656826568265,0.005535055350553505,0.01107011070110701,0.9677121771217713
397,Carroll,7012,Carroll Precinct 01-001,6558,201,129,132,25,105,124,7012,1,0.9352538505419281,0.028665145464917285,0.018397033656588704,0.017683970336565887,6750,0.018824871648602397,0.00356531660011409,0.014974329720479178,0.9626354820308043
398,Carroll,1424,Carroll Precinct 02-001,1389,11,16,51,5,31,8,1424,1,0.9754213483146067,0.007724719101123595,0.011235955056179775,0.0056179775280898875,1337,0.03581460674157303,0.0035112359550561797,0.021769662921348316,0.9389044943820225
399,Carroll,1786,Carroll Precinct 02-002,1731,9,19,36,11,27,27,1786,1,0.9692049272116461,0.005039193729003359,0.010638297872340425,0.015117581187010079,1712,0.020156774916013438,0.006159014557670772,0.015117581187010079,0.9585666293393057
927,Carroll,6623,Carroll Precinct 14-002,6214,125,131,150,27,87,153,6623,1,0.9382455080779103,0.018873622225577532,0.019779556092405254,0.0231013136041069,6359,0.02264834667069304,0.004076702400724747,0.013136041069001963,0.9601389098595803
928,Carroll,3192,Carroll Precinct 05-001,2872,133,80,94,13,82,107,3192,1,0.899749373433584,0.041666666666666664,0.02506265664160401,0.03352130325814536,3003,0.02944862155388471,0.004072681704260651,0.02568922305764411,0.9407894736842105
929,Carroll,647,Carroll Precinct 05-006,626,5,6,42,4,22,10,647,1,0.9675425038639877,0.0077279752704791345,0.00927357032457496,0.015455950540958269,579,0.06491499227202473,0.0061823802163833074,0.03400309119010819,0.8948995363214838
931,Carroll,2786,Carroll Precinct 14-001,2611,70,52,91,15,68,53,2786,1,0.9371859296482412,0.02512562814070352,0.01866475233309404,0.019023689877961235,2612,0.032663316582914576,0.005384063173007897,0.024407753050969132,0.9375448671931084
932,Carroll,2559,Carroll Precinct 05-005,2276,87,77,70,8,54,119,2559,1,0.889409925752247,0.03399765533411489,0.03008987885892927,0.04650254005470887,2427,0.027354435326299335,0.0031262211801484957,0.021101992966002344,0.9484173505275498
933,Carroll,2727,Carroll Precinct 09-001,2601,49,40,84,15,73,37,2727,1,0.9537953795379538,0.01796846351301797,0.014668133480014669,0.013568023469013568,2555,0.030803080308030802,0.005500550055005501,0.02676934360102677,0.9369270260359369
934,Carroll,5574,Carroll Precinct 07-007,5011,218,157,145,27,82,188,5574,1,0.8989953354861858,0.03911015428776462,0.0281664872622892,0.03372802296376032,5320,0.026013634732687477,0.004843918191603875,0.014711158952278435,0.9544312881234303
935,Carroll,1903,Carroll Precinct 07-008,1759,65,29,52,10,39,50,1903,1,0.9243300052548608,0.03415659485023647,0.015239096163951655,0.02627430373095113,1802,0.027325275880189175,0.005254860746190226,0.020493956910141883,0.9469259064634787
936,Carroll,960,Carroll Precinct 07-005,945,9,3,43,6,31,3,960,1,0.984375,0.009375,0.003125,0.003125,880,0.04479166666666667,0.00625,0.03229166666666667,0.9166666666666666
937,Carroll,2365,Carroll Precinct 04-002,2282,28,19,67,12,39,36,2365,1,0.9649048625792812,0.011839323467230444,0.008033826638477801,0.01522198731501057,2247,0.028329809725158563,0.00507399577167019,0.01649048625792812,0.9501057082452431
938,Carroll,2537,Carroll Precinct 07-006,2326,65,59,65,6,54,87,2537,1,0.9168309026409145,0.025620811982656682,0.023255813953488372,0.03429247142294048,2412,0.025620811982656682,0.002364998029168309,0.02128498226251478,0.9507292077256603
939,Carroll,3647,Carroll Precinct 07-003,3100,264,178,72,14,50,105,3647,1,0.8500137098985467,0.07238826432684398,0.04880723882643268,0.028790786948176585,3511,0.019742253907321084,0.003838771593090211,0.013709898546750754,0.962709075952838
940,Carroll,2385,Carroll Precinct 07-001,2135,105,101,34,8,23,44,2385,1,0.8951781970649895,0.0440251572327044,0.042348008385744235,0.018448637316561847,2320,0.014255765199161425,0.0033542976939203353,0.009643605870020965,0.9727463312368972
941,Carroll,7644,Carroll Precinct 05-004,6509,725,141,256,53,134,269,7644,1,0.8515175300889587,0.09484563055991628,0.018445839874411302,0.03519099947671376,7201,0.03349031920460492,0.006933542647828362,0.017530088958660386,0.9420460491889063
943,Carroll,4313,Carroll Precinct 05-002,3922,228,63,151,32,114,100,4313,1,0.9093438441919778,0.05286343612334802,0.014607002086714584,0.023185717597959656,4016,0.03501043357291908,0.00741942963134709,0.02643171806167401,0.9311384187340598
1170,Carroll,2549,Carroll Precinct 05-003,2418,38,34,103,11,64,59,2549,1,0.9486072969792075,0.01490780698313064,0.013338564142801098,0.02314633189486073,2371,0.04040800313848568,0.004315417810906237,0.025107885445272655,0.9301686936053354
1181,Carroll,6184,Carroll Precinct 04-001,5840,132,76,154,44,105,136,6184,1,0.944372574385511,0.021345407503234153,0.012289780077619664,0.02199223803363519,5881,0.024902975420439843,0.0071151358344113845,0.016979301423027168,0.9510025873221216
1182,Carroll,4802,Carroll Precinct 08-001,4594,54,55,107,22,82,99,4802,1,0.9566847147022074,0.011245314452311536,0.011453561016243232,0.020616409829237816,4591,0.022282382340691378,0.004581424406497293,0.017076218242399,0.9560599750104123
1187,Carroll,7419,Carroll Precinct 07-004,6548,335,265,140,20,100,271,7419,1,0.8825987329828818,0.045154333468122386,0.03571909960911174,0.03652783393988408,7159,0.018870467718021297,0.002695781102574471,0.013478905512872355,0.9649548456665319
1188,Carroll,4295,Carroll Precinct 03-001,4156,43,42,68,18,77,54,4295,1,0.9676367869615833,0.010011641443538999,0.009778812572759022,0.012572759022118742,4132,0.015832363213038415,0.004190919674039581,0.017927823050058207,0.9620488940628638
1189,Carroll,3836,Carroll Precinct 07-002,3328,157,245,65,16,51,106,3836,1,0.867570385818561,0.04092805005213764,0.06386861313868614,0.027632950990615225,3704,0.01694473409801877,0.004171011470281543,0.013295099061522419,0.9655891553701773
1190,Carroll,5993,Carroll Precinct 06-001,5728,79,80,124,16,78,106,5993,1,0.9557817453695978,0.013182045720006674,0.013348907058234607,0.017687301852160855,5775,0.02069080594026364,0.0026697814116469214,0.013015184381778741,0.9636242282663107
1191,Carroll,3510,Carroll Precinct 08-002,3268,78,103,79,21,55,61,3510,1,0.931054131054131,0.022222222222222223,0.029344729344729346,0.017378917378917377,3355,0.022507122507122508,0.005982905982905983,0.01566951566951567,0.9558404558404558
1192,Carroll,2717,Carroll Precinct 08-003,2574,40,61,77,11,43,42,2717,1,0.9473684210526315,0.01472211998527788,0.022451232977548766,0.015458225984541774,2586,0.02834008097165992,0.004048582995951417,0.01582627898417372,0.9517850570482149
1193,Carroll,4591,Carroll Precinct 06-002,4324,106,96,112,21,78,65,4591,1,0.9418427357874102,0.023088651709867132,0.020910477020257025,0.014158135482465693,4380,0.024395556523633195,0.004574166848181224,0.01698976257895883,0.9540405140492267
1770,Carroll,7060,Carroll Precinct 13-001,6426,188,225,160,32,108,221,7060,1,0.9101983002832861,0.026628895184135977,0.03186968838526912,0.03130311614730878,6760,0.0226628895184136,0.004532577903682719,0.01529745042492918,0.9575070821529745
1794,Carroll,4768,Carroll Precinct 04-003,4514,103,50,142,22,86,101,4768,1,0.9467281879194631,0.02160234899328859,0.010486577181208054,0.02118288590604027,4518,0.02978187919463087,0.004614093959731544,0.018036912751677854,0.9475671140939598
