,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,45,69,37,5,58,2986,1,0.942397856664434,0.01507032819825854,0.023107836570663093,0.01942397856664434,2944,0.012391158740790355,0.0016744809109176155,0.9859343603482921
134,Carroll,1186,Carroll Precinct 12-001,1086,70,17,23,0,13,1186,1,0.9156829679595279,0.05902192242833052,0.01433389544688027,0.010961214165261383,1163,0.0193929173693086,0.0,0.9806070826306914
135,Carroll,2833,Carroll Precinct 11-001,2645,87,63,48,2,38,2833,1,0.9336392516766678,0.030709495234733496,0.02223791034239322,0.013413342746205436,2783,0.01694316978468055,0.0007059654076950229,0.9823508648076245
396,Carroll,1084,Carroll Precinct 10-001,1040,12,15,12,0,17,1084,1,0.959409594095941,0.01107011070110701,0.013837638376383764,0.015682656826568265,1072,0.01107011070110701,0.0,0.988929889298893
397,Carroll,7012,Carroll Precinct 01-001,6558,201,129,121,6,124,7012,1,0.9352538505419281,0.028665145464917285,0.018397033656588704,0.017683970336565887,6885,0.017256132344552196,0.0008556759840273817,0.9818881916714204
398,Carroll,1424,Carroll Precinct 02-001,1389,11,16,33,0,8,1424,1,0.9754213483146067,0.007724719101123595,0.011235955056179775,0.0056179775280898875,1391,0.023174157303370788,0.0,0.9768258426966292
399,Carroll,1786,Carroll Precinct 02-002,1731,9,19,35,5,27,1786,1,0.9692049272116461,0.005039193729003359,0.010638297872340425,0.015117581187010079,1746,0.01959686450167973,0.002799552071668533,0.9776035834266518
927,Carroll,6623,Carroll Precinct 14-002,6214,125,131,105,3,153,6623,1,0.9382455080779103,0.018873622225577532,0.019779556092405254,0.0231013136041069,6515,0.015853842669485127,0.0004529669334138608,0.983693190397101
928,Carroll,3192,Carroll Precinct 05-001,2872,133,80,72,1,107,3192,1,0.899749373433584,0.041666666666666664,0.02506265664160401,0.03352130325814536,3119,0.022556390977443608,0.0003132832080200501,0.9771303258145363
929,Carroll,647,Carroll Precinct 05-006,626,5,6,56,1,10,647,1,0.9675425038639877,0.0077279752704791345,0.00927357032457496,0.015455950540958269,590,0.0865533230293663,0.0015455950540958269,0.9119010819165378
931,Carroll,2786,Carroll Precinct 14-001,2611,70,52,85,3,53,2786,1,0.9371859296482412,0.02512562814070352,0.01866475233309404,0.019023689877961235,2698,0.030509691313711413,0.0010768126346015793,0.968413496051687
932,Carroll,2559,Carroll Precinct 05-005,2276,87,77,48,3,119,2559,1,0.889409925752247,0.03399765533411489,0.03008987885892927,0.04650254005470887,2508,0.01875732708089097,0.0011723329425556857,0.9800703399765534
933,Carroll,2727,Carroll Precinct 09-001,2601,49,40,59,5,37,2727,1,0.9537953795379538,0.01796846351301797,0.014668133480014669,0.013568023469013568,2663,0.021635496883021636,0.0018335166850018336,0.9765309864319766
934,Carroll,5574,Carroll Precinct 07-007,5011,218,157,95,4,188,5574,1,0.8989953354861858,0.03911015428776462,0.0281664872622892,0.03372802296376032,5475,0.017043415859346968,0.0007176175098672408,0.9822389666307858
935,Carroll,1903,Carroll Precinct 07-008,1759,65,29,40,1,50,1903,1,0.9243300052548608,0.03415659485023647,0.015239096163951655,0.02627430373095113,1862,0.021019442984760904,0.0005254860746190226,0.9784550709406201
936,Carroll,960,Carroll Precinct 07-005,945,9,3,69,1,3,960,1,0.984375,0.009375,0.003125,0.003125,890,0.071875,0.0010416666666666667,0.9270833333333334
937,Carroll,2365,Carroll Precinct 04-002,2282,28,19,43,2,36,2365,1,0.9649048625792812,0.011839323467230444,0.008033826638477801,0.01522198731501057,2320,0.01818181818181818,0.0008456659619450317,0.9809725158562368
938,Carroll,2537,Carroll Precinct 07-006,2326,65,59,63,4,87,2537,1,0.9168309026409145,0.025620811982656682,0.023255813953488372,0.03429247142294048,2470,0.024832479306267245,0.0015766653527788726,0.9735908553409539
939,Carroll,3647,Carroll Precinct 07-003,3100,264,178,83,3,105,3647,1,0.8500137098985467,0.07238826432684398,0.04880723882643268,0.028790786948176585,3561,0.02275843158760625,0.0008225939128050452,0.9764189744995887
940,Carroll,2385,Carroll Precinct 07-001,2135,105,101,34,0,44,2385,1,0.8951781970649895,0.0440251572327044,0.042348008385744235,0.018448637316561847,2351,0.014255765199161425,0.0,0.9857442348008386
941,Carroll,7644,Carroll Precinct 05-004,6509,725,141,149,8,269,7644,1,0.8515175300889587,0.09484563055991628,0.018445839874411302,0.03519099947671376,7487,0.01949241234955521,0.0010465724751439038,0.9794610151753009
943,Carroll,4313,Carroll Precinct 05-002,3922,228,63,107,8,100,4313,1,0.9093438441919778,0.05286343612334802,0.014607002086714584,0.023185717597959656,4198,0.024808717829816834,0.0018548574078367725,0.9733364247623464
1170,Carroll,2549,Carroll Precinct 05-003,2418,38,34,62,3,59,2549,1,0.9486072969792075,0.01490780698313064,0.013338564142801098,0.02314633189486073,2484,0.024323264025107885,0.0011769321302471558,0.974499803844645
1181,Carroll,6184,Carroll Precinct 04-001,5840,132,76,107,6,136,6184,1,0.944372574385511,0.021345407503234153,0.012289780077619664,0.02199223803363519,6071,0.017302716688227686,0.0009702457956015524,0.9817270375161707
1182,Carroll,4802,Carroll Precinct 08-001,4594,54,55,83,4,99,4802,1,0.9566847147022074,0.011245314452311536,0.011453561016243232,0.020616409829237816,4715,0.017284464806330696,0.0008329862557267805,0.9818825489379426
1187,Carroll,7419,Carroll Precinct 07-004,6548,335,265,128,6,271,7419,1,0.8825987329828818,0.045154333468122386,0.03571909960911174,0.03652783393988408,7285,0.017252999056476613,0.0008087343307723412,0.9819382666127511
1188,Carroll,4295,Carroll Precinct 03-001,4156,43,42,82,7,54,4295,1,0.9676367869615833,0.010011641443538999,0.009778812572759022,0.012572759022118742,4206,0.01909196740395809,0.001629802095459837,0.979278230500582
1189,Carroll,3836,Carroll Precinct 07-002,3328,157,245,65,5,106,3836,1,0.867570385818561,0.04092805005213764,0.06386861313868614,0.027632950990615225,3766,0.01694473409801877,0.0013034410844629822,0.9817518248175182
1190,Carroll,5993,Carroll Precinct 06-001,5728,79,80,84,11,106,5993,1,0.9557817453695978,0.013182045720006674,0.013348907058234607,0.017687301852160855,5898,0.014016352411146337,0.0018354747205072584,0.9841481728683464
1191,Carroll,3510,Carroll Precinct 08-002,3268,78,103,60,3,61,3510,1,0.931054131054131,0.022222222222222223,0.029344729344729346,0.017378917378917377,3447,0.017094017094017096,0.0008547008547008547,0.982051282051282
1192,Carroll,2717,Carroll Precinct 08-003,2574,40,61,33,1,42,2717,1,0.9473684210526315,0.01472211998527788,0.022451232977548766,0.015458225984541774,2683,0.012145748987854251,0.000368052999631947,0.9874861980125138
1193,Carroll,4591,Carroll Precinct 06-002,4324,106,96,76,5,65,4591,1,0.9418427357874102,0.023088651709867132,0.020910477020257025,0.014158135482465693,4510,0.016554127641036812,0.0010890873448050533,0.9823567850141581
1770,Carroll,7060,Carroll Precinct 13-001,6426,188,225,167,7,221,7060,1,0.9101983002832861,0.026628895184135977,0.03186968838526912,0.03130311614730878,6886,0.023654390934844192,0.000991501416430595,0.9753541076487252
1794,Carroll,4768,Carroll Precinct 04-003,4514,103,50,78,2,101,4768,1,0.9467281879194631,0.02160234899328859,0.010486577181208054,0.02118288590604027,4688,0.016359060402684564,0.00041946308724832214,0.9832214765100671
