,COUNTY,VAP,NAME,WVAP,GOV18D,GOV18R,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,GOV18None,GOV18D_pct,GOV18R_pct,GOV18None_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,87,720,172,2986,1,0.942397856664434,0.05760214333556597,2179,0.02913596784996651,0.24112525117213665,0.7297387809778969
134,Carroll,1186,Carroll Precinct 12-001,1086,52,402,100,1186,1,0.9156829679595279,0.08431703204047218,732,0.04384485666104553,0.33895446880269814,0.6172006745362564
135,Carroll,2833,Carroll Precinct 11-001,2645,130,1067,188,2833,1,0.9336392516766678,0.06636074832333215,1636,0.04588775150017649,0.37663254500529475,0.5774797034945288
396,Carroll,1084,Carroll Precinct 10-001,1040,41,438,44,1084,1,0.959409594095941,0.04059040590405904,605,0.03782287822878229,0.4040590405904059,0.5581180811808119
397,Carroll,7012,Carroll Precinct 01-001,6558,329,2460,454,7012,1,0.9352538505419281,0.06474614945807187,4223,0.04691956645750143,0.35082715345122645,0.6022532800912721
398,Carroll,1424,Carroll Precinct 02-001,1389,82,637,35,1424,1,0.9754213483146067,0.02457865168539326,705,0.05758426966292135,0.4473314606741573,0.49508426966292135
399,Carroll,1786,Carroll Precinct 02-002,1731,99,775,55,1786,1,0.9692049272116461,0.030795072788353865,912,0.055431131019036954,0.4339305711086226,0.5106382978723404
927,Carroll,6623,Carroll Precinct 14-002,6214,351,2403,409,6623,1,0.9382455080779103,0.061754491922089684,3869,0.05299713120942171,0.36282651366450247,0.5841763551260758
928,Carroll,3192,Carroll Precinct 05-001,2872,320,1209,320,3192,1,0.899749373433584,0.10025062656641603,1663,0.10025062656641603,0.37875939849624063,0.5209899749373433
929,Carroll,647,Carroll Precinct 05-006,626,67,237,21,647,1,0.9675425038639877,0.03245749613601236,343,0.1035548686244204,0.366306027820711,0.5301391035548686
931,Carroll,2786,Carroll Precinct 14-001,2611,203,1179,175,2786,1,0.9371859296482412,0.06281407035175879,1404,0.0728643216080402,0.42318736539842067,0.5039483129935391
932,Carroll,2559,Carroll Precinct 05-005,2276,263,1066,283,2559,1,0.889409925752247,0.11059007424775302,1230,0.1027745212973818,0.416568972254787,0.4806565064478312
933,Carroll,2727,Carroll Precinct 09-001,2601,216,1402,126,2727,1,0.9537953795379538,0.0462046204620462,1109,0.07920792079207921,0.5141180784745141,0.40667400073340665
934,Carroll,5574,Carroll Precinct 07-007,5011,420,1807,563,5574,1,0.8989953354861858,0.10100466451381414,3347,0.07534983853606028,0.324183710082526,0.6004664513814137
935,Carroll,1903,Carroll Precinct 07-008,1759,100,750,144,1903,1,0.9243300052548608,0.07566999474513926,1053,0.05254860746190226,0.3941145559642669,0.5533368365738308
936,Carroll,960,Carroll Precinct 07-005,945,65,408,15,960,1,0.984375,0.015625,487,0.06770833333333333,0.425,0.5072916666666667
937,Carroll,2365,Carroll Precinct 04-002,2282,124,990,83,2365,1,0.9649048625792812,0.03509513742071882,1251,0.05243128964059197,0.4186046511627907,0.5289640591966174
938,Carroll,2537,Carroll Precinct 07-006,2326,162,776,211,2537,1,0.9168309026409145,0.08316909735908554,1599,0.06385494678754434,0.3058730784391013,0.6302719747733544
939,Carroll,3647,Carroll Precinct 07-003,3100,233,778,547,3647,1,0.8500137098985467,0.14998629010145326,2636,0.06388812722785851,0.21332602138744172,0.7227858513846998
940,Carroll,2385,Carroll Precinct 07-001,2135,133,554,250,2385,1,0.8951781970649895,0.10482180293501048,1698,0.055765199161425576,0.23228511530398324,0.7119496855345911
941,Carroll,7644,Carroll Precinct 05-004,6509,623,3019,1135,7644,1,0.8515175300889587,0.14848246991104133,4002,0.0815018315018315,0.3949502878074307,0.5235478806907379
943,Carroll,4313,Carroll Precinct 05-002,3922,370,2025,391,4313,1,0.9093438441919778,0.09065615580802226,1918,0.08578715511245073,0.46951078135868307,0.4447020635288662
1170,Carroll,2549,Carroll Precinct 05-003,2418,194,1147,131,2549,1,0.9486072969792075,0.05139270302079247,1208,0.07610827775598274,0.4499803844644959,0.4739113377795214
1181,Carroll,6184,Carroll Precinct 04-001,5840,357,2301,344,6184,1,0.944372574385511,0.055627425614489,3526,0.057729624838292366,0.37208926261319536,0.5701811125485123
1182,Carroll,4802,Carroll Precinct 08-001,4594,233,1917,208,4802,1,0.9566847147022074,0.043315285297792584,2652,0.048521449396084965,0.39920866305705954,0.5522698875468555
1187,Carroll,7419,Carroll Precinct 07-004,6548,428,1871,871,7419,1,0.8825987329828818,0.11740126701711821,5120,0.05768971559509368,0.25219032214584175,0.6901199622590646
1188,Carroll,4295,Carroll Precinct 03-001,4156,157,1499,139,4295,1,0.9676367869615833,0.032363213038416765,2639,0.03655413271245635,0.3490104772991851,0.6144353899883586
1189,Carroll,3836,Carroll Precinct 07-002,3328,192,1111,508,3836,1,0.867570385818561,0.132429614181439,2533,0.05005213764337852,0.28962460896767467,0.6603232533889468
1190,Carroll,5993,Carroll Precinct 06-001,5728,278,2300,265,5993,1,0.9557817453695978,0.04421825463040214,3415,0.04638745202736526,0.38378107792424493,0.5698314700483897
1191,Carroll,3510,Carroll Precinct 08-002,3268,181,1376,242,3510,1,0.931054131054131,0.06894586894586895,1953,0.05156695156695157,0.392022792022792,0.5564102564102564
1192,Carroll,2717,Carroll Precinct 08-003,2574,149,1135,143,2717,1,0.9473684210526315,0.05263157894736842,1433,0.0548398969451601,0.4177401545822598,0.52741994847258
1193,Carroll,4591,Carroll Precinct 06-002,4324,217,2011,267,4591,1,0.9418427357874102,0.05815726421258985,2363,0.04726639076453932,0.43803093008059246,0.5147026791548682
1770,Carroll,7060,Carroll Precinct 13-001,6426,596,3064,634,7060,1,0.9101983002832861,0.08980169971671388,3400,0.08441926345609065,0.4339943342776204,0.48158640226628896
1794,Carroll,4768,Carroll Precinct 04-003,4514,252,1855,254,4768,1,0.9467281879194631,0.05327181208053691,2661,0.05285234899328859,0.3890520134228188,0.5580956375838926
