,COUNTY,VAP,NAME,WVAP,BVAP,HVAP,SEN16PD_CV,SEN16PD_DE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,SEN16PDNone,SEN16PD_CV_pct,SEN16PD_DE_pct,SEN16PDNone_pct
132,Carroll,2986,Carroll Precinct 09-002,2814,45,69,124,16,58,2986,1,0.942397856664434,0.01507032819825854,0.023107836570663093,0.01942397856664434,2846,0.041527126590756865,0.0053583389149363695,0.9531145344943067
134,Carroll,1186,Carroll Precinct 12-001,1086,70,17,69,20,13,1186,1,0.9156829679595279,0.05902192242833052,0.01433389544688027,0.010961214165261383,1097,0.0581787521079258,0.016863406408094434,0.9249578414839797
135,Carroll,2833,Carroll Precinct 11-001,2645,87,63,149,40,38,2833,1,0.9336392516766678,0.030709495234733496,0.02223791034239322,0.013413342746205436,2644,0.05259442287327921,0.014119308153900459,0.9332862689728203
396,Carroll,1084,Carroll Precinct 10-001,1040,12,15,35,10,17,1084,1,0.959409594095941,0.01107011070110701,0.013837638376383764,0.015682656826568265,1039,0.03228782287822878,0.00922509225092251,0.9584870848708487
397,Carroll,7012,Carroll Precinct 01-001,6558,201,129,330,94,124,7012,1,0.9352538505419281,0.028665145464917285,0.018397033656588704,0.017683970336565887,6588,0.04706217912150599,0.013405590416428978,0.939532230462065
398,Carroll,1424,Carroll Precinct 02-001,1389,11,16,81,22,8,1424,1,0.9754213483146067,0.007724719101123595,0.011235955056179775,0.0056179775280898875,1321,0.05688202247191011,0.01544943820224719,0.9276685393258427
399,Carroll,1786,Carroll Precinct 02-002,1731,9,19,96,25,27,1786,1,0.9692049272116461,0.005039193729003359,0.010638297872340425,0.015117581187010079,1665,0.05375139977603583,0.013997760358342666,0.9322508398656215
927,Carroll,6623,Carroll Precinct 14-002,6214,125,131,386,89,153,6623,1,0.9382455080779103,0.018873622225577532,0.019779556092405254,0.0231013136041069,6148,0.05828174543258342,0.013438019024611203,0.9282802355428054
928,Carroll,3192,Carroll Precinct 05-001,2872,133,80,271,69,107,3192,1,0.899749373433584,0.041666666666666664,0.02506265664160401,0.03352130325814536,2852,0.08489974937343359,0.021616541353383457,0.893483709273183
929,Carroll,647,Carroll Precinct 05-006,626,5,6,69,19,10,647,1,0.9675425038639877,0.0077279752704791345,0.00927357032457496,0.015455950540958269,559,0.10664605873261206,0.02936630602782071,0.8639876352395672
931,Carroll,2786,Carroll Precinct 14-001,2611,70,52,238,56,53,2786,1,0.9371859296482412,0.02512562814070352,0.01866475233309404,0.019023689877961235,2492,0.08542713567839195,0.020100502512562814,0.8944723618090452
932,Carroll,2559,Carroll Precinct 05-005,2276,87,77,195,57,119,2559,1,0.889409925752247,0.03399765533411489,0.03008987885892927,0.04650254005470887,2307,0.07620164126611957,0.022274325908558032,0.9015240328253223
933,Carroll,2727,Carroll Precinct 09-001,2601,49,40,241,59,37,2727,1,0.9537953795379538,0.01796846351301797,0.014668133480014669,0.013568023469013568,2427,0.08837550421708837,0.021635496883021636,0.88998899889989
934,Carroll,5574,Carroll Precinct 07-007,5011,218,157,376,104,188,5574,1,0.8989953354861858,0.03911015428776462,0.0281664872622892,0.03372802296376032,5094,0.06745604592752064,0.018658055256548258,0.9138858988159311
935,Carroll,1903,Carroll Precinct 07-008,1759,65,29,113,24,50,1903,1,0.9243300052548608,0.03415659485023647,0.015239096163951655,0.02627430373095113,1766,0.05937992643194955,0.012611665790856543,0.928008407777194
936,Carroll,960,Carroll Precinct 07-005,945,9,3,114,16,3,960,1,0.984375,0.009375,0.003125,0.003125,830,0.11875,0.016666666666666666,0.8645833333333334
937,Carroll,2365,Carroll Precinct 04-002,2282,28,19,160,31,36,2365,1,0.9649048625792812,0.011839323467230444,0.008033826638477801,0.01522198731501057,2174,0.06765327695560254,0.013107822410147992,0.9192389006342495
938,Carroll,2537,Carroll Precinct 07-006,2326,65,59,178,34,87,2537,1,0.9168309026409145,0.025620811982656682,0.023255813953488372,0.03429247142294048,2325,0.07016160819865984,0.013401655498620418,0.9164367363027197
939,Carroll,3647,Carroll Precinct 07-003,3100,264,178,188,58,105,3647,1,0.8500137098985467,0.07238826432684398,0.04880723882643268,0.028790786948176585,3401,0.051549218535782836,0.015903482314230874,0.9325472991499862
940,Carroll,2385,Carroll Precinct 07-001,2135,105,101,85,24,44,2385,1,0.8951781970649895,0.0440251572327044,0.042348008385744235,0.018448637316561847,2276,0.03563941299790356,0.010062893081761006,0.9542976939203355
941,Carroll,7644,Carroll Precinct 05-004,6509,725,141,627,167,269,7644,1,0.8515175300889587,0.09484563055991628,0.018445839874411302,0.03519099947671376,6850,0.08202511773940345,0.02184720041862899,0.8961276818419676
943,Carroll,4313,Carroll Precinct 05-002,3922,228,63,420,93,100,4313,1,0.9093438441919778,0.05286343612334802,0.014607002086714584,0.023185717597959656,3800,0.09738001391143056,0.02156271736610248,0.8810572687224669
1170,Carroll,2549,Carroll Precinct 05-003,2418,38,34,236,64,59,2549,1,0.9486072969792075,0.01490780698313064,0.013338564142801098,0.02314633189486073,2249,0.09258532757944292,0.025107885445272655,0.8823067869752844
1181,Carroll,6184,Carroll Precinct 04-001,5840,132,76,424,114,136,6184,1,0.944372574385511,0.021345407503234153,0.012289780077619664,0.02199223803363519,5646,0.0685640362225097,0.018434670116429495,0.9130012936610608
1182,Carroll,4802,Carroll Precinct 08-001,4594,54,55,285,54,99,4802,1,0.9566847147022074,0.011245314452311536,0.011453561016243232,0.020616409829237816,4463,0.05935027072053311,0.011245314452311536,0.9294044148271553
1187,Carroll,7419,Carroll Precinct 07-004,6548,335,265,376,106,271,7419,1,0.8825987329828818,0.045154333468122386,0.03571909960911174,0.03652783393988408,6937,0.05068068472840005,0.014287639843644695,0.9350316754279553
1188,Carroll,4295,Carroll Precinct 03-001,4156,43,42,194,63,54,4295,1,0.9676367869615833,0.010011641443538999,0.009778812572759022,0.012572759022118742,4038,0.045168800931315485,0.014668218859138533,0.940162980209546
1189,Carroll,3836,Carroll Precinct 07-002,3328,157,245,198,44,106,3836,1,0.867570385818561,0.04092805005213764,0.06386861313868614,0.027632950990615225,3594,0.0516162669447341,0.011470281543274244,0.9369134515119917
1190,Carroll,5993,Carroll Precinct 06-001,5728,79,80,248,74,106,5993,1,0.9557817453695978,0.013182045720006674,0.013348907058234607,0.017687301852160855,5671,0.04138161188052728,0.012347739028867011,0.9462706490906057
1191,Carroll,3510,Carroll Precinct 08-002,3268,78,103,211,50,61,3510,1,0.931054131054131,0.022222222222222223,0.029344729344729346,0.017378917378917377,3249,0.06011396011396011,0.014245014245014245,0.9256410256410257
1192,Carroll,2717,Carroll Precinct 08-003,2574,40,61,161,46,42,2717,1,0.9473684210526315,0.01472211998527788,0.022451232977548766,0.015458225984541774,2510,0.05925653294074347,0.016930437983069563,0.923813029076187
1193,Carroll,4591,Carroll Precinct 06-002,4324,106,96,276,88,65,4591,1,0.9418427357874102,0.023088651709867132,0.020910477020257025,0.014158135482465693,4227,0.06011762143323895,0.01916793726856894,0.9207144412981921
1770,Carroll,7060,Carroll Precinct 13-001,6426,188,225,558,114,221,7060,1,0.9101983002832861,0.026628895184135977,0.03186968838526912,0.03130311614730878,6388,0.07903682719546742,0.01614730878186969,0.9048158640226629
1794,Carroll,4768,Carroll Precinct 04-003,4514,103,50,296,75,101,4768,1,0.9467281879194631,0.02160234899328859,0.010486577181208054,0.02118288590604027,4397,0.06208053691275168,0.015729865771812082,0.9221895973154363
